{'direction':'R12' }
time,displacement,load
0.0,7.206201549741655e-06,27.7813356044726
2.98828125,7.876753807381174e-06,27.9547841975271
5.9765625,6.666779394504192e-06,27.8153711625389
8.96484375,8.362531874322102e-06,27.5738017138242
11.953125,1.0642409228594034e-05,27.7360211797542
14.94140625,1.3324618259152126e-05,28.2380765340428
17.9296875,1.2198090236929922e-05,28.0885869568433
20.91796875,1.226365556787219e-05,28.0618785457262
23.90625,1.0922550772851927e-05,27.8220516956305
26.89453125,1.3858079897969702e-05,27.9872160846203
29.8828125,1.4764070141426799e-05,27.8115069157982
32.87109375,1.3634562035832925e-05,27.9903016504821
35.859375,1.2993812360292847e-05,28.0668096195742
38.84765625,1.3104080899998874e-05,28.1049632674872
41.8359375,1.6942620185202074e-05,28.0438008002102
44.82421875,1.3542175255192476e-05,27.7468969847178
47.8125,1.0862946727617927e-05,28.2637592817995
50.80078125,1.4764070141426799e-05,27.9002902572488
53.7890625,1.679956918983085e-05,28.0973548349342
56.77734375,1.5121698329207924e-05,28.0622387285116
59.765625,1.9153952265030726e-05,28.0361083250072
62.75390625,1.702308635261455e-05,28.5123265674882
65.7421875,1.7908214753634376e-05,28.3681402530151
68.73046875,1.5258788878094573e-05,28.0646725350474
71.71875,1.9618868489534352e-05,27.6087823229132
74.70703125,1.6626715122813027e-05,27.9501738578737
77.6953125,2.0623206099987075e-05,28.3061733775173
80.68359375,2.1252035581911026e-05,27.8614711287608
83.4287109375,0.00018935501104108248,79.2565685217897
86.0625,0.0003755807784462978,159.118792973049
88.6025390625,0.000535854691922331,249.06355582134
91.0927734375,0.0006873428686757987,346.374296753385
93.5830078125,0.0008384913097705885,449.625597541341
96.0234375,0.0009929835582660744,560.003632716036
98.5634765625,0.001135224107473925,658.927032039348
101.00390625,0.0012814134391901024,765.840808601973
103.494140625,0.0014237344285494328,869.956438304952
105.9111328125,0.001582708946228905,988.628392188642
108.375,0.0017312049749307326,1094.24545583875
110.8154296875,0.001876097900724665,1203.75660994611
113.255859375,0.0020239144223022625,1312.33779268339
115.74609375,0.0021763503175997925,1422.41733580802
118.1865234375,0.0023254841384129574,1530.75493893361
123.1171875,0.0026309668659608354,1745.88502278094
125.5576171875,0.0027874201497449873,1854.60045421812
127.998046875,0.0029527216711572896,1965.7250076642
130.5224609375,0.003114259101938105,2067.34852924453
133.0283203125,0.00327686364929775,2163.54699829269
135.5546875,0.0034519017053681877,2260.37905973322
138.1171875,0.003625553677190375,2341.89776824495
140.748046875,0.00382513985462674,2421.74358208244
143.3876953125,0.004035359529015705,2492.11383069227
146.0771484375,0.0042503116552453975,2545.08641376999
148.81640625,0.0044834225235266725,2595.18434030382
151.60546875,0.004732558043929382,2637.41175842932
154.4443359375,0.004968532889542415,2668.61717168341
157.283203125,0.0052203595116697855,2702.39317860426
160.0224609375,0.005476561018153953,2734.19859463325
162.861328125,0.005740457709180192,2763.68369257667
165.7001953125,0.006005987337071774,2793.57186592979
168.5888671875,0.006271311863166037,2811.84856955582
171.4775390625,0.006537857690255898,2837.36306735773
174.2607421875,0.006801888155778427,2860.56471143352
177.1552734375,0.007072472282571674,2872.27980403282
179.994140625,0.007360580295469158,2903.26304282362
182.7333984375,0.0076039135261295795,2910.14891440597
185.6220703125,0.00788416250221116,2930.33056646879
188.560546875,0.0081562072631727,2946.06389938601
191.349609375,0.008420544665253642,2958.72850241394
194.2880859375,0.008703166061845482,2974.96502097334
197.0771484375,0.008979773478432169,2992.38200602399
200.015625,0.009266286939437554,3002.13023991116
202.8544921875,0.009542336771319672,3016.86795900323
205.79296875,0.00981498638206477,3027.06251767684
208.7314453125,0.010086164186895608,3033.83225260792
211.669921875,0.010371243654049952,3045.80728054768
214.4091796875,0.010646897318633676,3054.23454235415
217.248046875,0.010934883731373374,3069.34899205791
220.0869140625,0.011208113699997425,3076.36483131048
223.025390625,0.011491799277004125,3080.10315814945
225.9140625,0.01177120521594955,3088.96510912324
228.802734375,0.01204433120139985,3086.88452869965
231.69140625,0.012326306069002101,3097.4709662438
234.580078125,0.012591591493985576,3099.25560676964
237.369140625,0.012882959794740774,3110.86641787678
243.146484375,0.013440477755287375,3121.33957278945
246.134765625,0.013733106458148975,3126.50820262089
248.9736328125,0.014021491902737375,3131.20745596762
251.8623046875,0.014302936255634873,3135.5747648593
254.80078125,0.01458871896987355,3138.22131936034
257.689453125,0.01487587351722305,3146.42728486345
260.578125,0.015152319802858624,3146.14846908441
263.466796875,0.015432322141164401,3150.68614100328
266.4052734375,0.01572264373526125,3156.84906741998
269.2939453125,0.0160051433884678,3158.90879154514
272.232421875,0.016290479805778826,3161.34568536194
275.12109375,0.016576522048269426,3164.19224078795
277.91015625,0.016866191670731247,3167.2629465371
280.69921875,0.017141559739655823,3169.59226576199
283.6376953125,0.017428296349125027,3176.87352885462
286.5224609375,0.017731281833385876,3186.23515283084
289.4150390625,0.018001675324360547,3182.25511247005
292.353515625,0.018282410414618123,3183.07531384839
295.2421875,0.018582665696043475,3191.33726204729
298.130859375,0.0188588945623157,3190.96184867551
300.9697265625,0.0191352961609675,3191.63034792525
303.8583984375,0.019426098140139923,3198.41567019516
306.8466796875,0.01971836361803085,3204.21284299935
309.7353515625,0.01999501844292405,3196.79766051679
312.474609375,0.02028325464444485,3200.68022512492
315.36328125,0.0205710531426887,3207.83503318705
318.3515625,0.020863571846821,3206.38233711625
321.140625,0.021127750409591025,3207.96851349701
323.7802734375,0.021398537489768926,3216.69039796133
326.5693359375,0.02167060330517475,3216.58545784922
