{'direction':'R23' }
time,displacement,load
0.0,4.5686960339142995e-06,28.6540945118306
2.59765625,6.353854835098657e-06,28.8088633395707
5.1953125,7.5310465125692025e-06,29.0256076185892
7.79296875,6.625055919435576e-06,28.9834490811335
10.390625,6.881356132334612e-06,28.5817372205514
12.98828125,5.879998080738763e-06,28.654312336658
15.5859375,7.614493322835823e-06,28.8734801312755
18.18359375,9.414553406327991e-06,29.1604463322025
20.78125,8.39829406368242e-06,28.8452966858943
23.37890625,7.605552513238336e-06,28.9485799571923
25.9765625,7.852911881572243e-06,28.9740946196492
28.57421875,8.392334106745004e-06,29.2241712427244
31.171875,8.457898878204812e-06,28.965903034015
33.76953125,8.049607175045929e-06,28.8407686737347
36.3671875,8.34166989201419e-06,28.6923613600476
38.96484375,8.887052213995026e-06,28.9937365875476
41.5625,9.423494145990178e-06,29.1359607634182
44.16015625,1.1163949694701203e-05,29.0992735739887
46.7578125,1.041293147945515e-05,29.2878995835585
49.35546875,1.1333822978994297e-05,28.6421793222576
51.953125,1.0162591608137715e-05,28.824409514652
54.55078125,9.623169662706182e-06,28.9134466992085
57.1484375,1.2609362443072324e-05,29.4823982876869
59.74609375,1.0734796149105083e-05,29.1993563639649
62.28515625,8.770525289402553e-05,57.8471322406455
64.703125,0.00026654302520165494,146.712286638223
67.1484375,0.0004001766393323455,227.334435021104
69.55078125,0.00055196581765419,328.020973673119
71.953125,0.0007061332619591345,433.613531172568
74.375,0.0008358359254067528,527.64442707868
76.767578125,0.0009883731541690853,636.950695496446
79.169921875,0.0011281907593617825,737.826244353002
81.568359375,0.0012795000986629702,846.307920592758
83.974609375,0.0014142691667991924,947.284183416743
86.3671875,0.0015600145111313302,1052.60036751947
88.759765625,0.00170950589942843,1162.03775619238
91.162109375,0.0018598169071634674,1269.76097667415
93.5546875,0.0019919335808101725,1370.87165285303
95.966796875,0.002139615969822695,1475.58366292118
98.359375,0.0022888094090877673,1582.09908418375
100.751953125,0.0024442999175356478,1693.92034776745
103.1640625,0.002590030437820287,1794.29874833138
105.56640625,0.00274107444815532,1897.24258337245
107.96875,0.002882426897271015,1989.32314095018
110.380859375,0.00303843316798993,2088.14467372115
112.802734375,0.003193461839325075,2180.80767087509
115.244140625,0.0033533751417325424,2267.12091308639
117.685546875,0.003530380141226515,2352.62866309824
120.13671875,0.003711563230475675,2430.97348206857
122.59765625,0.0038986354769532045,2497.92812761517
125.09765625,0.00409168911917689,2548.20915049524
127.587890625,0.004297688594922115,2596.73912246693
130.048828125,0.004520055609452723,2637.5397502397
132.548828125,0.00472876122581138,2672.03936094615
135.029296875,0.0049511104085167325,2701.25859596955
137.529296875,0.005181985996630573,2732.41878398705
139.990234375,0.0053977844542292056,2753.20987904405
142.4609375,0.005638605331100055,2780.60737128441
145.009765625,0.005856168351647645,2797.53895343156
147.490234375,0.006091877725067012,2814.01323379309
149.9609375,0.00631448321340525,2831.89476544882
152.4609375,0.006544238332692005,2855.45623555756
154.94140625,0.006773501465474732,2866.33510035972
157.421875,0.00701201852781361,2885.00653687608
159.912109375,0.00725959515997473,2904.77303883011
162.40234375,0.0074741184630332195,2907.95417319096
164.8486328125,0.007723709733379403,2926.7294521195
167.28515625,0.007954996670907967,2937.61380542126
169.765625,0.008189433754337441,2945.32229332176
172.275390625,0.008425247397385613,2953.91772275559
174.716796875,0.00866135351101347,2972.99377146153
177.216796875,0.008900803270911077,2983.64409514088
179.697265625,0.009139001079125506,2987.02501088671
182.177734375,0.00937911255012897,2997.11023864854
184.66796875,0.009624606367809273,3006.01499991912
187.177734375,0.009868770890949868,3014.39396292922
189.6484375,0.010127210327310425,3034.87111580982
192.1875,0.010345611085576249,3028.04122692327
194.697265625,0.0105957685342777,3035.42172208843
197.158203125,0.010836120913956524,3045.36117530122
199.66796875,0.0110808964456637,3051.1704228045
202.1875,0.011341563069837274,3061.82096602383
204.716796875,0.011577442454313502,3062.56257208808
207.216796875,0.0118294446733707,3072.93781216811
209.697265625,0.012062859398818876,3076.51587481913
212.138671875,0.012314119699363451,3088.58640265171
214.609375,0.012544226155737349,3087.41010742014
217.119140625,0.012796035017653225,3098.34034457844
219.619140625,0.01303642950622055,3097.89445887196
222.080078125,0.013285460900221998,3103.84069932495
224.55078125,0.013523966217904875,3109.74983752072
227.099609375,0.013769537235214225,3112.74875369527
229.560546875,0.013996926092773676,3114.74656754509
232.021484375,0.014232226551646075,3115.34700939995
234.443359375,0.014474734218926774,3126.01226179817
236.943359375,0.01470833399432055,3126.75123338262
239.43359375,0.014952301436404525,3130.12402614907
241.875,0.015188845396536874,3130.80503917787
244.404296875,0.015443152146263576,3141.96074389923
