{'direction':'R31' }
time,displacement,load
0.0,1.6719102183194652e-05,27.8722594607623
2.689453125,2.0089744601040124e-05,28.0527865031284
5.37890625,2.0980834567509422e-05,27.934281221256
8.068359375,2.3683904461410447e-05,28.3712686977799
10.7578125,2.529621097018545e-05,28.5697208367673
13.447265625,2.675354475139632e-05,28.1103797305175
16.13671875,2.8967856075372902e-05,28.3959103457712
18.826171875,2.89022925627487e-05,28.0787985608604
21.515625,2.96503306946231e-05,28.1102030694371
24.205078125,3.3840537161640405e-05,27.7122542613846
26.89453125,3.406703412805455e-05,27.9927337418617
29.583984375,3.556311095128582e-05,28.2359291585792
32.2734375,3.350078919434805e-05,28.4998076429606
34.962890625,3.346800743803595e-05,27.7440549710252
37.65234375,3.74287365755262e-05,28.2666939139227
40.341796875,3.946423506444777e-05,28.1316425209503
43.03125,3.8319825982513076e-05,27.7777783706775
45.720703125,3.9997697122877196e-05,28.1036203002444
48.41015625,3.9383769736259004e-05,28.1477049580241
51.099609375,4.147589008898362e-05,27.7409899870369
53.7890625,4.2292473775042575e-05,28.6662309565432
56.478515625,4.222094729826265e-05,27.9520382325773
59.16796875,4.294812456679412e-05,28.9006996589168
61.857421875,4.4262408191857476e-05,27.9893274418053
64.546875,4.58180894799346e-05,28.0969860763682
67.236328125,4.7850608724708204e-05,28.2352859750338
69.92578125,4.470944251742487e-05,28.1338602178149
72.615234375,4.590153517123627e-05,28.4088906472954
75.3046875,4.7421455458853296e-05,28.7513129910846
77.994140625,5.045831175459715e-05,27.8363578128362
80.68359375,4.5853853837289496e-05,28.6439613694674
83.373046875,5.1632522229731094e-05,28.5435509846721
86.0625,4.8685074589444625e-05,27.9688347564709
88.751953125,4.9361586244539096e-05,28.1820423835677
91.146484375,0.00016489028836993275,59.9549424828133
93.3837890625,0.0003111660444620777,106.180218010896
95.326171875,0.0004582256041624165,174.540145852479
97.318359375,0.0005903035437188195,244.416854858162
99.2109375,0.0007119864332750918,320.670665255687
101.1533203125,0.0008366346336279237,399.177394963847
103.095703125,0.0009529352123142344,478.18278230202
105.0087890625,0.0010690480018287576,560.445402047826
106.9306640625,0.0011775135701143176,637.878361696708
110.71875,0.00140807328785368,806.478702361969
112.6083984375,0.001522812203265355,893.568237954906
114.5009765625,0.0016351312182465074,977.06730688776
116.4404296875,0.0017425685383193376,1056.35823341697
118.2861328125,0.0018526404926701874,1139.0488463606
120.12890625,0.0019758372791258126,1228.51512181486
122.021484375,0.00208366808098123,1311.47456146828
123.9140625,0.0021969616517615274,1394.9714350013
125.7568359375,0.0023148178781669648,1481.82419672204
127.69921875,0.0024228274995712275,1562.51589811594
129.5419921875,0.0025418400374886503,1649.65076871547
131.42578125,0.002664703103841105,1737.22406066204
133.3271484375,0.0027678696659584274,1809.40672160562
135.26953125,0.002881902326507985,1886.89851797008
137.0654296875,0.0029991537389367474,1966.20404390819
139.0048828125,0.00312487476706545,2047.13745882392
140.947265625,0.0032423852780635825,2121.85657496682
142.8896484375,0.0033789515650215177,2198.77592082431
144.931640625,0.003516909307259405,2270.18437401609
146.923828125,0.003647795334315352,2331.27444798357
148.900390625,0.003810781224925935,2396.31207039429
151.0576171875,0.003975626709939742,2452.78873114858
153.2490234375,0.004156044104909267,2497.77927950636
155.3408203125,0.004337710157329195,2541.90264492933
157.6318359375,0.004519730841069058,2572.75745282979
159.8232421875,0.004720949955370763,2601.25286452761
162.064453125,0.004921162037034958,2630.58055230286
164.4052734375,0.005132099854169545,2660.32273156696
166.3974609375,0.0053104219738647025,2678.25980683852
168.5546875,0.00550265907604196,2693.72354465601
170.6806640625,0.005708813595569027,2718.90675662283
172.7724609375,0.005891403465441932,2733.46972188804
174.9140625,0.0060882328713393425,2746.04255720286
177.1552734375,0.0063068119478577,2774.6707905907
179.3466796875,0.006501913027366709,2779.8306388228
181.587890625,0.006720340425949763,2799.20262742649
183.8291015625,0.006934860291547969,2813.24616109075
186.1201171875,0.00714583985950233,2824.67958389123
188.4609375,0.007370015694283125,2838.72728881518
190.623046875,0.007573580803619112,2855.85996958721
192.64453125,0.007771679634956173,2860.36624728844
194.736328125,0.007972365728071635,2871.89978032139
198.8701171875,0.008367934621967683,2888.93805890052
