{'direction':'R23' }
time,displacement,load
0.0,3.939866866699206e-06,32.6195594759094
2.689453125,2.5898218303058174e-06,32.9447496461503
5.37890625,3.4242867203188695e-06,32.5028190896855
8.068359375,3.7640334244046924e-06,32.5722314579048
10.7578125,2.6464462117799723e-06,32.523157410969
13.447265625,6.085634043939342e-06,32.6078552505393
16.13671875,6.192922500273685e-06,32.752446341857
18.826171875,3.8146970971368547e-06,32.234376574866
21.515625,5.951523788230302e-06,32.3441602878629
24.205078125,3.862380931270925e-06,32.1909659734419
26.89453125,4.333257584775318e-06,32.1785619643744
29.583984375,5.42998325218782e-06,31.8509637149395
32.2734375,3.5822390897880015e-06,32.0136737155201
34.962890625,6.940960562212785e-06,31.7723512492868
37.7021484375,2.479553220664495e-06,31.3717833978375
40.3916015625,5.564093551606426e-06,30.9962431045067
43.130859375,3.7163495028514846e-06,30.9468774810303
45.8203125,4.696845869364502e-06,31.0448506289776
48.5595703125,3.772974024196255e-06,30.8482903071917
51.3984375,3.1590461480308878e-06,31.5026601008112
54.1376953125,1.7523765815508173e-06,30.8718874251053
56.8271484375,4.297494783481029e-06,30.8262196782259
59.6162109375,3.3587217303112355e-06,31.1530255255329
62.455078125,3.3378598922449175e-06,30.9212427576449
65.1943359375,4.9889088485901724e-06,30.7587866001703
67.8837890625,2.46763223972982e-06,30.8937316534631
70.7724609375,2.983212443478967e-06,30.8511031632303
73.4619140625,2.25305541502664e-06,31.0843472441334
76.1513671875,6.556526100695497e-08,30.5117903974885
78.8408203125,3.9160250545351324e-06,30.8434021122467
81.580078125,2.548098530075465e-06,30.2746117484437
84.4189453125,3.400444964977235e-06,30.1969083155352
87.357421875,3.683566942283315e-06,30.2258086961751
90.4453125,3.59118002177229e-06,30.2289028378175
93.123046875,3.508925279821975e-05,43.2992534886752
95.326171875,0.00018950402136397326,88.3521649230171
97.4677734375,0.00035431681917400524,147.200310300285
99.5595703125,0.000498333577517884,210.539310694948
101.5517578125,0.0006314337228763556,279.231971963392
103.5439453125,0.0007563471626781393,351.621659111408
105.5361328125,0.0008784711213578933,425.169474557361
107.4287109375,0.0010053962094704247,505.807278885314
109.3359375,0.00113299786854319,588.73686110098
111.263671875,0.001251181978530685,666.359887490574
113.2060546875,0.00137016472512559,748.404943112736
115.048828125,0.0014886527997006174,829.663771169003
116.943359375,0.0016095787139520524,914.546216422861
118.833984375,0.0017267196621621175,996.863885819528
120.7763671875,0.0018381029001930276,1074.64229163244
122.6533203125,0.0019587843966950825,1161.19603989566
124.51171875,0.0020774006598934325,1246.73090309547
126.404296875,0.0021908521031989273,1326.31480573265
128.3466796875,0.00230071247470754,1401.79199343856
130.2392578125,0.00242011240723829,1488.48975993095
132.1630859375,0.0025333046803606572,1568.28486003225
134.060546875,0.00265362853776502,1651.05154358016
135.92578125,0.0027731240388532154,1733.16487613719
137.8095703125,0.002894938035293365,1814.5548244486
139.751953125,0.0030170947035561926,1895.06408811622
141.64453125,0.003141772748941855,1976.06643858677
143.5869140625,0.0032687783130127424,2056.58097121399
145.4794921875,0.003399244038934463,2135.38418966986
147.521484375,0.0035312026252146923,2206.83874625818
149.5634765625,0.0036678582145264127,2274.40261525898
151.4560546875,0.0038127480967357153,2345.56276872943
153.560546875,0.0039709895043945525,2404.07698007055
155.689453125,0.0041402040730509175,2463.05793341658
157.8310546875,0.00430844712949277,2508.60567425248
160.025390625,0.004490727055029517,2549.14175634513
162.263671875,0.004673141113131335,2585.39329611987
164.6044921875,0.004891544664333625,2623.15592960102
166.8955078125,0.00509596742001201,2655.57891160358
169.13671875,0.0052840202736510605,2678.7509177816
171.4775390625,0.005494147637908485,2703.07946059267
173.7685546875,0.005699929479449092,2724.49361012283
176.109375,0.005930179020107585,2753.60614871426
178.400390625,0.0061404496118771,2768.49227683518
180.69140625,0.00636935811333989,2791.23530188544
