yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
11407.146444289518, 12185.1544178247, 0.0203162775894498, 0.21627547956486
11227.18441521149, 12017.2222375875, 0.0222632136945665, 0.304786936011146
13761.985933370263, 14462.1885821715, 0.0195649804792098, 0.262914814227747
12637.927213637951, 13446.2909308751, 0.0157723384523646, 0.21420745538494
