yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
30814.581868236754, 33134.800829472195, 0.010998744379558, 0.229204276308467
31568.946271328008, 33732.1777993984, 0.0140669569850409, 0.231430490880439
31421.390806352705, 33533.8137696318, 0.0255677506872891, 0.239789200719067
