yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
38603.81233318704, 42498.542395587996, 0.0597257582422449, 0.228526277211246
38820.51706171787, 42666.3197359721, 0.0612812713957178, 0.226226440861379
38849.74131274456, 42887.5534223823, 0.0552284117809589, 0.228970423480079
