yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
41053.260976439546, 42490.056725585, 0.0670845442075263, 0.284116036296543
41606.28233373598, 44166.7970699189, 0.0663108467905569, 0.246833325687476
41848.33269709955, 44342.9413167223, 0.065289608935151, 0.240285989952024
