yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
41667.66964623057, 46209.098275307326, 0.0767135322093964, 0.14600881934166
42094.934180681186, 46457.74052748305, 0.0778109282255173, 0.13965018093586
43174.63297866633, 47106.21111503172, 0.0779984444379807, 0.154496312141418
41147.05652800013, 46020.81245695077, 0.0735461786389351, 0.139684230089188
42384.37596764675, 46786.939155952256, 0.0782798, 0.1444795
42146.73323590163, 46795.95031765312, 0.07589499999999999, 0.1370536
42063.0540469563, 46588.6603845764, 0.07613349999999999, 0.1393562
42766.14014183928, 47258.01089661969, 0.0757305, 0.1370043
44454.11886592688, 48280.88290793643, 0.0764131, 0.15922440000000002
