yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
11338.56284515794, 12143.8316105997, 0.0250896511978283, 0.402144218340461
13073.618907006476, 13654.394762898299, 0.0217299293305932, 0.348950445124793
12499.556320406875, 13359.5875877117, 0.0250596783588846, 0.430053656225664
12254.69385211762, 13141.8666261905, 0.0278835244474124, 0.433414596050763
