yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
31697.828543001386, 33125.8021172544, 0.0168096950029267, 0.294107870470345
32544.182159277814, 33624.484832894, 0.011900085274291, 0.291298369615874
32156.890769995873, 33031.1247980161, 0.0243790078504813, 0.291491470451269
33215.17716846579, 34171.478897771005, 0.0093433398121207, 0.288981629374071
