yield_stress, ultimate_stress, strain_at_ultimate_stress, failure_strain
37709.3724258417, 42975.105373564, 0.0648189481267297, 0.193950413994683
37897.66829622743, 43017.9010667023, 0.0659802876357458, 0.186787002602932
36928.92223590576, 42723.4058556996, 0.0673732715658522, 0.182826508283876
37703.09110217244, 38535.5571360836, 0.0064215984063801, 0.0064215984063801
