X, Y
-2.033734688773948529e-02, -3.969734964528788546e-02
-2.055525814021856579e-02, -4.000865127870067289e-02
-2.077316939269764975e-02, -4.031995291211335625e-02
-2.099108064517668862e-02, -4.063125454552599103e-02
-2.120899189765586279e-02, -4.094255617893898663e-02
-2.142690315013578636e-02, -4.125385781235326593e-02
-2.164481440261821835e-02, -4.156515944577179184e-02
-2.186272565510948007e-02, -4.187646107920556249e-02
-2.208063690763188702e-02, -4.218776271269362999e-02
-2.229854816026412279e-02, -4.249906434637507752e-02
-2.251645941328276126e-02, -4.281036598074375310e-02
-2.273437066765671491e-02, -4.312166761754843147e-02
-2.295228192676926349e-02, -4.343296926296485311e-02
-2.317019320239099497e-02, -4.374427093873339140e-02
-2.338810453529943309e-02, -4.405557272110158934e-02
-2.360601606607342154e-02, -4.436687487632209187e-02
-2.382392827658406584e-02, -4.467817832932892419e-02
-2.404184280726170270e-02, -4.498948627306549597e-02
-2.425976519577976304e-02, -4.530080964431855428e-02
-2.447771394022024705e-02, -4.561218554087913268e-02
-2.469575001473718265e-02, -4.592373826003830206e-02
-2.491407105357458518e-02, -4.623587793532109996e-02
-2.513254240829650848e-02, -4.654863767686082815e-02
-2.535096903224599157e-02, -4.686158432318456718e-02
-2.556957109193251643e-02, -4.717570055030990972e-02
-2.578809146998285728e-02, -4.749015683244519476e-02
-2.600660969777322459e-02, -4.780547721096180952e-02
-2.622530356581792566e-02, -4.812186816407375278e-02
-2.644417338716270258e-02, -4.843898452880716216e-02
-2.666345858026189508e-02, -4.875727129689557543e-02
-2.688336326398572951e-02, -4.907684985494240731e-02
-2.710441213288468723e-02, -4.939783484068618891e-02
-2.732681117200496876e-02, -4.972072754555038193e-02
-2.755109691465562963e-02, -5.004603101104763280e-02
-2.777742990123835756e-02, -5.037495624512994263e-02
-2.800596418086241310e-02, -5.070925632012387996e-02
-2.823837719662969717e-02, -5.105115119237985111e-02
-2.847313066762762260e-02, -5.139854421520147904e-02
-2.872793485580924996e-02, -5.177460085353161739e-02
-2.904606823667227680e-02, -5.224651820107262257e-02
-2.906527321041296394e-02, -5.280732754849410543e-02
-2.907711309903957334e-02, -5.325402224788232386e-02
-2.908791746966043687e-02, -5.366536444652567767e-02
-2.909562287890636242e-02, -5.407413620037055529e-02
-2.909963164975854985e-02, -5.447447745539092667e-02
-2.910088942552108496e-02, -5.486962197074266023e-02
2.909218463313226893e-02, 5.487371143752652752e-02
2.870500011654949363e-02, 5.486202960389870847e-02
2.831652550131878374e-02, 5.484988057853870669e-02
2.792721863314683028e-02, 5.483925644131985161e-02
2.753821582353192104e-02, 5.483490560447513984e-02
2.715014331646132054e-02, 5.484034960101828726e-02
2.676338791723292809e-02, 5.485357895891653651e-02
2.637859489503558905e-02, 5.486908902530870241e-02
2.599527261619676011e-02, 5.488180057852858063e-02
2.561303755573332563e-02, 5.488872677569645031e-02
2.523171531305373402e-02, 5.488866798104129890e-02
2.485127388758637257e-02, 5.488328877524080440e-02
2.447134155109251946e-02, 5.487422148571637764e-02
2.409200960446185660e-02, 5.486374806447699704e-02
2.371338259872229556e-02, 5.485309968753594029e-02
-1.483616459559665250e-02, 4.979929223037264652e-02
-1.484789664701475879e-02, 5.019298658235425009e-02
-1.486704920849745391e-02, 5.058948469787578200e-02
-1.489248198567390789e-02, 5.098990735213441289e-02
-1.492184950906639933e-02, 5.139144909268900108e-02
-1.495163627176238248e-02, 5.179328378489057166e-02
-1.497604133986829740e-02, 5.219546384213766960e-02
-1.498994093825618303e-02, 5.259664167433380361e-02
-1.499367916327567531e-02, 5.299814480605023748e-02
-1.463722436033232897e-02, 5.299829064598177153e-02
-2.954670758875580991e-02, -5.242877867266276803e-02
-2.949523427648256466e-02, -5.286054013404627161e-02
-2.947812252203448405e-02, -5.327166027036703971e-02
-2.948057207791512577e-02, -5.368250408112973382e-02
-2.948373661153238720e-02, -5.408583973093356728e-02
-2.948608072329917881e-02, -5.448331248412870836e-02
-2.948685805238602728e-02, -5.487658638150746254e-02
1.373131431693184502e-02, -1.040557289365039335e-02
1.364815468779303521e-02, -1.003875277501598863e-02
1.357278015926576160e-02, -9.665261641103171930e-03
1.350433000612447261e-02, -9.284644468804326839e-03
1.344259052434948476e-02, -8.898286491285567826e-03
1.338585982410161503e-02, -8.507187427847066191e-03
1.333282514280415172e-02, -8.111962145964267054e-03
1.328249689373751236e-02, -7.713753879109860705e-03
1.323445546094974452e-02, -7.312681620284235129e-03
1.318948816447469870e-02, -6.908372074688987931e-03
1.314715145102384256e-02, -6.499329072735935200e-03
1.310593110715822969e-02, -6.081064426948024418e-03
1.305517965907618955e-02, -5.648249623485692913e-03
1.294477171027600543e-02, -5.230215956570510166e-03
1.283271619887482382e-02, -4.841026052956017185e-03
1.272189369636240672e-02, -4.456123729491788359e-03
1.261336526400065432e-02, -4.075434070080125037e-03
1.250674232263569892e-02, -3.695486087355321324e-03
1.240570090697301620e-02, -3.311657945668399893e-03
1.233283182967681232e-02, -2.918141254910240016e-03
1.229852829844906362e-02, -2.517129778507788511e-03
1.230719280604394492e-02, -2.113149326563192650e-03
1.232531879984115168e-02, -1.709971159487574206e-03
1.234024299522842524e-02, -1.309404177750387232e-03
1.234692239354642264e-02, -9.091251894620378492e-04
1.271220398970745145e-02, -8.916829642930381924e-04
-2.016609802801403849e-03, 9.766691008713024313e-03
-1.782924225764507316e-03, 9.478485128615991157e-03
-1.542188689298243810e-03, 9.196312153341558090e-03
-2.502764272579072798e-03, 8.095831410896847311e-03
-2.493576550278328498e-03, 7.696181050973879487e-03
-2.461265647658088859e-03, 7.301570840282863538e-03
-2.408886211987006348e-03, 6.911120185627482766e-03
-2.344097111086446746e-03, 6.520264632274956791e-03
-2.273970115391192853e-03, 6.129277036045559582e-03
-2.203642704106981067e-03, 5.735978979436805181e-03
-2.136286673955129379e-03, 5.340231777666259484e-03
-2.077476142065971376e-03, 4.942133546081648246e-03
-2.031939021246578683e-03, 4.542644881239165169e-03
-1.999272550589169164e-03, 4.142689138960319560e-03
-1.977822410773451885e-03, 3.743066343638953852e-03
-1.966399108233741599e-03, 3.344356541138189531e-03
-1.964540913685655209e-03, 2.946292791895966864e-03
-1.970880095559058003e-03, 2.549038596166445202e-03
-1.984604188954502708e-03, 2.152598836092228362e-03
-2.005848451963543593e-03, 1.757671736537595166e-03
-2.035521073718565745e-03, 1.366322014888501782e-03
-2.080997721645808009e-03, 9.878977929771294401e-04
-2.148287232557619022e-03, 6.383015893431948778e-04
-2.255231935881487227e-03, 3.991723699734432587e-04
-2.126854896374225350e-03, 1.751271812072842230e-04
-2.036962712621497636e-03, -1.557127520044184962e-04
-1.962130585226440089e-03, -5.125064368713309155e-04
-1.891558264025928939e-03, -8.795177624641354643e-04
-1.814341386384194735e-03, -1.245323495227114311e-03
-1.729060485283635037e-03, -1.608842812763446473e-03
-1.636686471657169527e-03, -1.970089923067706427e-03
-1.540367483992386485e-03, -2.329961553215075930e-03
-1.444253442162614625e-03, -2.690157491607869742e-03
-1.353543818573493731e-03, -3.052973658303966952e-03
-1.274255200180283553e-03, -3.420349790159519024e-03
-1.213401290499472370e-03, -3.793301418671020820e-03
-1.175046533758963580e-03, -4.171874670600663436e-03
-1.157702382575535090e-03, -4.555564236874832910e-03
-1.157641057234591684e-03, -4.942412640842845130e-03
-1.528158926443723333e-03, -4.970773213707611014e-03
-1.898011057625812337e-03, -4.993787437915536698e-03
-2.269399813866802579e-03, -5.007752573464833643e-03
-1.372282564487842769e-02, 5.460158434100631508e-02
-1.412383086192209487e-02, 5.458586079318163142e-02
-1.452352890290975994e-02, 5.459828964227621956e-02
-1.491794374895836182e-02, 5.462300438764823574e-02
-1.530890076587064670e-02, 5.464721951059089283e-02
-1.569735607024982590e-02, 5.466968927679009826e-02
-1.608340389637794715e-02, 5.469147627129865991e-02
-1.646760857980899759e-02, 5.471468598461846217e-02
-1.685015366378951607e-02, 5.473987410863734304e-02
-1.723109706197629640e-02, 5.476642962907656703e-02
-1.761072115478458378e-02, 5.479231018946321974e-02
-1.798963735507652650e-02, 5.481554047342136055e-02
-1.836863407030693562e-02, 5.483522187529482617e-02
-1.874779181506089701e-02, 5.485126917410014513e-02
-1.912713438511847580e-02, 5.486328750246502461e-02
-1.950668620710438103e-02, 5.487108039786529196e-02
-1.988654604012428037e-02, 5.487613177749197518e-02
-2.026690214213228494e-02, 5.487892118911888439e-02
-2.064761474596099600e-02, 5.488065222594110809e-02
-2.102885567658653934e-02, 5.488084728069928669e-02
-2.141042221412074037e-02, 5.487978425055621556e-02
-2.179177435157370057e-02, 5.487821666459836295e-02
-2.217317588161196729e-02, 5.487622833301490644e-02
-2.255429014160515583e-02, 5.487352167871228925e-02
-2.293514173231384415e-02, 5.487036882277020883e-02
-2.331588097743768698e-02, 5.486689401331718008e-02
-2.369637350516837562e-02, 5.486321799347942257e-02
-2.407682421650189641e-02, 5.485964972418271718e-02
-2.445716846761308155e-02, 5.485636073046322447e-02
-2.483744978544741647e-02, 5.485311888513673406e-02
-2.521771276507794521e-02, 5.485009303704267009e-02
-2.559819475401566014e-02, 5.484751940346490467e-02
-2.597891963288975758e-02, 5.484511966189571652e-02
-2.636020571806634363e-02, 5.484129350476908693e-02
-2.674211976962311693e-02, 5.483652789585306830e-02
-2.712522156404725132e-02, 5.482968997049825904e-02
-2.750980279103038689e-02, 5.482025204510723726e-02
-2.789613541758629439e-02, 5.480706670570013872e-02
-2.828473797630438533e-02, 5.478972436518527583e-02
-2.867566467370840158e-02, 5.477320676693479135e-02
-2.906821173928471683e-02, 5.476759880651064366e-02
-2.946071889414613940e-02, 5.478373534644639942e-02
-5.525835348366829949e-03, -4.097125468992204173e-02
-5.307776070541583152e-03, -4.065571268505462077e-02
-5.087416624692780998e-03, -4.034083657647773158e-02
-4.866563691762687896e-03, -4.002730136349093304e-02
-4.646251542223282446e-03, -3.971461411558820098e-02
-4.427619067440324852e-03, -3.940321623298047998e-02
-4.210166807015927604e-03, -3.909190010952481864e-02
-3.993637273762585052e-03, -3.878113067237444478e-02
-3.778284171187243443e-03, -3.847062110628891862e-02
-3.562254793716233738e-03, -3.816071507732445717e-02
-3.345293958612583027e-03, -3.784991271685123060e-02
-3.127011016827690570e-03, -3.753885717064948946e-02
-2.908558854826696297e-03, -3.722732000507409517e-02
-2.689558504931170105e-03, -3.691610253642180900e-02
-2.470271867166947636e-03, -3.660542412849887572e-02
-2.250669119876316186e-03, -3.629606854069465649e-02
-2.030961340071026858e-03, -3.598819859373933450e-02
-1.811597104910152040e-03, -3.568248559338851184e-02
-1.593052065788876700e-03, -3.537963160212338753e-02
-1.376072566129183782e-03, -3.507986753530613344e-02
-1.162634171580570561e-03, -3.478285267341732490e-02
-9.554805850348706796e-04, -3.448731223153386066e-02
-7.600333213306242376e-04, -3.418821147074622285e-02
-5.835238754543217374e-04, -3.387726227118098565e-02
-4.175154827216038221e-04, -3.355574239338496301e-02
-2.567890661960385568e-04, -3.322575334251955115e-02
-1.000824278851349114e-04, -3.288700665751367186e-02
5.295114624323787184e-05, -3.253908427965440664e-02
2.044005631060665309e-04, -3.218030224643068232e-02
3.559350098405922487e-04, -3.181734589388668377e-02
5.349499314415812577e-04, -3.143581661255683696e-02
7.796872256478474573e-04, -3.109584658384883030e-02
1.020755791883485360e-03, -3.078505381016377607e-02
1.263986945942548613e-03, -3.047920246026733504e-02
1.504106024351528886e-03, -3.017830923822289318e-02
1.744894222657893514e-03, -2.987972410844381629e-02
1.986268116652358147e-03, -2.958345378893331365e-02
2.226174685060029572e-03, -2.928811332250540189e-02
2.463944155397967961e-03, -2.899289799344709553e-02
2.699441066442085247e-03, -2.869552272765855949e-02
2.932070948589167014e-03, -2.839467428268980034e-02
3.161655612170589588e-03, -2.809017458588465230e-02
3.388863780866512715e-03, -2.778131006187202837e-02
3.613289033916826376e-03, -2.746751512157715597e-02
3.837430449945201504e-03, -2.714871749697601172e-02
4.064013393013413480e-03, -2.682443171623539319e-02
4.295894065273747967e-03, -2.649423887044519491e-02
4.538951818067864588e-03, -2.615853568277513516e-02
4.797647871430721356e-03, -2.582493814073597016e-02
5.101588861664912815e-03, -2.548381805511354056e-02
5.475245613341172234e-03, -2.520981271146044769e-02
-9.187821938197645102e-03, -2.458418124184606410e-02
-9.369928264881406330e-03, -2.494647150611237901e-02
-9.550431022374027829e-03, -2.530013413731127883e-02
-9.721098213393664783e-03, -2.563230934821460194e-02
-9.848661849700053247e-03, -2.594545686823585343e-02
-1.021393596337321144e-02, -2.590020501204500294e-02
-1.060011158638033031e-02, -2.577420074423517754e-02
-4.798547907308747459e-03, -1.426017355010730618e-02
-4.866286340030478649e-03, -1.464919767113673742e-02
-4.929998978617594618e-03, -1.504664607998644661e-02
-4.981895573056211932e-03, -1.546082904298713874e-02
-5.007383187775616903e-03, -1.587983423392941990e-02
-5.022402970185803686e-03, -1.628616808346826025e-02
-5.038938712742451614e-03, -1.668651546665720492e-02
-5.056906321857249087e-03, -1.708748283269169790e-02
-5.424552426790848342e-03, -1.708527307732705253e-02
-7.515441127132716989e-03, -2.253328262753694425e-02
-7.493195978128669443e-03, -2.291794666753214568e-02
-7.858515340696313120e-03, -2.300238832934044936e-02
-8.254763369910144213e-03, -2.308565005635537792e-02
-8.689669674858927981e-03, -2.314597490192395191e-02
2.879656226681277797e-02, -5.389229730755348141e-02
2.857164122141865256e-02, -5.431281304860419157e-02
2.889686351275990231e-02, -5.444675530603476643e-02
2.898478954834796464e-02, -5.416797539465620370e-02
2.923399921073232058e-02, -5.450253267728431134e-02
2.926811211103618610e-02, -5.416600119538331204e-02
2.923312892462642115e-02, -5.382422853856878159e-02
-5.797222387562826762e-03, -1.708390749047931229e-02
-5.828699515089613009e-03, -1.748947009284897505e-02
-5.857309748256826071e-03, -1.790242561831080839e-02
-5.870552239513783174e-03, -1.830978037118367874e-02
-5.867504170260115851e-03, -1.871054964303809492e-02
-5.855403813258084483e-03, -1.911218812201493158e-02
-5.837663316382994336e-03, -1.951414863643201325e-02
-6.206511416665628708e-03, -1.954055656823971282e-02
5.320252935124901265e-04, 2.398781715166097353e-02
1.503789583509490026e-04, 2.413449497238871408e-02
-2.271301770556443181e-04, 2.430416943890642209e-02
-5.972775644903314390e-04, 2.446567056508952565e-02
-9.429133575376206881e-04, 2.459560377798513525e-02
-8.814366356289294636e-04, 2.492368283357290423e-02
-9.598042688037894225e-04, 2.527530131664319432e-02
-1.168215665213437945e-03, 2.563324033461232901e-02
-1.407842906244031068e-03, 2.596773086454436455e-02
-1.656636961846858196e-03, 2.630130012116001920e-02
-1.900676397964872009e-03, 2.663884346200967243e-02
-2.135732405027325042e-03, 2.698125898327380714e-02
-2.362029194905840030e-03, 2.732650932079700931e-02
-2.581557597099014712e-03, 2.767130261182956449e-02
-2.798412673571010287e-03, 2.801418115067247361e-02
-3.013867787938839544e-03, 2.835285084555512133e-02
-3.227837386136727087e-03, 2.868669843918274925e-02
-3.440542386632975628e-03, 2.901642506772178498e-02
-3.652589919615931071e-03, 2.934076864987280112e-02
-3.862484232536053576e-03, 2.966024854613023148e-02
-4.069891062681447666e-03, 2.997569882147083781e-02
-4.273682808384915432e-03, 3.028681320581226230e-02
-4.472719833549900978e-03, 3.059329505172361449e-02
-4.665970522565662804e-03, 3.089305367920423470e-02
-4.853778529795630542e-03, 3.118314461722803896e-02
-5.048344787898357416e-03, 3.145455238622405642e-02
-5.266219121093929090e-03, 3.170771587498235483e-02
-5.507240290768870838e-03, 3.195424460776542797e-02
-5.761157184257879177e-03, 3.220213717177832641e-02
-6.030481785275423542e-03, 3.244709824474210219e-02
-6.314076553339339690e-03, 3.267863125289842408e-02
-6.602281562195581530e-03, 3.289002096295426392e-02
-6.896803675735897754e-03, 3.308430970656107278e-02
-7.193746282745419954e-03, 3.324414274113694084e-02
-7.530248801730653890e-03, 3.332484097793454725e-02
-7.879942110674078432e-03, 3.344071948923089260e-02
-8.227341377091159508e-03, 3.358344639036853901e-02
-8.570958354319698630e-03, 3.374065108852587758e-02
-8.416410054095374918e-03, 3.405360903893817764e-02
-8.265827731457307814e-03, 3.434827198032895657e-02
-8.140315664953325439e-03, 3.461903697924266499e-02
-8.051239152196581692e-03, 3.482522280675586640e-02
-5.210590521287691151e-04, 2.536881917662316133e-02
-8.279605897273966710e-04, 2.583093706885044097e-02
-1.089480605695031332e-03, 2.619394236003939891e-02
-1.338555431229967053e-03, 2.653491930115149319e-02
-1.582187751966461411e-03, 2.687906244461101685e-02
-1.816052909475801818e-03, 2.722276684737617164e-02
-2.041428321421108558e-03, 2.756637338244405724e-02
-2.261700219728118248e-03, 2.790878754057902339e-02
-2.478814024835352282e-03, 2.824809705622605485e-02
-2.694086578524015636e-03, 2.858345652261823702e-02
-2.908271170449114925e-03, 2.891470315329376997e-02
-3.122430469316258856e-03, 2.924155736236662417e-02
-3.335031433101794032e-03, 2.956304625946554188e-02
-3.546124933533530751e-03, 2.988043389854163137e-02
-3.755134005765339410e-03, 3.019394453630757161e-02
-3.961600085585992304e-03, 3.050356872412503598e-02
-4.165650052036441037e-03, 3.080923364899527950e-02
-4.367502413526479221e-03, 3.111007694974029375e-02
-4.569176734360191894e-03, 3.140526240628923466e-02
-4.778318019644236039e-03, 3.169097846461810947e-02
-5.006279023472672354e-03, 3.196308521312672679e-02
-5.249779407139328752e-03, 3.222929622214449480e-02
-5.508441929007129242e-03, 3.249262629685618214e-02
-5.787993110598998667e-03, 3.274945289566062040e-02
-6.089409705311039228e-03, 3.298250990042809333e-02
-6.395780581666114795e-03, 3.319291028754454975e-02
-6.711985102405053361e-03, 3.338885361538639768e-02
-7.044172032955757501e-03, 3.355669661839735113e-02
-7.387669698355723430e-03, 3.367301991399929140e-02
-7.732171402657861403e-03, 3.378677752750404439e-02
-8.076921201012481760e-03, 3.391037328639178589e-02
-7.941425861798002972e-03, 3.423376401187017831e-02
-7.843526858038523883e-03, 3.455237557453932212e-02
-7.813152293566818715e-03, 3.486474811715475908e-02
-7.957506530932183242e-03, 3.515008581253577236e-02
-8.174464298249422764e-03, 3.541589057553608255e-02
-8.428952693485633474e-03, 3.567372381460673370e-02
-8.693637280278870144e-03, 3.592434481835517918e-02
-8.950992281916071713e-03, 3.617793684658737741e-02
-9.194395434689127747e-03, 3.645060187656715828e-02
-9.416360834856583525e-03, 3.674533585082585818e-02
-9.108398565149581835e-03, 3.695537074120720106e-02
-1.398369080697228241e-02, 4.422714078001443311e-02
-1.447026823112569464e-02, 4.439445110937279698e-02
-1.487051010741207054e-02, 4.450784473643148303e-02
-1.480481150487320159e-02, 4.486963112409950161e-02
-1.478952129901551192e-02, 4.522791042772922321e-02
-1.481298876696372606e-02, 4.558205487758098390e-02
-1.486385615996198110e-02, 4.594666945298230692e-02
-1.491594013783418583e-02, 4.631917787567706862e-02
-1.496336452202948371e-02, 4.669809215037883099e-02
-1.500678132575354075e-02, 4.708313900788991396e-02
-1.504787832927212236e-02, 4.747703921847266223e-02
-1.508976137566323157e-02, 4.787331065658521900e-02
-1.513185015350190614e-02, 4.825816434405948846e-02
-1.516783378793588703e-02, 4.863532426925695068e-02
-1.519138061935118057e-02, 4.901388531294437884e-02
-1.520436115530613731e-02, 4.939557782526061980e-02
-1.482978400474323742e-02, 4.941221368154455340e-02
1.635909535219691804e-02, 1.941780351014968029e-02
2.926207217065783170e-02, -5.344034505979415595e-02
2.886860333397379616e-02, -5.342584305776044290e-02
2.060659493771656216e-03, 2.223989512276218841e-02
1.684042448704555894e-03, 2.251293708300718815e-02
1.265218350196755954e-03, 2.279413014159687584e-02
8.111081424549949036e-04, 2.300249454304532926e-02
9.173683754134546661e-04, 2.344154394439684763e-02
9.263600179891359927e-04, 2.388144587096266425e-02
1.706418878107710327e-02, -2.171827867555405078e-02
1.691388418540382479e-02, -2.125226287810141890e-02
1.680517994940541188e-02, -2.084388803374067484e-02
1.674096034789004234e-02, -2.044770641629515759e-02
1.670276349958505283e-02, -2.009035276909649712e-02
1.672290365052065894e-02, -1.982917569126288471e-02
1.651921425795248657e-02, -1.966755728123410762e-02
1.630062455198789603e-02, -1.940900805422551834e-02
1.606996084227771404e-02, -1.914156039412832216e-02
1.579800385840824870e-02, -1.891243970414387132e-02
1.504283766269170174e-02, -1.818933803586348860e-02
1.511882085232542187e-02, -1.780314862487551719e-02
1.513488016305951367e-02, -1.740766341396170896e-02
1.510756202961010229e-02, -1.701705694151210355e-02
1.505071915625175866e-02, -1.662035907239981652e-02
1.498742141643555174e-02, -1.621845292135675951e-02
1.491777846522315647e-02, -1.582355184103495516e-02
1.483102412363822113e-02, -1.543849353161633187e-02
1.473660434060153693e-02, -1.505726613542180195e-02
1.464355392696688705e-02, -1.467546004935302469e-02
1.455333635977575611e-02, -1.429213601840769246e-02
1.446682437364050534e-02, -1.390616895718543682e-02
1.438397239415994955e-02, -1.351564000559589071e-02
1.430357065643621424e-02, -1.311799892335622705e-02
1.422143002163160468e-02, -1.271010924969696171e-02
1.411743976900885385e-02, -1.229364972468363279e-02
1.393237258371053666e-02, -1.191527950816162994e-02
1.375947983200213887e-02, -1.157341134575385656e-02
1.360987265699979513e-02, -1.122338864669143385e-02
1.348596773879559563e-02, -1.086396444297096572e-02
1.382330255248974751e-02, -1.076190008419814804e-02
2.931107702154204728e-02, -5.307263381543152886e-02
2.895075221407513583e-02, -5.300940184612006750e-02
-6.979714876826137449e-03, -5.512898800330915533e-02
-6.869500978909618902e-03, -5.483917889541498752e-02
-6.713989386769562626e-03, -5.448591690604328436e-02
-7.136703518998028031e-03, -5.436917106889838786e-02
-7.531259633007421003e-03, -5.433004189158311542e-02
-7.886148582190720055e-03, -5.431040552240643665e-02
-7.872473325147280251e-03, -5.399717901160471650e-02
-7.966756157201302507e-03, -5.368813531778786341e-02
-8.115337937843218261e-03, -5.334961884684669142e-02
-8.308545693891592268e-03, -5.301708308999846658e-02
-8.537204498991262866e-03, -5.266167491954675678e-02
-8.805208095598581267e-03, -5.230718714030278826e-02
-9.112229093932304111e-03, -5.201797973655123558e-02
-8.880833331064132141e-03, -5.169852042336120501e-02
-8.830635199142657099e-03, -5.129541025421479467e-02
-8.853392953105210933e-03, -5.085900833211819128e-02
-8.866036290886119761e-03, -5.040030014720989215e-02
-8.867766430905605485e-03, -4.992128715282794643e-02
-8.863855298467490651e-03, -4.934162789274442601e-02
-9.133038727221778896e-03, -4.887716557471692702e-02
-9.326459540538746193e-03, -4.852461768994938140e-02
-9.031865186418110147e-03, -4.827797048180694495e-02
-8.701249996957424043e-03, -4.794819645464122593e-02
-8.554901235235142301e-03, -4.745280787150456259e-02
-8.418703566868220370e-03, -4.703169373808111647e-02
-8.282024312906083666e-03, -4.661826155355735385e-02
-8.148926045038220461e-03, -4.622359255231913572e-02
-8.019495253647153377e-03, -4.584246897426588752e-02
-7.891578551423333865e-03, -4.546383850800798931e-02
-7.764530555667449943e-03, -4.508555986251183700e-02
-7.639492952182108665e-03, -4.470496769161395878e-02
-7.514687731543887028e-03, -4.431535647704940711e-02
-7.390104978804944852e-03, -4.392182358165868522e-02
-7.267554690007798149e-03, -4.354107229205000928e-02
-7.141033980566927758e-03, -4.317105996263163187e-02
-7.001239073745965311e-03, -4.280618344492721078e-02
-6.843407502803407552e-03, -4.244902123969624547e-02
-6.667542270985798297e-03, -4.210039660465851596e-02
-6.476338058117099561e-03, -4.176024632659740971e-02
-6.273685857769523144e-03, -4.142681009823249993e-02
-6.062046944762245620e-03, -4.109871845647793814e-02
-5.740883898484764464e-03, -4.128737849662143106e-02
1.472417004915911598e-03, 2.331133097285035052e-02
1.919765690224674434e-03, 2.290752239879652666e-02
-4.889713751268176534e-03, 1.596149569749728478e-02
-4.994794980751742289e-03, 1.563924227507989748e-02
-5.047931996933161317e-03, 1.532671720090438006e-02
-4.995193943795092628e-03, 1.500207207040363255e-02
-4.901505068112457092e-03, 1.457721875579818041e-02
-4.590852044589942282e-03, 1.422226736912125984e-02
-4.333730034043780863e-03, 1.390726072652943325e-02
-4.082832187219971945e-03, 1.360012309357837637e-02
-3.835503240208289113e-03, 1.329804272289864843e-02
-3.588221415517070783e-03, 1.299680539141273225e-02
-3.342749095074784311e-03, 1.269531577311026026e-02
-3.098515092520075839e-03, 1.239230668036609036e-02
-2.856921687050739764e-03, 1.208751108818333780e-02
-2.618491221217401303e-03, 1.178018972808128617e-02
-2.384507266818108959e-03, 1.147074732589828394e-02
-2.155348143872487781e-03, 1.115945146998313306e-02
-1.931768292156690273e-03, 1.084750526809494763e-02
-1.715292597022850200e-03, 1.053744567096854406e-02
-1.985517775312994806e-03, 1.030788675786488938e-02
-2.250052919002593858e-03, 1.006614004578988870e-02
2.938075696868466119e-02, -5.272912156335004402e-02
2.904572743493130313e-02, -5.257951893811159405e-02
2.946291032550381675e-02, -5.249416885385955328e-02
2.931164822753241916e-02, -5.230960415079769638e-02
1.063983334700067604e-02, -2.151485111382657814e-02
1.060667521096038401e-02, -2.112525306777798123e-02
1.019426858578815522e-02, -2.116231098148343981e-02
1.023784240552469242e-02, -2.154802838798742029e-02
1.057407635415335938e-02, -2.073413243641363674e-02
1.099138863159183563e-02, -2.070119937469377600e-02
1.140742353296027474e-02, -2.066919095421166849e-02
1.182515771804721130e-02, -2.063744951890593773e-02
1.224395621161133638e-02, -2.060657667460961268e-02
1.266523446759884597e-02, -2.057794315441241820e-02
1.308901004889373269e-02, -2.055286023138205159e-02
1.352017563644322511e-02, -2.052557959430000717e-02
1.395607503131844271e-02, -2.049436851495595527e-02
1.438376131016772669e-02, -2.044479425616105642e-02
1.477325918512314984e-02, -2.036358067794923760e-02
1.512979364141716146e-02, -2.028076618875553766e-02
1.519837215637967302e-02, -2.062982073420201873e-02
-2.643113036507117094e-03, -5.009663656405936687e-03
-2.667763326602107850e-03, -5.389032318625951341e-03
-2.699140327521245847e-03, -5.769377159639081480e-03
-2.738837341886576817e-03, -6.152295799652547637e-03
-2.784740274976940048e-03, -6.537683912472746529e-03
-2.836417201109731664e-03, -6.925184762056859483e-03
-2.891756393825449783e-03, -7.314810085801817623e-03
-2.948388151090939376e-03, -7.706611873755888319e-03
-3.003602803201818171e-03, -8.099563311951055861e-03
-3.055473401099545027e-03, -8.493755350883041774e-03
-3.100533790666323581e-03, -8.888938295263678832e-03
-3.134214154016843733e-03, -9.284618085290312697e-03
-3.153585530275124140e-03, -9.680019532306551044e-03
-3.159581798290622256e-03, -1.007250870042081768e-02
-3.157022749608546456e-03, -1.046328735340139315e-02
-3.149369254831127073e-03, -1.085314168131249445e-02
-3.139029771085181161e-03, -1.124187355160502673e-02
-3.129274464386870135e-03, -1.163060049412463146e-02
-3.123722957789009779e-03, -1.202015105473677389e-02
-3.127007685471279354e-03, -1.241073382769252234e-02
-3.144098164479001718e-03, -1.280241587337262003e-02
-3.177549102077256802e-03, -1.319464317231700858e-02
-3.225113715262271658e-03, -1.358632266950223974e-02
-3.282998734223688871e-03, -1.397715464479908076e-02
-3.648359597604621061e-03, -1.395176423516191443e-02
-4.011849986493645076e-03, -1.392861125460656026e-02
-4.373158111335781126e-03, -1.390564414864798801e-02
-4.731851031202173249e-03, -1.387915803563711213e-02
2.857955506886738703e-02, -5.295705069123411018e-02
2.847683700108353047e-02, -5.335620115985394846e-02
2.835651813925906331e-02, -5.376935596063104478e-02
2.818427883927770647e-02, -5.418509904754564843e-02
-6.576024447774176870e-03, -1.957341023084198037e-02
-6.549032932111819791e-03, -1.998029953163157207e-02
-6.523202310635531700e-03, -2.038549500630239611e-02
-6.499656869899134853e-03, -2.078845776061511927e-02
-6.479263798121828039e-03, -2.118907556299260211e-02
-6.462550118267029048e-03, -2.158688708580401572e-02
-6.449446805999020302e-03, -2.198041336193650927e-02
-6.807438832612462340e-03, -2.202600861037498636e-02
