#time, displacement
2.000000000000000042e-08,3.562058146469654000e-07
4.919999999999999481e-06,8.747959676365057416e-05
9.880000000000000273e-06,1.747749853867842039e-04
1.517999999999999866e-05,2.660416117652558677e-04
2.029999999999999876e-05,3.512209009486289761e-04
2.553999999999999942e-05,4.343068762391470218e-04
3.059999999999999840e-05,5.096202042178097800e-04
3.596000000000000130e-05,5.830523046930497898e-04
4.121999999999999498e-05,6.530725854010921688e-04
4.581999999999999837e-05,7.284699492464799574e-04
5.039999999999999857e-05,8.327672156472825738e-04
5.489999999999999275e-05,9.784690123739278773e-04
5.935999999999999410e-05,1.179499274748458228e-03
6.381999999999999544e-05,1.451057407927271344e-03
6.826000000000000036e-05,1.805451076034436794e-03
7.270000000000000529e-05,2.257655883636041846e-03
7.713999999999999666e-05,2.821597659953727424e-03
8.157999999999998803e-05,3.511202165607844438e-03
8.601999999999999295e-05,4.336551524969953046e-03
9.045999999999998432e-05,5.293541553052197486e-03
9.490000000000000280e-05,6.374795915248839331e-03
9.933999999999999417e-05,7.572938276954116303e-03
1.037799999999999991e-04,8.880592303562293011e-03
1.082199999999999905e-04,1.029038166046761411e-02
1.126599999999999954e-04,1.179493001306433989e-02
1.170999999999999868e-04,1.338686102674671412e-02
1.215400000000000052e-04,1.505879836690900316e-02
1.259800000000000102e-04,1.680311900580977111e-02
1.304199999999999880e-04,1.861020815651287519e-02
1.348600000000000200e-04,2.046948782069246339e-02
1.392999999999999978e-04,2.237037372369548097e-02
1.437400000000000027e-04,2.430228159086895642e-02
1.481800000000000077e-04,2.625462714755986277e-02
1.570599999999999904e-04,3.017829423088195032e-02
1.614999999999999953e-04,3.212844720820711569e-02
1.659400000000000003e-04,3.405718562784441905e-02
1.703799999999999781e-04,3.596245723033298508e-02
1.748199999999999830e-04,3.784883650955367385e-02
1.792599999999999879e-04,3.972109536579652295e-02
1.836999999999999929e-04,4.158400569935154917e-02
1.881399999999999707e-04,4.344233941050879011e-02
1.925800000000000027e-04,4.530086839955832501e-02
1.970200000000000076e-04,4.716436456679012901e-02
2.014599999999999854e-04,4.903759981249426747e-02
2.058999999999999904e-04,5.092534538069042743e-02
2.103399999999999953e-04,5.283084171495333603e-02
2.147800000000000002e-04,5.475252672911019164e-02
2.192199999999999780e-04,5.668789901208793475e-02
2.236599999999999830e-04,5.863445715281357523e-02
2.280999999999999879e-04,6.058969974021407440e-02
2.325399999999999928e-04,6.255112536321638661e-02
2.369799999999999706e-04,6.451623261074751481e-02
2.414199999999999755e-04,6.648252007173442724e-02
2.458599999999999805e-04,6.844748633510408520e-02
2.503000000000000125e-04,7.040930362143921206e-02
2.547399999999999903e-04,7.236943594075063990e-02
2.591799999999999681e-04,7.433035125316328484e-02
2.636200000000000002e-04,7.629451776310433586e-02
2.680599999999999780e-04,7.826440367500091255e-02
2.725000000000000100e-04,8.024247719328030104e-02
2.769399999999999878e-04,8.223120652236959316e-02
2.813799999999999656e-04,8.423305986669597789e-02
2.858199999999999977e-04,8.625050543068667197e-02
2.902599999999999755e-04,8.828577589945670046e-02
2.946999999999999533e-04,9.033829957290982759e-02
3.035799999999999632e-04,9.448542215728532312e-02
3.080199999999999410e-04,9.657513063560106692e-02
3.124599999999999730e-04,9.867234361626449346e-02
3.168999999999999508e-04,1.007746158829722072e-01
3.213399999999999829e-04,1.028795022194210207e-01
3.257799999999999607e-04,1.049845574093075662e-01
3.302199999999999927e-04,1.070876121029856742e-01
3.346600000000000247e-04,1.091889330952075798e-01
3.391000000000000025e-04,1.112900565639032696e-01
3.435399999999999804e-04,1.133925296346270928e-01
3.479800000000000124e-04,1.154978994329333014e-01
3.524199999999999902e-04,1.176077130843761614e-01
3.568600000000000222e-04,1.197235177145100221e-01
3.612799999999999562e-04,1.218372766334024776e-01
3.657199999999999882e-04,1.239696602043015433e-01
3.701600000000000203e-04,1.261126299179821386e-01
3.745999999999999981e-04,1.282664175524733663e-01
3.790400000000000301e-04,1.304297286013010870e-01
3.834800000000000079e-04,1.326011787751046889e-01
3.879199999999999857e-04,1.347793837845236431e-01
3.923600000000000178e-04,1.369629593401974765e-01
3.967999999999999956e-04,1.391505211527655217e-01
4.012399999999999734e-04,1.413406849328672776e-01
4.056800000000000054e-04,1.435320663911421879e-01
4.101199999999999833e-04,1.457232831002494289e-01
4.145599999999999611e-04,1.479133776481134366e-01
4.189999999999999931e-04,1.501023562011503942e-01
4.234399999999999709e-04,1.522903577110437112e-01
4.278800000000000030e-04,1.544775211294769357e-01
4.323199999999999808e-04,1.566639854081334493e-01
4.367599999999999586e-04,1.588498894986967447e-01
4.411999999999999906e-04,1.610353723528503145e-01
4.456399999999999684e-04,1.632205729222775403e-01
4.500799999999999463e-04,1.654056301586619426e-01
4.502199999999999822e-04,1.654745275590551179e-01
