{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
6.399999999999999710e-06,-4.885900000000000095e-06,1.074599999999999842e-06,1.620895370900000021e+00,1.047399999999999980e-03,1.309700000000000031e-01,2.346653543307086580e-04
1.290000000000000016e-05,-3.352500000000000089e-06,3.052200000000000186e-06,7.153197571000000643e+00,1.881899999999999990e-04,5.779999999999999583e-01,2.521535433070866265e-04
1.857999999999999829e-05,-1.255299999999999992e-05,1.293999999999999977e-05,1.506220300000000023e+01,1.371099999999999880e-03,1.217100000000000071e+00,1.003661417322834802e-03
2.421999999999999850e-05,-3.352500000000000089e-06,3.052200000000000186e-06,3.192287800000000075e+01,1.448099999999999908e-04,2.579499999999999904e+00,2.521535433070866265e-04
3.164000000000000200e-05,1.247499999999999914e-06,5.029800000000000530e-06,7.623947617000000321e+01,5.218399999999999775e-04,6.160499999999999865e+00,1.489094488188976763e-04
3.732000000000000183e-05,-3.352500000000000089e-06,-2.880599999999999999e-06,1.381990846600000111e+02,-6.775000000000000355e-06,1.116699999999999982e+01,1.857874015748031975e-05
4.424000000000000333e-05,-9.485900000000000099e-06,5.029800000000000530e-06,2.572489386999999965e+02,8.296700000000000168e-04,2.078699999999999903e+01,5.714842519685039285e-04
4.899999999999999842e-05,-3.352500000000000089e-06,1.074599999999999842e-06,3.723061849000000052e+02,1.374499999999999854e-03,3.008300000000000196e+01,1.742952755905512045e-04
5.437999999999999773e-05,1.198099999999999930e-05,1.491800000000000015e-05,5.231080621000000974e+02,3.741199999999999756e-04,4.226899999999999835e+01,1.156299212598425554e-04
5.955999999999999896e-05,-7.952600000000000736e-06,1.491800000000000015e-05,6.631640691000000061e+02,2.005999999999999971e-03,5.358600000000000563e+01,9.004173228346457709e-04
6.417999999999999877e-05,1.658099999999999930e-05,3.073800000000000284e-05,7.444999652999999853e+02,1.827499999999999914e-03,6.015699999999999648e+01,5.573622047244095653e-04
6.871999999999999257e-05,-3.352500000000000089e-06,3.667100000000000177e-05,7.725336475999999948e+02,3.318999999999999902e-03,6.242300000000000182e+01,1.575728346456692960e-03
7.479999999999998857e-05,5.847599999999999714e-06,3.667100000000000177e-05,7.742871578000000454e+02,5.133799999999999995e-03,6.256499999999999773e+01,1.213519685039370207e-03
7.929999999999998953e-05,7.380899999999999924e-06,5.842499999999999712e-05,7.790531086000000869e+02,5.496700000000000197e-03,6.295000000000000284e+01,2.009610236220472218e-03
8.379999999999999049e-05,4.314200000000000131e-06,7.424500000000000489e-05,7.842237156000001050e+02,9.599200000000000441e-03,6.336699999999999733e+01,2.753181102362205028e-03
8.829999999999999145e-05,2.424800000000000230e-05,9.402099999999999987e-05,7.890121473000000378e+02,1.040100000000000052e-02,6.375399999999999778e+01,2.746968503937007814e-03
9.279999999999999241e-05,5.847599999999999714e-06,1.078600000000000007e-04,8.032875188000000435e+02,1.393499999999999947e-02,6.490800000000000125e+01,4.016236220472440936e-03
9.729999999999999337e-05,1.247499999999999914e-06,1.493900000000000046e-04,8.201706747000000632e+02,1.761800000000000171e-02,6.627299999999999613e+01,5.832381889763780212e-03
1.017999999999999943e-04,1.504799999999999890e-05,1.533499999999999870e-04,8.328499022999999397e+02,1.999899999999999942e-02,6.729699999999999704e+01,5.444960629921258809e-03
1.062999999999999953e-04,1.198099999999999930e-05,1.889500000000000120e-04,8.468105412000001024e+02,2.414600000000000080e-02,6.842499999999999716e+01,6.967283464566930394e-03
1.107999999999999963e-04,-2.858199999999999481e-07,2.245399999999999881e-04,8.605913328999999976e+02,2.942300000000000124e-02,6.953799999999999670e+01,8.851410236220472530e-03
1.152999999999999972e-04,1.964799999999999891e-05,2.522299999999999889e-04,8.741922773999999663e+02,3.189600000000000074e-02,7.063800000000000523e+01,9.156771653543307327e-03
1.197999999999999982e-04,3.038099999999999931e-05,3.036499999999999811e-04,8.872761612000000468e+02,3.666699999999999821e-02,7.169499999999999318e+01,1.075862204724409299e-02
1.242999999999999856e-04,1.351400000000000139e-05,3.392399999999999843e-04,9.006298157999999603e+02,4.305199999999999999e-02,7.277400000000000091e+01,1.282385826771653518e-02
1.288000000000000137e-04,2.424800000000000230e-05,3.787899999999999969e-04,9.153772862000000714e+02,4.687300000000000494e-02,7.396500000000000341e+01,1.395834645669291434e-02
1.333000000000000146e-04,2.271399999999999971e-05,4.381200000000000133e-04,9.287534217000001036e+02,5.283700000000000202e-02,7.504500000000000171e+01,1.635456692913385759e-02
1.378000000000000156e-04,1.044799999999999890e-05,4.756999999999999619e-04,9.414101684000000887e+02,5.819199999999999373e-02,7.606799999999999784e+01,1.831700787401574840e-02
1.423000000000000165e-04,1.198099999999999930e-05,5.132700000000000240e-04,9.538421060999999099e+02,6.466900000000000426e-02,7.707300000000000750e+01,1.973578740157480582e-02
1.468000000000000175e-04,1.964799999999999891e-05,5.706199999999999814e-04,9.662740437999999585e+02,7.025900000000000201e-02,7.807899999999999352e+01,2.169181102362204711e-02
1.512999999999999914e-04,4.314200000000000131e-06,6.180800000000000183e-04,9.788408669000001510e+02,7.671599999999999253e-02,7.909300000000000352e+01,2.416400787401574990e-02
1.557999999999999923e-04,2.884800000000000230e-05,6.655399999999999467e-04,9.904634922000001325e+02,8.115399999999999003e-02,8.003300000000000125e+01,2.506661417322834234e-02
1.602999999999999933e-04,1.811399999999999970e-05,7.149800000000000426e-04,1.001344247799999948e+03,8.771199999999999830e-02,8.091100000000000136e+01,2.743566929133858801e-02
1.692999999999999952e-04,2.578099999999999931e-05,8.198000000000000859e-04,1.019846028499999989e+03,9.877500000000000169e-02,8.240700000000001069e+01,3.126059055118110552e-02
1.737999999999999962e-04,3.344800000000000231e-05,8.652799999999999554e-04,1.029288006499999938e+03,1.051300000000000012e-01,8.316899999999999693e+01,3.274929133858267560e-02
1.782999999999999971e-04,3.038099999999999931e-05,9.167000000000000018e-04,1.037988114799999948e+03,1.093200000000000005e-01,8.387299999999999045e+01,3.489444881889763872e-02
1.827999999999999981e-04,3.651499999999999852e-05,9.582300000000000192e-04,1.046913032100000009e+03,1.162200000000000039e-01,8.459299999999998931e+01,3.628799212598425583e-02
