#time, displacement
4.000000000000000084e-08,2.240644177607824586e-07
1.135999999999999966e-05,6.903809906945492241e-05
2.183999999999999757e-05,1.607387506940473755e-04
2.987999999999999852e-05,2.657117749106162156e-04
3.897999999999999610e-05,4.366715479797301895e-04
4.377999999999999757e-05,5.547103643456329078e-04
4.875999999999999394e-05,7.068298746012733128e-04
5.347999999999999618e-05,8.930746578225187823e-04
5.788000000000000149e-05,1.115969449529975385e-03
6.389999999999999467e-05,1.518784067611844745e-03
6.829999999999999320e-05,1.899619911119221696e-03
7.270000000000000529e-05,2.366022224365949608e-03
7.709999999999999026e-05,2.929197950578136308e-03
8.150000000000000235e-05,3.600354032981902420e-03
8.590000000000000088e-05,4.390697414803352953e-03
9.029999999999999941e-05,5.310470518324833002e-03
9.469999999999999794e-05,6.357686712102091249e-03
9.909999999999999647e-05,7.521958519743646154e-03
1.034999999999999950e-04,8.792733586056327225e-03
1.079000000000000071e-04,1.015945955584696830e-02
1.122999999999999921e-04,1.161158407392238676e-02
1.167000000000000041e-04,1.313855478508942944e-02
1.210999999999999891e-04,1.472981933415490677e-02
1.254999999999999877e-04,1.637484663000942156e-02
1.299000000000000133e-04,1.806485046529309954e-02
1.343000000000000118e-04,1.979406020120553708e-02
1.386999999999999832e-04,2.155700469738014435e-02
1.430999999999999818e-04,2.334821281345034541e-02
1.474999999999999803e-04,2.516221340904953307e-02
1.519000000000000059e-04,2.699353534381112793e-02
1.563000000000000045e-04,2.883670747736850545e-02
1.606999999999999759e-04,3.068625866935507582e-02
1.650999999999999744e-04,3.253671777940425613e-02
1.738999999999999986e-04,3.621979963318171930e-02
1.782999999999999971e-04,3.804781778090374211e-02
1.826999999999999685e-04,3.986686058739635080e-02
1.870999999999999942e-04,4.167711891446064520e-02
1.914999999999999927e-04,4.347878362389765577e-02
1.958999999999999912e-04,4.527204557750845459e-02
2.002999999999999898e-04,4.705709563709412763e-02
2.046999999999999883e-04,4.883412466445571226e-02
2.090999999999999868e-04,5.060332352139428752e-02
2.134999999999999854e-04,5.236491924842057860e-02
2.178999999999999839e-04,5.411997476861155759e-02
2.223000000000000095e-04,5.587039098868794990e-02
2.266999999999999810e-04,5.761810541429645410e-02
2.310999999999999795e-04,5.936505555108383125e-02
2.354999999999999780e-04,6.111317890469677994e-02
2.399000000000000036e-04,6.286441298078204731e-02
2.442999999999999751e-04,6.462069528498637361e-02
2.486999999999999736e-04,6.638396332295642965e-02
2.530999999999999721e-04,6.815615460033901118e-02
2.574999999999999707e-04,6.993915031257068315e-02
2.618999999999999692e-04,7.173455430763944762e-02
2.663000000000000219e-04,7.354388519012494685e-02
2.706999999999999663e-04,7.536866154149424180e-02
2.751000000000000190e-04,7.721040194321447669e-02
2.794999999999999633e-04,7.907062497675268475e-02
2.838999999999999618e-04,8.095084922357605184e-02
2.883000000000000146e-04,8.285259326515168055e-02
2.926999999999999589e-04,8.477737568294660409e-02
2.971000000000000116e-04,8.672671505842798056e-02
3.015000000000000102e-04,8.870120389008995243e-02
3.058999999999999545e-04,9.069746765853173298e-02
3.103000000000000072e-04,9.271106982740087710e-02
3.191000000000000043e-04,9.677254317376798864e-02
3.235000000000000028e-04,9.881154125493950280e-02
3.278999999999999472e-04,1.008501315438852658e-01
3.322999999999999999e-04,1.028838774924421412e-01
3.366999999999999984e-04,1.049083425524467983e-01
3.410999999999999970e-04,1.069195041954366099e-01
3.454999999999999955e-04,1.089181070226871856e-01
3.498999999999999398e-04,1.109079495710920960e-01
3.542799999999999487e-04,1.128838632220336563e-01
3.586800000000000014e-04,1.148677267574562955e-01
3.630799999999999457e-04,1.168543579391226050e-01
3.674799999999999985e-04,1.188476052397484245e-01
3.718799999999999970e-04,1.208513171320494267e-01
3.762799999999999413e-04,1.228693420887412568e-01
3.806799999999999941e-04,1.249055285825397821e-01
3.850799999999999926e-04,1.269624413380618100e-01
3.894799999999999911e-04,1.290373570167555328e-01
3.938799999999999897e-04,1.311261908627197881e-01
3.982799999999999340e-04,1.332248581188124892e-01
4.026799999999999867e-04,1.353292740278915496e-01
4.070799999999999853e-04,1.374353538328148550e-01
4.114799999999999838e-04,1.395390127764402910e-01
4.158799999999999823e-04,1.416361661016257711e-01
4.202799999999999266e-04,1.437227290512291811e-01
4.246799999999999794e-04,1.457947583985451101e-01
4.290799999999999779e-04,1.478511864379325746e-01
4.334799999999999764e-04,1.498936246450474352e-01
4.378799999999999750e-04,1.519237866964486261e-01
4.422799999999999735e-04,1.539433862686952204e-01
4.466799999999999720e-04,1.559541370383462078e-01
4.510799999999999706e-04,1.579577526819606059e-01
4.554800000000000233e-04,1.599559468760974046e-01
4.598799999999999676e-04,1.619504332973156213e-01
4.642799999999999662e-04,1.639429256221742459e-01
4.649999999999999728e-04,1.642688976377952859e-01
