{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.135999999999999966e-05,-1.230400000000000112e-06,3.409800000000000371e-06,1.004761344599999973e+01,-1.299899999999999938e-04,8.108699999999999797e-01,1.826850393700787608e-04
2.183999999999999757e-05,3.029899999999999887e-07,1.432200000000000026e-06,5.265701207000000039e+01,2.189399999999999875e-04,4.249600000000000044e+00,4.445708661417322914e-05
2.987999999999999852e-05,-5.830399999999999269e-06,3.409800000000000371e-06,1.422074291300000084e+02,-1.984499999999999990e-04,1.147599999999999909e+01,3.637874015748031602e-04
3.897999999999999610e-05,3.029899999999999887e-07,7.364900000000000416e-06,3.398887271000000396e+02,8.866899999999999825e-04,2.742999999999999972e+01,2.780279527559055552e-04
4.377999999999999757e-05,6.436399999999999904e-06,9.342500000000000760e-06,4.753811114000000089e+02,1.250599999999999932e-03,3.836500000000000199e+01,1.144133858267716857e-04
4.875999999999999394e-05,7.969700000000000961e-06,2.516300000000000286e-05,6.075463224999999738e+02,1.071299999999999857e-03,4.903100000000000591e+01,6.769015748031497826e-04
5.347999999999999618e-05,7.969700000000000961e-06,3.702900000000000072e-05,6.864542814999999791e+02,2.540900000000000450e-03,5.539800000000000324e+01,1.144066929133858400e-03
5.788000000000000149e-05,-2.763699999999999899e-06,4.098399999999999927e-05,7.082382736000000705e+02,3.621599999999999993e-03,5.715600000000000591e+01,1.722350393700787562e-03
6.389999999999999467e-05,1.563600000000000073e-05,3.900599999999999890e-05,7.092274332000000641e+02,4.497000000000000129e-03,5.723600000000000421e+01,9.200787401574802909e-04
6.829999999999999320e-05,6.436399999999999904e-06,6.867000000000000491e-05,7.166011684000000059e+02,6.985600000000000663e-03,5.783100000000000307e+01,2.450141732283464633e-03
7.270000000000000529e-05,1.563600000000000073e-05,6.471500000000000635e-05,7.227834159000000227e+02,8.421899999999999525e-03,5.832999999999999829e+01,1.932244094488189470e-03
7.709999999999999026e-05,1.256999999999999993e-05,8.646799999999998595e-05,7.286284498999999641e+02,9.982799999999998272e-03,5.880100000000000193e+01,2.909370078740157288e-03
8.150000000000000235e-05,1.836299999999999893e-06,1.062399999999999993e-04,7.450170259999999871e+02,1.252200000000000014e-02,6.012399999999999523e+01,4.110381889763779772e-03
8.590000000000000088e-05,-2.763699999999999899e-06,1.240400000000000118e-04,7.650250270000000228e+02,1.581600000000000020e-02,6.173799999999999955e+01,4.992271653543307527e-03
9.029999999999999941e-05,1.103599999999999903e-05,1.477700000000000031e-04,7.802895581000000220e+02,1.853799999999999892e-02,6.296999999999999886e+01,5.383228346456693514e-03
9.469999999999999794e-05,1.716999999999999993e-05,1.734799999999999992e-04,7.955765701000000263e+02,2.109499999999999917e-02,6.420399999999999352e+01,6.153937007874015624e-03
9.909999999999999647e-05,1.870300000000000033e-05,2.051199999999999877e-04,8.119201844000000392e+02,2.574500000000000052e-02,6.552299999999999613e+01,7.339251968503936532e-03
1.034999999999999950e-04,1.563600000000000073e-05,2.347899999999999933e-04,8.286234931000000188e+02,3.011899999999999994e-02,6.687100000000000932e+01,8.628110236220473336e-03
1.079000000000000071e-04,2.330300000000000034e-05,2.585199999999999846e-04,8.450795119000000568e+02,3.343399999999999844e-02,6.819899999999999807e+01,9.260511811023622308e-03
1.122999999999999921e-04,2.330300000000000034e-05,3.079600000000000263e-04,8.609735082000000830e+02,3.782400000000000345e-02,6.948300000000000409e+01,1.120696850393700789e-02
1.167000000000000041e-04,1.103599999999999903e-05,3.534400000000000042e-04,8.793628843999999845e+02,4.351299999999999613e-02,7.096500000000000341e+01,1.348047244094488159e-02
1.210999999999999891e-04,7.969700000000000961e-06,3.949700000000000216e-04,8.960212312999999540e+02,4.873999999999999860e-02,7.231000000000000227e+01,1.523623228346456839e-02
1.254999999999999877e-04,2.483699999999999954e-05,4.325500000000000243e-04,9.109485488999999916e+02,5.275499999999999634e-02,7.351600000000000534e+01,1.605169291338582813e-02
1.299000000000000133e-04,2.023699999999999954e-05,4.740799999999999875e-04,9.258983474000001479e+02,5.884199999999999847e-02,7.472199999999999420e+01,1.786783464566929144e-02
1.343000000000000118e-04,3.369700000000000111e-06,5.254899999999999849e-04,9.394768109999999979e+02,6.397400000000000309e-02,7.581699999999999307e+01,2.055591732283464437e-02
1.386999999999999832e-04,3.097000000000000333e-05,5.749299999999999723e-04,9.531901599999999917e+02,6.845800000000000496e-02,7.692399999999999238e+01,2.141574803149606451e-02
1.430999999999999818e-04,2.176999999999999994e-05,6.184400000000000487e-04,9.660267539000001307e+02,7.471400000000000263e-02,7.795999999999999375e+01,2.349094488188976926e-02
1.474999999999999803e-04,2.943699999999999954e-05,6.757900000000000061e-04,9.777842645999999149e+02,8.108999999999999542e-02,7.890899999999999181e+01,2.544696850393701054e-02
1.519000000000000059e-04,2.636999999999999994e-05,7.153399999999999646e-04,9.903735685999999987e+02,8.485299999999999787e-02,7.992399999999999238e+01,2.712480314960629899e-02
1.563000000000000045e-04,3.403699999999999955e-05,7.568699999999999820e-04,1.001591537700000117e+03,9.076700000000000046e-02,8.082999999999999829e+01,2.845799212598425221e-02
1.606999999999999759e-04,3.097000000000000333e-05,8.023600000000000090e-04,1.012764544999999998e+03,9.636100000000000221e-02,8.173199999999999932e+01,3.036968503937008054e-02
1.650999999999999744e-04,2.636999999999999994e-05,8.597099999999999664e-04,1.022925911799999994e+03,1.015799999999999897e-01,8.255200000000000671e+01,3.280866141732283886e-02
1.738999999999999986e-04,2.483699999999999954e-05,9.546300000000000402e-04,1.041157921700000088e+03,1.133599999999999886e-01,8.402299999999999613e+01,3.660602362204724847e-02
1.782999999999999971e-04,2.943699999999999954e-05,9.981400000000000081e-04,1.049925472700000000e+03,1.184000000000000052e-01,8.473100000000000875e+01,3.813791338582677576e-02
1.826999999999999685e-04,3.710300000000000035e-05,1.037700000000000124e-03,1.059300007999999934e+03,1.231700000000000017e-01,8.548700000000000898e+01,3.939358267716536188e-02
1.870999999999999942e-04,3.863699999999999616e-05,1.085199999999999923e-03,1.068314848900000015e+03,1.286899999999999988e-01,8.621500000000000341e+01,4.120326771653542997e-02
