{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.033999999999999926e-05,3.000099999999999872e-06,4.418699999999999723e-06,1.018070037400000061e+01,-1.337800000000000100e-04,8.252099999999999991e-01,5.585039370078740035e-05
1.901999999999999747e-05,-8.674099999999999566e-08,5.425700000000000416e-06,3.772070210999999773e+01,-3.503399999999999779e-06,3.057500000000000107e+00,2.170252362204724665e-04
2.781999999999999792e-05,4.543600000000000001e-06,7.439700000000000107e-06,1.158530700600000074e+02,5.696599999999999804e-06,9.390800000000000480e+00,1.140196850393700856e-04
3.575999999999999643e-05,-8.674099999999999566e-08,1.397700000000000187e-06,2.595869523000000072e+02,2.996900000000000258e-04,2.104199999999999804e+01,5.844255905511811742e-05
4.071999999999999638e-05,2.485699999999999765e-06,1.146799999999999930e-05,3.879978531000000430e+02,9.356500000000000017e-04,3.144999999999999929e+01,3.536338582677165613e-04
4.529999999999999657e-05,9.422200000000000819e-07,1.650300000000000107e-05,5.140032975999999962e+02,1.311199999999999996e-03,4.166399999999999437e+01,6.126291338582677375e-04
4.988000000000000355e-05,3.514599999999999774e-06,1.549599999999999868e-05,6.129867002999999386e+02,1.476700000000000061e-03,4.968800000000000239e+01,4.717086614173228117e-04
5.445999999999999696e-05,4.029100000000000099e-06,2.455899999999999983e-05,6.580384238999999980e+02,2.099100000000000011e-03,5.333800000000000097e+01,8.082637795275591846e-04
6.623999999999998921e-05,4.543600000000000001e-06,4.771999999999999712e-05,6.664237996000000521e+02,5.785100000000000485e-03,5.401899999999999835e+01,1.699858267716535193e-03
7.081999999999998940e-05,6.601499999999999391e-06,5.577600000000000266e-05,6.768998990000000049e+02,6.177799999999999785e-03,5.486800000000000210e+01,1.936003937007874228e-03
7.540000000000000315e-05,5.058099999999999904e-06,6.584600000000000620e-05,6.803844384999999875e+02,8.268100000000000449e-03,5.514999999999999858e+01,2.393224409448819253e-03
7.998000000000000335e-05,6.601499999999999391e-06,8.095100000000000472e-05,6.906806907000000137e+02,9.699799999999999742e-03,5.598499999999999943e+01,2.927145669291339285e-03
8.456000000000000354e-05,5.058099999999999904e-06,9.504899999999999070e-05,7.062374735000000783e+02,1.148099999999999989e-02,5.724600000000000222e+01,3.542948818897637391e-03
8.913999999999999019e-05,1.071700000000000090e-05,1.051199999999999964e-04,7.156569706000000224e+02,1.284699999999999905e-02,5.800999999999999801e+01,3.716653543307086704e-03
9.371999999999999038e-05,1.174599999999999901e-05,1.171999999999999892e-04,7.209399821000000657e+02,1.474999999999999922e-02,5.843699999999999761e+01,4.151732283464566915e-03
9.829999999999999058e-05,9.688400000000000278e-06,1.403599999999999911e-04,7.284261218000000326e+02,1.705299999999999871e-02,5.904399999999999693e+01,5.144551181102362085e-03
1.028799999999999908e-04,9.688400000000000278e-06,1.534499999999999894e-04,7.344734839000000193e+02,1.846800000000000178e-02,5.953499999999999659e+01,5.659905511811023915e-03
1.074599999999999910e-04,6.601499999999999391e-06,1.655399999999999905e-04,7.398688998999999740e+02,2.078699999999999992e-02,5.997100000000000364e+01,6.257421259842519887e-03
1.120400000000000047e-04,1.071700000000000090e-05,1.826599999999999893e-04,7.443650798999999552e+02,2.240599999999999883e-02,6.033600000000000563e+01,6.769409448818896648e-03
1.166200000000000049e-04,1.174599999999999901e-05,1.897099999999999980e-04,7.509295027000000573e+02,2.423600000000000060e-02,6.086800000000000210e+01,7.006456692913385839e-03
1.211999999999999916e-04,8.144900000000000572e-06,2.128700000000000134e-04,7.565722086000000672e+02,2.604100000000000165e-02,6.132600000000000051e+01,8.060043307086614192e-03
1.257800000000000053e-04,9.173900000000000376e-06,2.249499999999999926e-04,7.605513279000000466e+02,2.813299999999999829e-02,6.164800000000000324e+01,8.495122047244094837e-03
1.303600000000000190e-04,1.226099999999999831e-05,2.390500000000000101e-04,7.641482719000000543e+02,2.959100000000000272e-02,6.193999999999999773e+01,8.928700787401575717e-03
1.349399999999999786e-04,1.226099999999999831e-05,2.571799999999999737e-04,7.685095665000000054e+02,3.137399999999999911e-02,6.229299999999999926e+01,9.642480314960628907e-03
1.395199999999999923e-04,1.071700000000000090e-05,2.652299999999999797e-04,7.739724252000000888e+02,3.351099999999999912e-02,6.273600000000000421e+01,1.002019685039370021e-02
1.440999999999999790e-04,1.534799999999999942e-05,2.853700000000000138e-04,7.779965062999999645e+02,3.484500000000000097e-02,6.306199999999999761e+01,1.063078740157480384e-02
1.486799999999999927e-04,1.586200000000000161e-05,2.954400000000000038e-04,7.816833738999999923e+02,3.630599999999999800e-02,6.335999999999999943e+01,1.100700787401574787e-02
1.532599999999999794e-04,1.277500000000000051e-05,3.105499999999999862e-04,7.864268438000000288e+02,3.845099999999999907e-02,6.374499999999999744e+01,1.172342519685039275e-02
1.578399999999999931e-04,1.328999999999999981e-05,3.216200000000000005e-04,7.906757338999999547e+02,4.044599999999999584e-02,6.408899999999999864e+01,1.213897637795275687e-02
1.624199999999999798e-04,1.431900000000000131e-05,3.407600000000000104e-04,7.941153116000000409e+02,4.188399999999999762e-02,6.436899999999999977e+01,1.285200787401574903e-02
1.669999999999999935e-04,1.637699999999999922e-05,3.528399999999999896e-04,7.980494691000000103e+02,4.351200000000000206e-02,6.468699999999999761e+01,1.324657480314960639e-02
1.715800000000000072e-04,1.483300000000000012e-05,3.699600000000000154e-04,8.020061074999999846e+02,4.538500000000000173e-02,6.500799999999999557e+01,1.398137795275590685e-02
1.807400000000000076e-04,1.946299999999999983e-05,4.011800000000000045e-04,8.117178562999999940e+02,4.857000000000000206e-02,6.579500000000000171e+01,1.502822834645669431e-02
1.853199999999999943e-04,1.637699999999999922e-05,4.122500000000000188e-04,8.157644182999999884e+02,5.038800000000000223e-02,6.612399999999999523e+01,1.558555118110236358e-02
1.899000000000000080e-04,1.586200000000000161e-05,4.293699999999999904e-04,8.201032320000000482e+02,5.244700000000000056e-02,6.647499999999999432e+01,1.627984251968504076e-02
1.944799999999999676e-04,2.049199999999999964e-05,4.454799999999999971e-04,8.241273131000000376e+02,5.382100000000000078e-02,6.680100000000000193e+01,1.673181102362204797e-02
1.990599999999999813e-04,2.254999999999999924e-05,4.616000000000000528e-04,8.276343335000000252e+02,5.567400000000000126e-02,6.708599999999999852e+01,1.728543307086614564e-02
2.036399999999999680e-04,2.049199999999999964e-05,4.706600000000000237e-04,8.310514302999999927e+02,5.726200000000000040e-02,6.736199999999999477e+01,1.772314960629921277e-02
2.082199999999999817e-04,2.100699999999999725e-05,4.918099999999999685e-04,8.348282215000000406e+02,5.971799999999999331e-02,6.766800000000000637e+01,1.853555118110236308e-02
2.127999999999999955e-04,2.203600000000000044e-05,4.998599999999999745e-04,8.380205092999999579e+02,6.152300000000000130e-02,6.792699999999999250e+01,1.881196850393700506e-02
2.173799999999999821e-04,2.100699999999999725e-05,5.230200000000000170e-04,8.413027207000001226e+02,6.339400000000000590e-02,6.819400000000000261e+01,1.976429133858267906e-02
2.219599999999999958e-04,2.357900000000000244e-05,5.371199999999999803e-04,8.453268017999999984e+02,6.478300000000000725e-02,6.851899999999999125e+01,2.021814960629920999e-02
2.265399999999999825e-04,2.666599999999999846e-05,5.461799999999999511e-04,8.477097772000000759e+02,6.655800000000000605e-02,6.871200000000000330e+01,2.045330708661417460e-02
2.311199999999999962e-04,2.254999999999999924e-05,5.673300000000000044e-04,8.515090493000000151e+02,6.823099999999999998e-02,6.902199999999999136e+01,2.144803149606299211e-02
