#time, displacement
2.000000000000000042e-08,2.882764210651446408e-07
8.919999999999999300e-06,1.292480379062884257e-04
1.760000000000000090e-05,2.588817256070376476e-04
2.621999999999999629e-05,3.951188228647460892e-04
3.352000000000000433e-05,5.190641752537497339e-04
3.985999999999999445e-05,6.349228585605231354e-04
4.535999999999999939e-05,7.428042772435625380e-04
5.057999999999999345e-05,8.526163815112316200e-04
5.581999999999999750e-05,9.793826275668229397e-04
6.039999999999999769e-05,1.120055127440745032e-03
6.477999999999999980e-05,1.294664202810719448e-03
6.915999999999999513e-05,1.521328520380681431e-03
7.354000000000000402e-05,1.812725514736479842e-03
7.791999999999999935e-05,2.181532620463959640e-03
8.229999999999999469e-05,2.640427272148970772e-03
8.668000000000000357e-05,3.202086904377362316e-03
9.105999999999999891e-05,3.876718426059416831e-03
9.543999999999999424e-05,4.663569849570965015e-03
9.981999999999998957e-05,5.558851564121211619e-03
1.041999999999999985e-04,6.558773846691622576e-03
1.085799999999999938e-04,7.659546974263656445e-03
1.129599999999999891e-04,8.857381223818780458e-03
1.173399999999999980e-04,1.014848687233846532e-02
1.217199999999999933e-04,1.152907419680416351e-02
1.260999999999999751e-04,1.299534302568617489e-02
1.304799999999999840e-04,1.454173014775125491e-02
1.348600000000000200e-04,1.615894051076461474e-02
1.392400000000000018e-04,1.783720397472274635e-02
1.436200000000000107e-04,1.956675039962220419e-02
1.479999999999999925e-04,2.133780964545948372e-02
1.523800000000000013e-04,2.314061157223112550e-02
1.567599999999999831e-04,2.496538603993363886e-02
1.611399999999999920e-04,2.680236290856356091e-02
1.699000000000000098e-04,3.047581500974889945e-02
1.742799999999999916e-04,3.230382516559741901e-02
1.786600000000000004e-04,3.412674844383029038e-02
1.830399999999999822e-04,3.594553071531589317e-02
1.874199999999999911e-04,3.776111785092262779e-02
1.918000000000000000e-04,3.957445572151890162e-02
1.961800000000000089e-04,4.138649019797309425e-02
2.005599999999999907e-04,4.319816715115357142e-02
2.049399999999999996e-04,4.501043245192876130e-02
2.093199999999999813e-04,4.682423191062713014e-02
2.136999999999999902e-04,4.864035507085820442e-02
2.180799999999999991e-04,5.045909699525168157e-02
2.224600000000000080e-04,5.228065517253198402e-02
2.268399999999999898e-04,5.410522709142354114e-02
2.312199999999999987e-04,5.593301024065079619e-02
2.355999999999999804e-04,5.776420210893816465e-02
2.399799999999999893e-04,5.959900018501008978e-02
2.443599999999999982e-04,6.143760195759101483e-02
2.487400000000000071e-04,6.328020491540532755e-02
2.531200000000000160e-04,6.512701113928419383e-02
2.574999999999999707e-04,6.697831435875424566e-02
2.618799999999999796e-04,6.883449280364609124e-02
2.662599999999999884e-04,7.069592786326235612e-02
2.706399999999999973e-04,7.256300092690572134e-02
2.750199999999999520e-04,7.443609338387882635e-02
2.793999999999999609e-04,7.631558662348437994e-02
2.837799999999999698e-04,7.820186203502502154e-02
2.881600000000000329e-04,8.009530100780343220e-02
2.925399999999999875e-04,8.199628493084622216e-02
2.969199999999999964e-04,8.390511371400911911e-02
3.013000000000000053e-04,8.582177591853452914e-02
3.056800000000000142e-04,8.774618574913560509e-02
3.144399999999999778e-04,9.161790510741718574e-02
3.188199999999999867e-04,9.356504304452396836e-02
3.231999999999999955e-04,9.551958542655888951e-02
3.275799999999999502e-04,9.748144645823510201e-02
3.319599999999999591e-04,9.945054034426574485e-02
3.363399999999999680e-04,1.014267620446244050e-01
3.407200000000000311e-04,1.034097599870019979e-01
3.450999999999999858e-04,1.053990119978990558e-01
3.494799999999999946e-04,1.073939924935266854e-01
3.538600000000000035e-04,1.093941758900958960e-01
3.582200000000000228e-04,1.113898721531463437e-01
3.626000000000000317e-04,1.133988668370288916e-01
3.669799999999999863e-04,1.154114900704120705e-01
3.713599999999999952e-04,1.174272162695069593e-01
3.757400000000000041e-04,1.194455244122440418e-01
3.801200000000000130e-04,1.214662674673920029e-01
3.844999999999999677e-04,1.234899445600121937e-01
3.888799999999999766e-04,1.255171189658098596e-01
3.932599999999999854e-04,1.275483539604902461e-01
3.976399999999999943e-04,1.295842128197585152e-01
4.020199999999999490e-04,1.316252588193198292e-01
4.063999999999999579e-04,1.336720552348794611e-01
4.107799999999999668e-04,1.357251653421425730e-01
4.151600000000000299e-04,1.377851524168144659e-01
4.195399999999999846e-04,1.398525482343437598e-01
4.239199999999999934e-04,1.419272151706785778e-01
4.283000000000000023e-04,1.440083754569816132e-01
4.326800000000000112e-04,1.460952256787652614e-01
4.370599999999999659e-04,1.481869624215419456e-01
4.414399999999999748e-04,1.502827822708241445e-01
4.458199999999999837e-04,1.523818818121241425e-01
4.501999999999999925e-04,1.544834576309544460e-01
4.545799999999999472e-04,1.565867063128273395e-01
4.589599999999999561e-04,1.586908244432553572e-01
4.593199999999999865e-04,1.588637795275591180e-01
