{'temperature':534.67, 'engineering_strain_rate':0.01 }
time, displacement, load, engineering_strain, engineering_stress
6.983299999999871943e+00,3.110125000000000144e-06,4.910499999999999865e+00,1.244050000000000058e-05,3.931928944037603180e-01
1.003340000000025611e+01,1.834299999999999954e-06,4.910499999999999865e+00,7.337199999999999817e-06,3.931928944037603180e-01
1.011660000000119908e+01,1.403660000000000042e-05,4.910499999999999865e+00,5.614640000000000169e-05,3.931928944037603180e-01
1.021680000000196742e+01,2.163070000000000112e-06,4.910499999999999865e+00,8.652280000000000447e-06,3.931928944037603180e-01
1.031670000000303844e+01,1.158262499999999907e-06,4.910499999999999865e+00,4.633049999999999628e-06,3.931928944037603180e-01
1.041670000000158325e+01,6.418800000000000276e-06,5.239399999999999835e+00,2.567520000000000110e-05,4.195285308907568678e-01
1.049990000000252621e+01,9.798424999999999279e-06,5.239399999999999835e+00,3.919369999999999712e-05,4.195285308907568678e-01
1.058350000000064028e+01,8.020200000000000309e-07,5.732700000000000351e+00,3.208080000000000123e-06,4.590279820279883349e-01
1.066670000000158325e+01,1.351052500000000055e-05,5.239399999999999835e+00,5.404210000000000220e-05,4.195285308907568678e-01
1.075000000000000000e+01,1.611547500000000006e-05,5.074900000000000411e+00,6.446190000000000025e-05,4.063567090539951798e-01
1.088340000000243890e+01,7.330274999999999880e-06,5.568200000000000038e+00,2.932109999999999952e-05,4.458561601912265915e-01
1.103330000000278233e+01,1.563270000000000027e-05,6.883799999999999919e+00,6.253080000000000107e-05,5.511987061392129572e-01
1.111670000000231084e+01,2.230320000000000018e-05,2.184769999999999968e+01,8.921280000000000074e-05,1.749386090839025298e+00
1.120000000000072760e+01,4.601374999999999969e-05,3.796280000000000143e+01,1.840549999999999988e-04,3.039752206836589199e+00
1.128350000000136788e+01,6.665500000000000472e-05,5.605109999999999815e+01,2.666200000000000189e-04,4.488116127383078080e+00
1.136670000000231084e+01,7.914049999999999893e-05,7.529040000000000532e+01,3.165619999999999957e-04,6.028642764854266645e+00
1.144990000000325381e+01,9.851325000000000077e-05,9.732529999999999859e+01,3.940530000000000031e-04,7.793018308871661581e+00
1.153330000000278233e+01,1.307557499999999890e-04,1.228134000000000015e+02,5.230229999999999558e-04,9.833898018036203226e+00
1.161679999999978463e+01,1.410580000000000037e-04,1.499457999999999913e+02,5.642320000000000148e-04,1.200643989526267319e+01
1.178330000000278233e+01,1.835250000000000022e-04,2.063485000000000014e+02,7.341000000000000086e-04,1.652270929047435999e+01
1.186679999999978463e+01,2.058475000000000040e-04,2.380852999999999895e+02,8.233900000000000160e-04,1.906393406414572311e+01
1.194990000000325381e+01,2.278194999999999895e-04,2.703154000000000110e+02,9.112779999999999579e-04,2.164465828895432864e+01
1.203330000000278233e+01,2.660750000000000029e-04,3.007366000000000099e+02,1.064300000000000012e-03,2.408054051667771134e+01
1.211660000000119908e+01,3.033824999999999977e-04,3.329667000000000030e+02,1.213529999999999991e-03,2.666126474148631331e+01
1.220000000000072760e+01,3.431350000000000003e-04,3.633879999999999768e+02,1.372540000000000001e-03,2.909715497639621873e+01
1.228330000000278233e+01,3.964549999999999845e-04,3.966048000000000116e+02,1.585819999999999938e-03,3.175688611066581046e+01
1.236670000000231084e+01,4.494475000000000163e-04,4.263682999999999765e+02,1.797790000000000065e-03,3.414010507260172744e+01
1.245000000000072760e+01,5.438625000000000534e-04,4.554741000000000213e+02,2.175450000000000213e-03,3.647066076875017870e+01
1.253340000000025611e+01,6.300099999999999667e-04,4.830998999999999910e+02,2.520039999999999867e-03,3.868271010430040491e+01
1.261670000000231084e+01,7.438675000000000061e-04,5.089168999999999983e+02,2.975470000000000025e-03,4.074992544995194521e+01
1.270010000000183936e+01,8.725599999999999806e-04,5.317740000000000009e+02,3.490239999999999922e-03,4.258013608159357233e+01
1.278340000000025611e+01,1.035915000000000100e-03,5.508488999999999578e+02,4.143660000000000398e-03,4.410749890441451981e+01
1.286679999999978463e+01,1.208532499999999963e-03,5.679506000000000085e+02,4.834129999999999851e-03,4.547686392268654743e+01
1.295010000000183936e+01,1.410320000000000063e-03,5.843945999999999685e+02,5.641280000000000253e-03,4.679356567517110932e+01
1.303320000000167056e+01,1.630877499999999931e-03,5.972209000000000287e+02,6.523509999999999726e-03,4.782059144067176248e+01
1.311660000000119908e+01,1.863982500000000092e-03,6.079094000000000051e+02,7.455930000000000370e-03,4.867643957260019505e+01
1.319990000000325381e+01,2.103504999999999871e-03,6.194202000000000226e+02,8.414019999999999486e-03,4.959813079933939406e+01
1.328330000000278233e+01,2.364147500000000207e-03,6.274777000000000271e+02,9.456590000000000829e-03,5.024330985374491121e+01
1.345000000000072760e+01,2.912849999999999814e-03,6.422772999999999683e+02,1.165139999999999926e-02,5.142834143098100697e+01
1.353320000000167056e+01,3.193174999999999920e-03,6.481970999999999776e+02,1.277269999999999968e-02,5.190235085900084044e+01
1.361660000000119908e+01,3.479649999999999931e-03,6.542813999999999623e+02,1.391859999999999972e-02,5.238953210885743772e+01
1.370010000000183936e+01,3.780024999999999791e-03,6.592146000000000186e+02,1.512009999999999917e-02,5.278454263460280771e+01
1.378330000000278233e+01,4.076525000000000114e-03,6.644765999999999622e+02,1.630610000000000046e-02,5.320588078964863854e+01
1.386679999999978463e+01,4.390825000000000110e-03,6.690809000000000424e+02,1.756330000000000044e-02,5.357455567890701786e+01
1.394990000000325381e+01,4.686875000000000069e-03,6.730275000000000318e+02,1.874750000000000028e-02,5.389056730237792436e+01
1.403320000000167056e+01,5.000924999999999815e-03,6.781250999999999749e+02,2.000369999999999926e-02,5.429874164277352122e+01
1.411660000000119908e+01,5.312550000000000085e-03,6.819071999999999889e+02,2.125020000000000034e-02,5.460158144440767103e+01
1.420000000000072760e+01,5.627349999999999713e-03,6.858537999999999784e+02,2.250939999999999885e-02,5.491759306787857042e+01
1.428340000000025611e+01,5.952874999999999833e-03,6.886493000000000393e+02,2.381149999999999933e-02,5.514143396723825674e+01
1.436679999999978463e+01,6.275400000000000422e-03,6.930891000000000304e+02,2.510160000000000169e-02,5.549693703465986516e+01
1.444990000000325381e+01,6.580449999999999841e-03,6.963778999999999542e+02,2.632179999999999936e-02,5.576027738515676901e+01
1.453560000000288710e+01,6.888749999999999908e-03,6.996666999999999916e+02,2.755499999999999963e-02,5.602361773565368708e+01
1.461670000000231084e+01,7.204200000000000013e-03,7.027911000000000286e+02,2.881680000000000005e-02,5.627379427150036406e+01
1.470000000000072760e+01,7.538399999999999788e-03,7.060798999999999523e+02,3.015359999999999915e-02,5.653713462199726791e+01
1.478340000000025611e+01,7.854399999999999230e-03,7.093686000000000149e+02,3.141759999999999692e-02,5.680046696530766326e+01
1.486670000000231084e+01,8.177399999999999600e-03,7.126574000000000524e+02,3.270959999999999840e-02,5.706380731580458132e+01
1.495000000000072760e+01,8.492674999999999877e-03,7.166040000000000418e+02,3.397069999999999951e-02,5.737981893927548072e+01
1.586670000000231084e+01,1.195300000000000008e-02,7.471897999999999911e+02,4.781200000000000033e-02,5.982888099602214993e+01
1.686670000000231084e+01,1.580522499999999914e-02,7.781044000000000551e+02,6.322089999999999654e-02,6.230427068206930130e+01
1.786670000000231084e+01,1.967879999999999976e-02,8.055657999999999674e+02,7.871519999999999906e-02,6.450315620296929353e+01
1.886670000000231084e+01,2.352724999999999955e-02,8.299029000000000451e+02,9.410899999999999821e-02,6.645187319520913150e+01
1.986679999999978463e+01,2.740000000000000074e-02,8.516090000000000373e+02,1.096000000000000030e-01,6.818992110992606115e+01
2.086690000000089640e+01,3.129799999999999943e-02,8.729860999999999649e+02,1.251919999999999977e-01,6.990162538096946321e+01
2.186670000000231084e+01,3.518149999999999750e-02,8.904166999999999916e+02,1.407259999999999900e-01,7.129732603572847438e+01
2.286670000000231084e+01,3.906199999999999950e-02,9.078473999999999933e+02,1.562479999999999980e-01,7.269303469767402248e+01
2.386670000000231084e+01,4.297725000000000156e-02,9.241268999999999778e+02,1.719090000000000062e-01,7.399656462832182058e+01
2.486670000000231084e+01,4.688674999999999787e-02,9.385976000000000568e+02,1.875469999999999915e-01,7.515526056907094699e+01
2.586660000000119908e+01,5.081999999999999712e-02,9.533971999999999980e+02,2.032799999999999885e-01,7.634029214630703564e+01
2.686670000000231084e+01,5.475300000000000306e-02,9.660590999999999440e+02,2.190120000000000122e-01,7.735415409715746193e+01
2.787100000000282307e+01,5.870249999999999774e-02,9.783920000000000528e+02,2.348099999999999909e-01,7.834167240433436064e+01
2.886660000000119908e+01,6.267224999999999879e-02,9.897383999999999560e+02,2.506889999999999952e-01,7.925019981642330436e+01
2.986660000000119908e+01,6.664575000000000360e-02,1.000262500000000045e+03,2.665830000000000144e-01,8.009288413370151716e+01
3.086650000000008731e+01,7.064950000000000396e-02,1.009800100000000043e+03,2.825980000000000159e-01,8.085657755589177498e+01
3.186640000000261352e+01,7.464500000000000302e-02,1.019173099999999977e+03,2.985800000000000121e-01,8.160709114905876049e+01
3.286660000000119908e+01,7.870099999999999318e-02,1.027559600000000046e+03,3.148039999999999727e-01,8.227861384713780524e+01
3.386650000000008731e+01,8.279949999999999810e-02,1.034959399999999960e+03,3.311979999999999924e-01,8.287112963575584956e+01
3.586650000000008731e+01,9.103150000000000130e-02,1.047127899999999954e+03,3.641260000000000052e-01,8.384548412828250719e+01
3.686660000000119908e+01,9.517325000000000090e-02,1.054363299999999981e+03,3.806930000000000036e-01,8.442483610225032464e+01
3.786660000000119908e+01,9.938275000000000581e-02,1.058638699999999972e+03,3.975310000000000232e-01,8.476717535502169198e+01
3.886660000000119908e+01,1.036274999999999974e-01,1.062585299999999961e+03,4.145099999999999896e-01,8.508318697849260559e+01
3.986650000000008731e+01,1.079107499999999997e-01,1.067025200000000041e+03,4.316429999999999989e-01,8.543869805310073673e+01
4.086650000000008731e+01,1.122309999999999974e-01,1.070149499999999989e+03,4.489239999999999897e-01,8.568886658176090521e+01
4.186640000000261352e+01,1.165867500000000029e-01,1.072944999999999936e+03,4.663470000000000115e-01,8.591270748112056310e+01
4.286640000000261352e+01,1.210045000000000009e-01,1.073931599999999889e+03,4.840180000000000038e-01,8.599170638339502659e+01
4.386640000000261352e+01,1.254599999999999882e-01,1.075576000000000022e+03,5.018399999999999528e-01,8.612337655864348562e+01
4.486640000000261352e+01,1.299492499999999884e-01,1.075904899999999998e+03,5.197969999999999535e-01,8.614971219513049050e+01
4.586650000000008731e+01,1.345089999999999897e-01,1.076398200000000088e+03,5.380359999999999587e-01,8.618921164626772224e+01
4.666640000000188593e+01,1.382027500000000131e-01,1.075411599999999908e+03,5.528110000000000523e-01,8.611021274399325875e+01
4.764960000000064611e+01,1.428392500000000009e-01,1.073109400000000051e+03,5.713570000000000038e-01,8.592587129577081839e+01
4.866630000000077416e+01,1.475589999999999957e-01,1.069491800000000012e+03,5.902359999999999829e-01,8.563620331597343238e+01
4.966640000000188593e+01,1.523374999999999868e-01,1.064722999999999956e+03,6.093499999999999472e-01,8.525435660487829637e+01
5.066630000000077416e+01,1.571432500000000121e-01,1.056829899999999952e+03,6.285730000000000484e-01,8.462234136512300609e+01
5.166620000000330037e+01,1.620512500000000078e-01,1.045647999999999911e+03,6.482050000000000312e-01,8.372698577487079774e+01
5.266620000000330037e+01,1.669672500000000115e-01,1.029039500000000089e+03,6.678690000000000460e-01,8.239711220054950047e+01
5.366640000000188593e+01,1.719714999999999994e-01,1.006675700000000006e+03,6.878859999999999975e-01,8.060640102004509799e+01
5.466630000000077416e+01,1.770390000000000019e-01,9.780632000000000517e+02,7.081560000000000077e-01,7.831534477503387848e+01
5.566630000000077416e+01,1.821822499999999900e-01,9.404063999999999623e+02,7.287289999999999601e-01,7.530009455896961867e+01
