#time, displacement
3.113999999999999662e-05,1.058577916748787559e-05
3.850000000000000069e-05,8.970363687675771656e-05
4.452000000000000065e-05,1.907752831619971480e-04
5.007999999999999485e-05,3.250271268918780579e-04
5.543999999999999775e-05,5.054509347254305821e-04
6.043999999999999731e-05,7.304407736587849916e-04
7.371999999999999213e-05,1.674024761411953104e-03
7.870000000000000205e-05,2.187100429853804442e-03
8.367999999999999842e-05,2.803171948275786154e-03
8.865999999999999478e-05,3.532616451769942344e-03
9.363999999999999115e-05,4.385811075428317982e-03
9.862000000000000106e-05,5.372780556099885502e-03
1.035999999999999839e-04,6.495200634410230531e-03
1.085799999999999938e-04,7.746260300263255703e-03
1.135600000000000037e-04,9.118768592107100515e-03
1.185400000000000001e-04,1.060553454838990793e-02
1.235199999999999829e-04,1.219936720755982265e-02
1.285000000000000064e-04,1.389307560806500585e-02
1.334799999999999756e-04,1.567946878835356841e-02
1.384599999999999991e-04,1.755135578687369927e-02
1.434399999999999955e-04,1.950153631194097639e-02
1.484199999999999918e-04,2.152118092997829663e-02
1.533999999999999882e-04,2.359798336245850017e-02
1.583799999999999846e-04,2.571919044055587592e-02
1.633600000000000080e-04,2.787204899544469192e-02
1.683400000000000044e-04,3.004380585829921624e-02
1.733199999999999736e-04,3.222170786029370654e-02
1.782999999999999971e-04,3.439300183260248639e-02
1.832799999999999935e-04,3.654493460639977875e-02
1.932400000000000133e-04,4.075356188650469669e-02
1.982199999999999826e-04,4.281419162196654915e-02
2.031999999999999789e-04,4.485304625057854461e-02
2.081800000000000024e-04,4.687566730632532208e-02
2.131599999999999988e-04,4.888759632319152060e-02
2.181399999999999680e-04,5.089437483516177224e-02
2.231199999999999915e-04,5.290154437622077155e-02
2.280999999999999879e-04,5.491464648035312979e-02
2.330800000000000113e-04,5.693922268154350680e-02
2.380599999999999806e-04,5.898037813963592779e-02
2.430399999999999770e-04,6.103961957381967562e-02
2.480200000000000004e-04,6.311668223213888484e-02
2.529999999999999697e-04,6.521128898380884609e-02
2.579799999999999932e-04,6.732316269804484998e-02
2.629599999999999624e-04,6.945202624406215941e-02
2.679399999999999859e-04,7.159760249107609276e-02
2.729200000000000094e-04,7.375961430830191290e-02
2.778999999999999786e-04,7.593778456495486884e-02
2.828800000000000021e-04,7.813183613025033447e-02
2.878600000000000256e-04,8.034143538917681848e-02
2.928399999999999406e-04,8.256529287699335140e-02
2.978199999999999641e-04,8.480132225185164907e-02
3.027999999999999876e-04,8.704741281234522343e-02
3.077799999999999568e-04,8.930145385706768357e-02
3.127599999999999803e-04,9.156133468461265246e-02
3.177400000000000038e-04,9.382494459357368366e-02
3.227200000000000272e-04,9.609017288254442790e-02
3.276999999999999965e-04,9.835490885011839712e-02
3.326799999999999658e-04,1.006170417948892559e-01
3.376599999999999892e-04,1.028749024469335083e-01
3.426399999999999585e-04,1.051288954580990864e-01
3.476199999999999820e-04,1.073800340014477578e-01
3.575799999999999747e-04,1.118778006965315402e-01
3.625599999999999982e-04,1.141264553541853910e-01
3.675400000000000216e-04,1.163763085558596477e-01
3.725199999999999909e-04,1.186283735545136386e-01
3.774999999999999602e-04,1.208836636031067335e-01
3.824799999999999836e-04,1.231432059905627902e-01
3.874599999999999529e-04,1.254086390942262541e-01
3.924399999999999764e-04,1.276824351973476490e-01
3.974199999999999998e-04,1.299671265371299955e-01
4.023999999999999691e-04,1.322652453507765780e-01
4.073600000000000029e-04,1.345699950990500160e-01
4.123399999999999722e-04,1.369024862427892786e-01
4.173199999999999956e-04,1.392559914023750733e-01
4.223000000000000191e-04,1.416330428150104070e-01
4.272799999999999342e-04,1.440361727178985363e-01
4.322599999999999576e-04,1.464672248681240241e-01
4.372399999999999811e-04,1.489210977993069562e-01
4.422200000000000046e-04,1.513886654510607777e-01
4.471999999999999738e-04,1.538607524952401440e-01
4.521799999999999973e-04,1.563281836036998773e-01
4.571600000000000208e-04,1.587817834482946056e-01
4.621399999999999900e-04,1.612123767008790121e-01
4.671199999999999593e-04,1.636107880333078080e-01
4.720999999999999828e-04,1.659678421174357321e-01
4.770799999999999520e-04,1.682746351773651561e-01
4.820599999999999755e-04,1.705291870067593973e-01
4.870399999999999990e-04,1.727368399122072296e-01
4.920199999999999140e-04,1.749032876197264830e-01
4.969999999999999375e-04,1.770342238553350989e-01
5.019799999999999610e-04,1.791353423450509352e-01
5.069599999999999844e-04,1.812123368148918501e-01
5.119400000000000079e-04,1.832709009908757014e-01
5.169199999999999229e-04,1.853167285990203750e-01
5.218999999999999464e-04,1.873555133653437565e-01
5.230799999999999859e-04,1.878381889763779400e-01
0.00104616, 0.4290770801340252
