#time, displacement
4.000000000000000084e-08,1.672533638122295170e-07
8.359999999999999579e-06,3.504752497772354968e-05
1.768000000000000013e-05,7.479214673538606053e-05
2.712000000000000123e-05,1.165240158065218606e-04
3.645999999999999990e-05,1.600477567189995760e-04
4.621999999999999454e-05,2.087367026763127813e-04
5.327999999999999810e-05,2.465326066503055556e-04
6.115999999999999041e-05,2.955074382200979875e-04
6.695999999999999587e-05,3.421847656592281193e-04
7.279999999999999416e-05,4.034133332541558060e-04
7.813999999999999386e-05,4.758098381583371664e-04
8.341999999999999752e-05,5.663687804784609762e-04
8.865999999999999478e-05,6.782713974227158691e-04
9.387999999999998885e-05,8.148849642857834783e-04
9.909999999999999647e-05,9.798871396813966898e-04
1.043199999999999905e-04,1.176352800071475517e-03
1.095399999999999982e-04,1.404670646707025612e-03
1.147600000000000058e-04,1.663430471511442984e-03
1.199799999999999998e-04,1.951188980156193589e-03
1.252000000000000075e-04,2.266502878312746851e-03
1.304199999999999880e-04,2.607928871652566340e-03
1.356399999999999685e-04,2.974023665847121481e-03
1.408600000000000032e-04,3.363343966567882998e-03
1.460800000000000108e-04,3.774446479486313812e-03
1.512999999999999914e-04,4.205895057149596980e-03
1.565199999999999990e-04,4.656822980218698442e-03
1.617400000000000066e-04,5.127338186209674797e-03
1.669599999999999871e-04,5.617644218517744460e-03
1.721799999999999947e-04,6.127944620538127579e-03
1.774000000000000023e-04,6.658442935666040834e-03
1.826199999999999829e-04,7.209342707296700035e-03
1.878399999999999905e-04,7.780847478825330538e-03
1.930599999999999981e-04,8.373160793647143815e-03
2.034999999999999862e-04,9.620790181260783017e-03
2.087199999999999939e-04,1.027371898276137167e-02
2.139400000000000015e-04,1.094160564057969874e-02
2.191599999999999820e-04,1.162076825892880208e-02
2.243799999999999896e-04,1.230752494202172302e-02
2.295999999999999972e-04,1.299819379407149422e-02
2.348199999999999777e-04,1.368909291929114834e-02
2.400399999999999854e-04,1.437654042189373191e-02
2.452599999999999659e-04,1.505685440609227238e-02
2.504799999999999735e-04,1.572635810815804433e-02
2.556999999999999811e-04,1.638287134990078220e-02
2.609199999999999887e-04,1.702778029256829528e-02
2.661399999999999964e-04,1.766299095407223088e-02
2.713600000000000040e-04,1.829040935232425710e-02
2.765799999999999574e-04,1.891194150523601777e-02
2.818000000000000192e-04,1.952949343071919835e-02
2.870199999999999726e-04,2.014497114668542185e-02
2.922399999999999803e-04,2.076028067104637026e-02
2.974599999999999879e-04,2.137732802171369781e-02
3.026799999999999955e-04,2.199794068139795597e-02
3.078999999999999489e-04,2.262269423467761290e-02
3.131200000000000107e-04,2.325115970977221710e-02
3.183399999999999641e-04,2.388287982060147141e-02
3.235599999999999718e-04,2.451739728108510985e-02
3.287799999999999794e-04,2.515425480514284912e-02
3.339999999999999870e-04,2.579299510669441631e-02
3.392199999999999946e-04,2.643316089965952465e-02
3.444400000000000022e-04,2.707429489795789429e-02
3.496600000000000099e-04,2.771593981755943528e-02
3.548799999999999633e-04,2.835774331154956168e-02
3.601000000000000251e-04,2.899973936400546126e-02
3.653199999999999785e-04,2.964205084276418795e-02
3.757599999999999938e-04,3.092811155053849445e-02
3.809800000000000014e-04,3.157210651522822376e-02
3.861999999999999548e-04,3.221690837756912423e-02
3.914200000000000166e-04,3.286264000539827757e-02
3.966399999999999700e-04,3.350942426655273421e-02
4.018599999999999776e-04,3.415739057708174625e-02
4.070799999999999853e-04,3.480677695115021175e-02
4.122999999999999929e-04,3.545791078844912764e-02
4.175199999999999463e-04,3.611112214864632686e-02
4.227400000000000081e-04,3.676674109140970481e-02
4.279599999999999615e-04,3.742509767640705282e-02
4.331799999999999692e-04,3.808652196330625933e-02
4.383999999999999768e-04,3.875134401177516424e-02
4.436199999999999844e-04,3.941989388148161438e-02
4.488399999999999378e-04,4.009250163209345658e-02
4.540599999999999996e-04,4.076916691588277492e-02
4.592799999999999530e-04,4.144766801190366556e-02
4.644999999999999607e-04,4.212486776713431774e-02
4.697200000000000225e-04,4.279762617528162782e-02
4.749399999999999759e-04,4.346280323005241586e-02
4.801599999999999835e-04,4.411725892515360598e-02
4.853799999999999911e-04,4.475785325429205985e-02
4.905999999999999988e-04,4.538144621117466693e-02
4.958200000000000064e-04,4.598489778950830970e-02
5.010400000000000140e-04,4.656549035591087821e-02
5.062600000000000216e-04,4.712392386579230402e-02
5.114800000000000292e-04,4.766255405631542735e-02
5.167000000000000369e-04,4.818374753295302099e-02
5.219199999999999361e-04,4.868987090117784383e-02
5.271399999999999437e-04,4.918329076646266174e-02
5.323599999999999513e-04,4.966637373428024749e-02
5.375599999999999693e-04,5.013967826014497503e-02
5.427799999999999769e-04,5.060920420315330459e-02
5.479999999999999845e-04,5.107548399765877295e-02
5.499400000000000642e-04,5.124842519685039732e-02
