{'temperature':534.67, 'engineering_strain_rate':0.01 }
time, displacement, load, engineering_strain, engineering_stress
9.999700000000302680e+00,1.103765000000000011e-06,9.185900000000000176e+00,4.415060000000000043e-06,7.390444325779388368e-01
1.019970000000103028e+01,6.132299999999999715e-06,8.692600000000000549e+00,2.452919999999999886e-05,6.993563651495218192e-01
1.026640000000043074e+01,1.394752500000000035e-06,8.692600000000000549e+00,5.579010000000000139e-06,6.993563651495218192e-01
1.038310000000274158e+01,1.599297499999999912e-06,8.856999999999999318e+00,6.397189999999999648e-06,7.125830391516133622e-01
1.059990000000107102e+01,2.504674999999999868e-06,8.692600000000000549e+00,1.001869999999999947e-05,6.993563651495218192e-01
1.069970000000103028e+01,2.972449999999999806e-06,8.034800000000000608e+00,1.188979999999999922e-05,6.464335782968706479e-01
1.090060000000084983e+01,1.210774999999999940e-05,8.692600000000000549e+00,4.843099999999999760e-05,6.993563651495218192e-01
1.097000000000116415e+01,9.262050000000000540e-06,8.692600000000000549e+00,3.704820000000000216e-05,6.993563651495218192e-01
1.114970000000175787e+01,2.106854999999999922e-06,8.856999999999999318e+00,8.427419999999999689e-06,7.125830391516133622e-01
1.133320000000094296e+01,7.037325000000000423e-06,2.332770000000000010e+01,2.814930000000000169e-05,1.876811941110657189e+00
1.139970000000175787e+01,2.405395000000000032e-05,4.108709999999999951e+01,9.621580000000000128e-05,3.305630641066529929e+00
1.146640000000115833e+01,3.593200000000000089e-05,5.736659999999999826e+01,1.437280000000000035e-04,4.615385138737150506e+00
1.159979999999995925e+01,6.351500000000000429e-05,9.091219999999999857e+01,2.540600000000000172e-04,7.314270268935226582e+00
1.166640000000188593e+01,7.468349999999999739e-05,1.104804000000000030e+02,2.987339999999999896e-04,8.888614564602676182e+00
1.173320000000239816e+01,9.010500000000000551e-05,1.307065000000000055e+02,3.604200000000000220e-04,1.051588969254491879e+01
1.179970000000321306e+01,1.074072500000000007e-04,1.530701999999999998e+02,4.296290000000000026e-04,1.231514376420292400e+01
1.193310000000201399e+01,1.390097500000000085e-04,1.987843000000000018e+02,5.560390000000000341e-04,1.599303608779790586e+01
1.199960000000282889e+01,1.529052500000000045e-04,2.234501999999999953e+02,6.116210000000000179e-04,1.797751186801804479e+01
1.206630000000222935e+01,1.781722499999999914e-04,2.481160999999999888e+02,7.126889999999999658e-04,1.996198764823818550e+01
1.213300000000162981e+01,1.963057500000000102e-04,2.719597999999999729e+02,7.852230000000000407e-04,2.188031396760358049e+01
1.226630000000295695e+01,2.513225000000000116e-04,3.239225999999999885e+02,1.005290000000000046e-03,2.606094058461017937e+01
1.233300000000235741e+01,2.893225000000000137e-04,3.494107000000000198e+02,1.157290000000000055e-03,2.811156582568506579e+01
