{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
7.780000000000000050e-06,1.865299999999999954e-06,4.495400000000000192e-06,4.872510265999999923e+00,-1.506799999999999871e-04,3.924799999999999955e-01,1.035472440944882098e-04
1.519999999999999847e-05,-3.279499999999999687e-06,-1.546599999999999939e-06,1.079712665199999932e+01,6.107299999999999751e-04,8.697099999999999831e-01,6.822440944881888751e-05
2.523999999999999890e-05,-7.070999999999999723e-07,3.488399999999999923e-06,2.365889916000000071e+01,4.018800000000000215e-04,1.905699999999999950e+00,1.651771653543306995e-04
3.161999999999999880e-05,-4.822900000000000021e-06,4.674499999999999671e-07,3.600765752999999592e+01,5.407399999999999490e-04,2.900399999999999867e+00,2.082814960629921365e-04
3.910000000000000172e-05,8.363399999999999835e-07,5.502400000000000037e-06,5.664062754999999783e+01,-4.859399999999999587e-05,4.562400000000000233e+00,1.837031496062992045e-04
4.625999999999999416e-05,-1.736100000000000200e-06,3.488399999999999923e-06,8.531951168000000507e+01,5.138599999999999895e-04,6.872499999999999609e+00,2.056889763779527855e-04
5.273999999999999988e-05,8.363399999999999835e-07,4.495400000000000192e-06,1.228243971500000100e+02,1.887299999999999904e-04,9.893399999999999750e+00,1.440574803149606358e-04
5.889999999999999511e-05,-1.221599999999999874e-06,1.474400000000000021e-06,1.692429594700000166e+02,4.862700000000000182e-04,1.363299999999999912e+01,1.061417322834645781e-04
6.441999999999999647e-05,-1.221599999999999874e-06,8.523400000000000420e-06,2.218864829999999984e+02,7.824299999999999745e-04,1.787300000000000111e+01,3.836614173228346941e-04
7.009999999999999630e-05,1.350800000000000052e-06,1.053700000000000093e-05,2.859570479999999861e+02,5.495300000000000054e-04,2.303300000000000125e+01,3.616614173228346473e-04
7.548000000000000239e-05,3.923199999999999978e-06,1.053700000000000093e-05,3.560749751000000174e+02,9.551199999999999491e-04,2.868199999999999861e+01,2.603858267716536025e-04
8.079999999999999888e-05,1.865299999999999954e-06,1.355799999999999962e-05,4.302394641999999862e+02,1.254900000000000199e-03,3.465599999999999881e+01,4.603425196850393373e-04
