{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.246000000000000098e-05,-1.124700000000000006e-07,6.571699999999999481e-07,2.590698916000000462e+00,-1.646399999999999958e-04,2.097300000000000275e-01,3.030078740157480079e-05
2.513999999999999986e-05,-6.269499999999999859e-07,2.671199999999999938e-06,9.193564055000001289e+00,-1.325599999999999912e-04,7.442699999999999871e-01,1.298484251968503927e-04
3.838000000000000184e-05,-2.684899999999999908e-06,3.678199999999999783e-06,2.596319141000000030e+01,8.823000000000000059e-05,2.101799999999999891e+00,2.505157480314960483e-04
4.889999999999999599e-05,9.164899999999999700e-07,5.692200000000000321e-06,5.714195162000000039e+01,-8.669200000000000278e-05,4.626000000000000334e+00,1.880200787401575205e-04
5.993999999999999193e-05,-1.141399999999999990e-06,3.678199999999999783e-06,1.156125244299999935e+02,2.788700000000000185e-04,9.359400000000000830e+00,1.897480314960629734e-04
6.593999999999999547e-05,1.945500000000000262e-06,6.699199999999999319e-06,1.616331748200000220e+02,2.118800000000000110e-04,1.308500000000000085e+01,1.871535433070865915e-04
7.239999999999999799e-05,2.974399999999999847e-06,3.678199999999999783e-06,2.260679304000000229e+02,3.314400000000000115e-04,1.830199999999999960e+01,2.770866141732283437e-05
7.823999999999999629e-05,4.517900000000000400e-06,7.706200000000000859e-06,2.942300192000000152e+02,6.541599999999999845e-04,2.381900000000000261e+01,1.255236220472441154e-04
8.345999999999999036e-05,4.517900000000000400e-06,1.072700000000000080e-05,3.629091687000000093e+02,9.016700000000000322e-04,2.937900000000000134e+01,2.444527559055118329e-04
8.857999999999999555e-05,2.459899999999999945e-06,1.475500000000000018e-05,4.328247676999999953e+02,9.196299999999999484e-04,3.503999999999999915e+01,4.840590551181102796e-04
9.370000000000000074e-05,3.488899999999999749e-06,1.676900000000000157e-05,4.969852563000000032e+02,1.256399999999999965e-03,4.023300000000000409e+01,5.228385826771654935e-04
9.881999999999999237e-05,4.517900000000000400e-06,2.482500000000000033e-05,5.489835779999999659e+02,1.675300000000000010e-03,4.444300000000000495e+01,7.994921259842520649e-04
1.039399999999999976e-04,3.488899999999999749e-06,2.784600000000000072e-05,5.823677145000000337e+02,1.817800000000000058e-03,4.714600000000000080e+01,9.589409448818897756e-04
1.090600000000000028e-04,4.020099999999999847e-07,3.288099999999999910e-05,6.030951043000000027e+02,2.764800000000000417e-03,4.882399999999999807e+01,1.278700393700787268e-03
1.141800000000000079e-04,2.974399999999999847e-06,3.892299999999999986e-05,6.179774601000000303e+02,3.615299999999999677e-03,5.002799999999999869e+01,1.415299212598425263e-03
1.192999999999999860e-04,6.061299999999999887e-06,4.295100000000000263e-05,6.318931372000000692e+02,3.609999999999999928e-03,5.115500000000000114e+01,1.452350393700787504e-03
1.244200000000000048e-04,1.430999999999999936e-06,5.100700000000000139e-05,6.465731649000000516e+02,5.113800000000000810e-03,5.234399999999999409e+01,1.951811023622047371e-03
1.295399999999999829e-04,6.061299999999999887e-06,4.899300000000000340e-05,6.583981182999999646e+02,5.452099999999999655e-03,5.329999999999999716e+01,1.690224409448818970e-03
1.346599999999999880e-04,8.633700000000000025e-06,6.107699999999999815e-05,6.703579571000000215e+02,6.241899999999999879e-03,5.426899999999999835e+01,2.064696850393700749e-03
1.397799999999999932e-04,2.459899999999999945e-06,6.812600000000000470e-05,6.804743621000000076e+02,7.173200000000000236e-03,5.508899999999999864e+01,2.585279527559055691e-03
1.448999999999999984e-04,1.069200000000000029e-05,7.718899999999999568e-05,6.889721422999999731e+02,7.957800000000000984e-03,5.577499999999999858e+01,2.617992125984252086e-03
1.500200000000000036e-04,1.069200000000000029e-05,8.423799999999998867e-05,6.963908393000000387e+02,9.133300000000000446e-03,5.637699999999999534e+01,2.895511811023621877e-03
1.551399999999999817e-04,6.061299999999999887e-06,9.833600000000000175e-05,7.038095362999999907e+02,1.087699999999999952e-02,5.697600000000000620e+01,3.632862204724409457e-03
1.602599999999999869e-04,9.148199999999999927e-06,1.104200000000000033e-04,7.103964399999999841e+02,1.250900000000000102e-02,5.750999999999999801e+01,3.987078740157480247e-03
1.653799999999999921e-04,1.017700000000000099e-05,1.204899999999999933e-04,7.167810156000000461e+02,1.325300000000000089e-02,5.802799999999999869e+01,4.343031496062991700e-03
1.704999999999999973e-04,1.069200000000000029e-05,1.365999999999999864e-04,7.230981484999999793e+02,1.465299999999999936e-02,5.853899999999999437e+01,4.957007874015748050e-03
