#time, displacement
4.000000000000000084e-08,-6.210569721047870066e-08
1.283999999999999904e-05,-1.731623572600652608e-05
2.375999999999999952e-05,-2.029118371021935887e-05
3.627999999999999823e-05,2.766510573084028873e-06
4.675999999999999276e-05,5.392530449842625260e-05
5.377999999999999670e-05,1.089406305842306218e-04
6.143999999999999451e-05,1.901264399038538381e-04
6.719999999999999357e-05,2.661172293504990554e-04
7.245999999999999403e-05,3.469735582296296626e-04
7.771999999999999449e-05,4.389855326048018678e-04
8.291999999999999892e-05,5.411163020661631127e-04
8.812000000000000334e-05,6.545523022152615819e-04
9.329999999999999101e-05,7.789908561880112435e-04
9.848000000000000579e-05,9.150443328320642666e-04
1.036599999999999935e-04,1.063046503503162557e-03
1.088399999999999947e-04,1.224692488958640602e-03
1.140199999999999959e-04,1.402461939697197905e-03
1.191999999999999971e-04,1.598843948445753324e-03
1.243799999999999984e-04,1.816327607931225068e-03
1.295599999999999996e-04,2.057402010880532862e-03
1.347400000000000008e-04,2.324556250020593830e-03
1.399199999999999749e-04,2.620279418078326830e-03
1.450999999999999762e-04,2.947060607780652673e-03
1.502800000000000045e-04,3.307388734408089545e-03
1.554600000000000057e-04,3.702633806540732517e-03
1.606399999999999799e-04,4.130393887515661222e-03
1.658199999999999811e-04,4.587473037187710274e-03
1.709999999999999823e-04,5.070675315411706484e-03
1.761800000000000106e-04,5.576804782042477961e-03
1.813600000000000119e-04,6.102665496934851080e-03
1.865399999999999860e-04,6.645061519943652219e-03
1.917199999999999872e-04,7.200796910923717292e-03
1.968999999999999884e-04,7.766675729729870942e-03
2.072599999999999909e-04,8.917697365422269304e-03
2.124399999999999921e-04,9.501320392568879045e-03
2.176199999999999933e-04,1.009070755661749773e-02
2.227999999999999946e-04,1.068615640065197041e-02
2.279799999999999687e-04,1.128796446775613867e-02
2.331599999999999970e-04,1.189642930101385623e-02
2.383399999999999983e-04,1.251184844350895949e-02
2.435199999999999995e-04,1.313451943832529001e-02
2.486999999999999736e-04,1.376473982854669285e-02
2.538800000000000019e-04,1.440266223143011649e-02
2.590599999999999761e-04,1.504719580539064759e-02
2.642400000000000044e-04,1.569661698239330910e-02
2.694199999999999785e-04,1.634919718563804594e-02
2.746000000000000068e-04,1.700320783832483598e-02
2.797799999999999810e-04,1.765692036365362413e-02
2.849599999999999551e-04,1.830860618482436919e-02
2.901399999999999834e-04,1.895653672503703688e-02
2.953199999999999575e-04,1.959898340749157905e-02
3.004999999999999859e-04,2.023421826512659949e-02
3.056800000000000142e-04,2.086126279073760928e-02
3.108599999999999883e-04,2.148134695325479640e-02
3.160400000000000167e-04,2.209610550567082596e-02
3.212199999999999908e-04,2.270717320097830061e-02
3.263999999999999649e-04,2.331618479216986464e-02
3.315799999999999932e-04,2.392477503223816582e-02
3.367599999999999674e-04,2.453457867417581720e-02
3.419399999999999957e-04,2.514723047097546307e-02
3.471199999999999698e-04,2.576436517562973039e-02
3.522999999999999981e-04,2.638758023273164027e-02
3.574800000000000265e-04,2.701738206755927019e-02
3.626600000000000006e-04,2.765303846179805597e-02
3.678399999999999747e-04,2.829375021474210550e-02
3.781999999999999772e-04,2.958714299392237526e-02
3.833799999999999513e-04,3.023822561874677656e-02
3.885599999999999796e-04,3.089116679945283148e-02
3.937400000000000080e-04,3.154516733533462014e-02
3.989199999999999821e-04,3.219942802568623308e-02
4.041000000000000104e-04,3.285324214045864250e-02
4.092799999999999303e-04,3.350658651961721524e-02
4.144599999999999587e-04,3.415974444152806294e-02
4.196399999999999870e-04,3.481300063131403943e-02
4.248199999999999611e-04,3.546663981409800548e-02
4.299999999999999894e-04,3.612094671500286347e-02
4.351799999999999636e-04,3.677620605915147417e-02
4.403599999999999919e-04,3.743270257166671222e-02
4.455400000000000202e-04,3.809072097767145920e-02
4.507199999999999943e-04,3.875054474598276649e-02
4.558999999999999685e-04,3.941188091825701539e-02
4.610799999999999426e-04,4.007294817133883608e-02
4.662599999999999709e-04,4.073172818299293507e-02
4.714399999999999992e-04,4.138620263098397034e-02
4.766199999999999734e-04,4.203435319307660678e-02
4.818000000000000017e-04,4.267416154703555786e-02
4.869799999999999758e-04,4.330360937062546767e-02
4.921599999999999499e-04,4.392067834161104273e-02
4.973399999999999783e-04,4.452335013775695488e-02
5.025200000000000066e-04,4.510968469278282128e-02
5.076999999999999265e-04,4.567956729588949077e-02
5.128799999999999549e-04,4.623472285406114018e-02
5.180599999999998748e-04,4.677695738275142873e-02
5.232400000000000115e-04,4.730807689741406419e-02
5.284199999999999314e-04,4.782988741350268497e-02
5.335999999999999598e-04,4.834419494647100579e-02
5.387799999999999881e-04,4.885280551177269975e-02
5.439600000000000164e-04,4.935752512486143995e-02
5.491199999999999467e-04,4.985822082529883792e-02
5.499400000000000642e-04,4.993771653543306599e-02
