#time, displacement
4.000000000000000084e-08,1.979087723456158021e-06
7.240000000000000138e-06,3.325890657504680008e-04
1.272000000000000019e-05,4.919647637208207505e-04
2.033999999999999838e-05,5.490106287569505340e-04
2.642000000000000115e-05,5.195566452202853057e-04
3.460000000000000076e-05,4.801895257908334047e-04
3.991999999999999726e-05,5.127367300308805463e-04
4.422000000000000014e-05,6.029003880532656998e-04
4.813999999999999649e-05,7.528295336396303127e-04
5.149999999999999820e-05,9.444391823692790087e-04
5.441999999999999735e-05,1.165973939355226252e-03
5.705999999999999918e-05,1.415703402536246883e-03
5.970000000000000100e-05,1.717094503424807656e-03
6.231999999999999964e-05,2.071768018961685828e-03
6.493999999999999827e-05,2.486350497293192754e-03
6.755999999999999690e-05,2.972996471205043619e-03
7.018000000000000909e-05,3.556988233328033187e-03
7.279999999999999416e-05,4.264908537540401494e-03
7.541999999999999280e-05,5.122892285020269089e-03
7.804000000000000498e-05,6.140417833604598120e-03
8.065999999999999006e-05,7.305752320935070612e-03
8.328000000000000225e-05,8.605787378334098583e-03
8.590000000000000088e-05,1.002741463712405155e-02
8.851999999999998596e-05,1.155752572862731725e-02
9.113999999999999814e-05,1.318301228416630944e-02
9.375999999999999677e-05,1.489076593506338808e-02
9.637999999999999541e-05,1.666769814841672845e-02
9.899999999999999404e-05,1.850331912895019845e-02
1.016200000000000062e-04,2.039229673012256036e-02
1.042399999999999913e-04,2.232990710688352240e-02
1.068599999999999899e-04,2.431142641418285524e-02
1.094800000000000021e-04,2.633213080697029834e-02
1.120999999999999872e-04,2.838729644019556686e-02
1.173399999999999980e-04,3.258211604775861775e-02
1.199599999999999831e-04,3.471232233199584433e-02
1.225799999999999817e-04,3.685809447646988535e-02
1.252000000000000075e-04,3.901470863613049067e-02
1.278199999999999790e-04,4.117744096592733383e-02
1.304400000000000047e-04,4.334156762081023406e-02
1.330600000000000034e-04,4.550236475572887879e-02
1.356800000000000020e-04,4.765510852563302480e-02
1.383000000000000006e-04,4.979643224031751053e-02
1.409199999999999722e-04,5.192894183715972972e-02
1.435399999999999979e-04,5.405688577056479843e-02
1.461599999999999965e-04,5.618451254309543563e-02
1.487799999999999952e-04,5.831607065731436723e-02
1.513999999999999938e-04,6.045580861578437465e-02
1.540199999999999924e-04,6.260797492106817685e-02
1.566399999999999910e-04,6.477681807572853445e-02
1.592599999999999897e-04,6.696658658232820804e-02
1.618799999999999883e-04,6.918152894342992354e-02
1.644999999999999869e-04,7.142589366159640685e-02
1.671199999999999856e-04,7.370275941460742442e-02
1.697400000000000113e-04,7.600615390271221739e-02
1.723600000000000099e-04,7.832588396886942805e-02
1.749799999999999815e-04,8.065173276355737386e-02
1.775999999999999801e-04,8.297348343725444164e-02
1.802199999999999787e-04,8.528091914043894883e-02
1.828400000000000045e-04,8.756414494745147492e-02
1.854600000000000031e-04,8.982329517177574385e-02
1.880800000000000017e-04,9.207025319180783818e-02
1.906999999999999733e-04,9.431757097814026658e-02
1.933199999999999719e-04,9.657780050136562100e-02
1.959399999999999976e-04,9.886349373207646563e-02
1.985599999999999963e-04,1.011872026408652953e-01
2.037999999999999935e-04,1.059856033982133072e-01
2.064199999999999651e-04,1.084419963075564097e-01
2.090399999999999908e-04,1.109106762685587444e-01
2.116599999999999894e-04,1.133726442865865686e-01
2.142799999999999881e-04,1.158203301523977186e-01
2.168999999999999867e-04,1.182550679601806209e-01
2.195200000000000124e-04,1.206784270849474705e-01
2.221399999999999840e-04,1.230919769017104065e-01
2.247599999999999826e-04,1.254972867854816931e-01
2.273799999999999812e-04,1.278959261112735390e-01
2.299999999999999799e-04,1.302894642540980974e-01
2.326200000000000056e-04,1.326794705889675907e-01
2.352199999999999875e-04,1.350492886334444254e-01
2.378399999999999861e-04,1.374369365336266802e-01
2.404599999999999847e-04,1.398257487709285707e-01
2.430800000000000105e-04,1.422172947203622362e-01
2.456999999999999549e-04,1.446131437569398992e-01
2.483200000000000077e-04,1.470148652556737823e-01
2.509400000000000064e-04,1.494240285915760802e-01
2.535600000000000050e-04,1.518422031396589600e-01
2.561800000000000036e-04,1.542709582749346719e-01
2.588000000000000023e-04,1.567118633724153831e-01
2.614200000000000009e-04,1.591664878071132327e-01
2.640399999999999995e-04,1.616364009540405267e-01
2.666599999999999982e-04,1.641231721882094596e-01
2.692799999999999426e-04,1.666283708846321154e-01
2.718999999999999412e-04,1.691535664183207999e-01
2.745199999999999941e-04,1.717003281642877355e-01
2.771399999999999927e-04,1.742702254975450615e-01
2.797599999999999913e-04,1.768638447691272819e-01
2.823799999999999900e-04,1.794777006498991800e-01
2.849999999999999886e-04,1.821072537647255296e-01
2.876199999999999872e-04,1.847479647368709399e-01
2.902399999999999858e-04,1.873952941896000202e-01
2.914399999999999608e-04,1.886087795275590839e-01
