{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
2.348199999999999777e-04,1.601300000000000068e-05,3.702499999999999737e-04,8.935483322999999700e+02,4.445899999999999852e-02,7.166100000000000136e+01,1.394633858267716429e-02
2.400399999999999854e-04,2.733199999999999852e-05,3.833400000000000262e-04,8.986290157000000818e+02,4.659300000000000247e-02,7.206900000000000261e+01,1.401606299212598654e-02
2.452599999999999659e-04,2.836099999999999833e-05,4.034800000000000062e-04,9.017088990000000877e+02,4.919700000000000462e-02,7.231600000000000250e+01,1.476846456692913409e-02
2.504799999999999735e-04,2.733199999999999852e-05,4.256400000000000244e-04,9.062050790000000688e+02,5.119599999999999845e-02,7.267600000000000193e+01,1.568141732283464748e-02
2.556999999999999811e-04,2.115800000000000309e-05,4.437600000000000203e-04,9.099818702000001167e+02,5.325599999999999778e-02,7.297800000000000864e+01,1.663787401574803176e-02
2.609199999999999887e-04,2.527400000000000230e-05,4.548399999999999752e-04,9.139160277000000860e+02,5.506499999999999589e-02,7.329500000000000171e+01,1.691204724409448718e-02
2.661399999999999964e-04,2.424499999999999911e-05,4.729600000000000254e-04,9.175804143999999951e+02,5.728899999999999965e-02,7.358899999999999864e+01,1.766594488188976547e-02
2.713600000000000040e-04,2.527400000000000230e-05,4.910900000000000161e-04,9.216044954999999845e+02,5.922799999999999593e-02,7.391100000000000136e+01,1.833921259842519885e-02
2.765799999999999574e-04,2.424499999999999911e-05,5.132399999999999853e-04,9.256510575000000927e+02,6.140399999999999331e-02,7.423499999999999943e+01,1.925177165354330713e-02
2.818000000000000192e-04,3.247700000000000093e-05,5.243199999999999944e-04,9.287759025999999949e+02,6.322600000000000442e-02,7.448699999999999477e+01,1.936389763779527290e-02
2.870199999999999726e-04,3.556400000000000034e-05,5.444599999999999744e-04,9.323503657000001112e+02,6.496899999999999897e-02,7.477299999999999613e+01,2.003527559055118257e-02
2.922399999999999803e-04,3.144800000000000113e-05,5.575499999999999727e-04,9.356100962000000436e+02,6.732899999999999996e-02,7.503499999999999659e+01,2.071267716535432971e-02
2.974599999999999879e-04,3.453500000000000054e-05,5.716500000000000444e-04,9.394768109999999979e+02,6.830999999999999572e-02,7.534399999999999409e+01,2.114625984251968654e-02
3.026799999999999955e-04,2.733199999999999852e-05,5.907799999999999510e-04,9.430287932000001092e+02,7.084999999999999631e-02,7.562899999999999068e+01,2.218299212598424941e-02
3.078999999999999489e-04,3.144800000000000113e-05,6.078999999999999768e-04,9.463784472999999480e+02,7.329299999999999704e-02,7.589799999999999613e+01,2.269496062992126112e-02
3.131200000000000107e-04,4.379500000000000336e-05,6.240100000000000377e-04,9.504924520000000712e+02,7.508300000000001084e-02,7.622700000000000387e+01,2.284311023622047354e-02
3.183399999999999641e-04,2.939000000000000152e-05,6.431499999999999934e-04,9.529203892000000451e+02,7.702799999999999925e-02,7.642199999999999704e+01,2.416377952755905528e-02
3.235599999999999718e-04,3.659199999999999795e-05,6.572499999999999567e-04,9.574165692000000263e+02,7.886500000000000454e-02,7.678199999999999648e+01,2.443535433070866125e-02
3.287799999999999794e-04,3.350600000000000073e-05,6.783899999999999609e-04,9.601817199000000755e+02,8.122300000000000353e-02,7.700399999999999068e+01,2.538913385826771507e-02
3.339999999999999870e-04,4.173699999999999698e-05,6.965199999999999517e-04,9.642732437000000800e+02,8.307399999999999507e-02,7.733199999999999363e+01,2.577885826771653469e-02
3.392199999999999946e-04,3.247700000000000093e-05,7.076000000000000692e-04,9.675779360000000224e+02,8.437599999999999267e-02,7.759899999999998954e+01,2.657964566929134007e-02
3.444400000000000022e-04,3.762099999999999776e-05,7.257200000000000109e-04,9.708151855999999498e+02,8.696900000000000464e-02,7.785800000000000409e+01,2.709051181102362094e-02
3.496600000000000099e-04,4.276600000000000356e-05,7.428400000000000367e-04,9.747493430999999191e+02,8.867500000000000382e-02,7.817399999999999238e+01,2.756196850393701284e-02
3.548799999999999633e-04,3.864999999999999756e-05,7.629800000000000167e-04,9.786610197000001108e+02,9.090499999999999969e-02,7.848799999999999955e+01,2.851692913385826811e-02
3.601000000000000251e-04,3.967900000000000414e-05,7.811100000000000074e-04,9.818533075000000281e+02,9.292100000000000359e-02,7.874200000000000443e+01,2.919019685039370149e-02
3.653199999999999785e-04,4.585300000000000297e-05,7.931900000000000409e-04,9.852254424999999856e+02,9.450100000000000167e-02,7.901399999999999579e+01,2.942271653543307441e-02
3.757599999999999938e-04,4.482399999999999639e-05,8.233999999999999566e-04,9.921495597000000544e+02,9.838900000000000423e-02,7.956799999999999784e+01,3.065259842519685307e-02
3.809800000000000014e-04,3.967900000000000414e-05,8.445500000000000099e-04,9.948472677000000886e+02,1.007200000000000040e-01,7.978499999999999659e+01,3.168783464566929386e-02
3.861999999999999548e-04,4.585300000000000297e-05,8.606599999999999624e-04,9.980170746000000008e+02,1.021700000000000108e-01,8.004000000000000625e+01,3.207901574803149330e-02
3.914200000000000166e-04,5.202699999999999502e-05,8.787899999999999531e-04,1.000512454499999990e+03,1.044900000000000134e-01,8.023999999999999488e+01,3.254972440944881723e-02
3.966399999999999700e-04,4.482399999999999639e-05,8.979199999999999682e-04,1.003277605200000039e+03,1.061499999999999944e-01,8.046099999999999852e+01,3.358645669291338703e-02
4.018599999999999776e-04,4.482399999999999639e-05,9.120200000000000399e-04,1.005503214299999968e+03,1.084299999999999986e-01,8.063899999999999579e+01,3.414157480314961024e-02
4.070799999999999853e-04,4.070800000000000395e-05,9.331600000000000441e-04,1.008538135799999964e+03,1.107299999999999951e-01,8.088299999999999557e+01,3.513590551181102611e-02
4.122999999999999929e-04,4.894000000000000238e-05,9.472600000000000074e-04,1.010718783099999996e+03,1.125299999999999911e-01,8.105700000000000216e+01,3.536692913385827003e-02
4.175199999999999463e-04,4.688199999999999600e-05,9.704200000000000499e-04,1.013236643900000104e+03,1.146900000000000142e-01,8.126000000000000512e+01,3.635976377952755689e-02
4.227400000000000081e-04,4.791100000000000258e-05,9.885499999999999322e-04,1.015709542900000088e+03,1.170099999999999890e-01,8.145799999999999841e+01,3.703303149606299027e-02
4.279599999999999615e-04,5.717200000000000081e-05,1.003700000000000165e-03,1.017867709300000001e+03,1.184400000000000036e-01,8.163100000000000023e+01,3.726488188976379012e-02
4.331799999999999692e-04,5.099800000000000199e-05,1.019799999999999960e-03,1.019801066700000092e+03,1.201400000000000107e-01,8.178600000000000136e+01,3.814181102362204645e-02
4.383999999999999768e-04,5.614300000000000101e-05,1.034900000000000056e-03,1.023105759000000035e+03,1.223999999999999949e-01,8.205100000000000193e+01,3.853374015748031733e-02
4.436199999999999844e-04,5.408500000000000140e-05,1.059000000000000045e-03,1.025736024300000054e+03,1.243799999999999906e-01,8.226200000000000045e+01,3.956358267716535843e-02
4.488399999999999378e-04,4.996899999999999541e-05,1.073100000000000009e-03,1.028501175000000103e+03,1.264500000000000068e-01,8.248399999999999466e+01,4.028074803149606781e-02
4.540599999999999996e-04,6.128800000000000003e-05,1.090299999999999776e-03,1.031783386400000154e+03,1.283799999999999941e-01,8.274700000000001410e+01,4.051228346456692275e-02
4.592799999999999530e-04,5.099800000000000199e-05,1.100300000000000019e-03,1.034638460699999996e+03,1.298900000000000055e-01,8.297499999999999432e+01,4.131110236220472687e-02
4.644999999999999607e-04,5.305600000000000160e-05,1.121499999999999884e-03,1.037088878799999975e+03,1.326600000000000001e-01,8.317299999999998761e+01,4.206472440944881985e-02
4.697200000000000225e-04,5.408500000000000140e-05,1.149700000000000027e-03,1.039719144099999994e+03,1.346499999999999919e-01,8.338400000000000034e+01,4.313444881889764299e-02
4.749399999999999759e-04,6.128800000000000003e-05,1.156700000000000089e-03,1.042124600400000190e+03,1.357799999999999840e-01,8.357700000000001239e+01,4.312645669291338690e-02
4.801599999999999835e-04,5.614300000000000101e-05,1.175900000000000122e-03,1.044597499400000061e+03,1.379700000000000093e-01,8.377400000000000091e+01,4.408492125984252163e-02
4.853799999999999911e-04,5.305600000000000160e-05,1.194999999999999882e-03,1.047250245599999971e+03,1.405200000000000060e-01,8.398799999999999955e+01,4.495842519685038646e-02
4.905999999999999988e-04,5.923000000000000042e-05,1.213099999999999942e-03,1.048891351299999997e+03,1.422499999999999876e-01,8.411899999999999977e+01,4.542795275590551241e-02
4.958200000000000064e-04,6.437399999999999047e-05,1.226199999999999990e-03,1.050622380600000042e+03,1.436900000000000122e-01,8.425799999999999557e+01,4.574118110236220086e-02
5.010400000000000140e-04,6.540299999999999705e-05,1.238299999999999904e-03,1.052128600900000038e+03,1.457099999999999784e-01,8.437999999999999545e+01,4.617704724409448652e-02
5.062600000000000216e-04,6.437399999999999047e-05,1.260400000000000062e-03,1.053320088599999963e+03,1.479599999999999804e-01,8.447399999999998954e+01,4.708763779527559007e-02
5.114800000000000292e-04,5.820100000000000062e-05,1.277600000000000046e-03,1.054691423499999928e+03,1.496999999999999997e-01,8.458400000000000318e+01,4.800783464566929504e-02
5.167000000000000369e-04,7.260600000000000246e-05,1.288599999999999988e-03,1.055995315699999992e+03,1.514099999999999890e-01,8.468799999999998818e+01,4.787377952755905719e-02
5.219199999999999361e-04,6.746100000000001021e-05,1.306799999999999889e-03,1.056489895500000102e+03,1.527300000000000046e-01,8.472899999999999920e+01,4.879287401574802785e-02
5.271399999999999437e-04,5.820100000000000062e-05,1.324899999999999949e-03,1.057186803400000144e+03,1.547099999999999864e-01,8.478399999999999181e+01,4.987003937007874338e-02
5.323599999999999513e-04,6.540299999999999705e-05,1.332900000000000144e-03,1.057501535999999987e+03,1.555900000000000061e-01,8.480899999999999750e+01,4.990145669291339708e-02
5.375599999999999693e-04,7.775100000000000826e-05,1.347000000000000107e-03,1.057973634900000206e+03,1.575499999999999956e-01,8.484700000000000841e+01,4.997043307086614788e-02
5.427799999999999769e-04,7.157699999999999588e-05,1.349099999999999995e-03,1.056939513499999975e+03,1.588400000000000090e-01,8.476500000000000057e+01,5.029618110236220435e-02
5.479999999999999845e-04,7.054800000000000285e-05,1.359100000000000022e-03,1.056534857300000112e+03,1.610099999999999865e-01,8.473200000000001353e+01,5.073039370078740590e-02
5.499400000000000642e-04,6.849000000000000324e-05,1.370200000000000020e-03,1.056849589900000183e+03,1.618999999999999884e-01,8.475700000000000500e+01,5.124842519685039732e-02
