{'temperature':534.67, 'engineering_strain_rate':0.01 }
time, displacement, load, engineering_strain, engineering_stress
1.018319999999948777e+01,8.009800000000000162e-07,9.843700000000000117e+00,3.203920000000000065e-06,7.907096297608462443e-01
1.043319999999948777e+01,1.726677500000000037e-06,9.514799999999999258e+00,6.906710000000000150e-06,7.642902552138423067e-01
1.061650000000008731e+01,8.391049999999999900e-06,9.679199999999999804e+00,3.356419999999999960e-05,7.774959261640626007e-01
1.081650000000081491e+01,9.483299999999999480e-06,9.843700000000000117e+00,3.793319999999999792e-05,7.907096297608462443e-01
1.088310000000092259e+01,5.773924999999999949e-06,9.514799999999999258e+00,2.309569999999999980e-05,7.642902552138423067e-01
1.094989999999961583e+01,6.032025000000000070e-06,9.021499999999999631e+00,2.412810000000000028e-05,7.246652097166181861e-01
1.108309999999983120e+01,7.085925000000000262e-06,9.843700000000000117e+00,2.834370000000000105e-05,7.907096297608462443e-01
1.115120000000024447e+01,3.038650000000000121e-06,1.313240000000000052e+01,1.215460000000000048e-05,1.054879277291195239e+00
1.121650000000045111e+01,6.553150000000000099e-06,2.579429999999999978e+01,2.621260000000000040e-05,2.071964952501619717e+00
1.134989999999925203e+01,2.038322499999999999e-05,5.473559999999999803e+01,8.153289999999999995e-05,4.396717292353258699e+00
1.141640000000006694e+01,3.584799999999999966e-05,7.035729999999999507e+01,1.433919999999999986e-04,5.651553240547028345e+00
1.148400000000037835e+01,4.294374999999999690e-05,8.943219999999999459e+01,1.717749999999999876e-04,7.183772539867930185e+00
1.161650000000008731e+01,8.201849999999999408e-05,1.297197999999999922e+02,3.280739999999999763e-04,1.041993305674197856e+01
1.168310000000019500e+01,8.063925000000000216e-05,1.517547000000000139e+02,3.225570000000000086e-04,1.218991869433935449e+01
1.174979999999959546e+01,9.461275000000000652e-05,1.744473000000000127e+02,3.784510000000000261e-04,1.401273504838417239e+01
1.188320000000021537e+01,1.181495000000000044e-04,2.231212999999999909e+02,4.725980000000000176e-04,1.792254543665072219e+01
1.194980000000032305e+01,1.237669999999999959e-04,2.474583000000000084e+02,4.950679999999999838e-04,1.987745063078399355e+01
