#time, displacement
4.000000000000000084e-08,4.600928889870684906e-07
5.440000000000000431e-06,6.244957182562024562e-05
1.135999999999999966e-05,1.295457121349771344e-04
1.911999999999999990e-05,2.145811046643799030e-04
2.531999999999999813e-05,2.788297779316314083e-04
3.113999999999999662e-05,3.359086018986684355e-04
3.657999999999999875e-05,3.967288279066896566e-04
4.129999999999999421e-05,4.688840423365529700e-04
4.597999999999999684e-05,5.698860318889005083e-04
5.027999999999999972e-05,6.980049758978068000e-04
5.449999999999999658e-05,8.651135223771492773e-04
5.869999999999999703e-05,1.080168778986807191e-03
6.289999999999999747e-05,1.351809620226270122e-03
6.709999999999999114e-05,1.687986086719119559e-03
7.129999999999999836e-05,2.096648219088937531e-03
7.549999999999999203e-05,2.585746057959303467e-03
7.969999999999999925e-05,3.163070397524415326e-03
8.390000000000000647e-05,3.832308180999641906e-03
8.809999999999998659e-05,4.592781319600051926e-03
9.229999999999999381e-05,5.443600179561709947e-03
9.650000000000000103e-05,6.383875127120659278e-03
1.006999999999999947e-04,7.412716528512953637e-03
1.049000000000000019e-04,8.529234749974648477e-03
1.090999999999999956e-04,9.732540157741791445e-03
1.132999999999999893e-04,1.102174311805043626e-02
1.174999999999999965e-04,1.239595399713663837e-02
1.217000000000000037e-04,1.385375474561896005e-02
1.258999999999999974e-04,1.538824340110295751e-02
1.300999999999999910e-04,1.698926965531563291e-02
1.343000000000000118e-04,1.864664070385374517e-02
1.385000000000000055e-04,2.035016374231402025e-02
1.426999999999999720e-04,2.208964596629320321e-02
1.468999999999999928e-04,2.385489457138807029e-02
1.553000000000000073e-04,2.742191970731177805e-02
1.595000000000000009e-04,2.920331062933410535e-02
1.636999999999999946e-04,3.096969671485909348e-02
1.678999999999999883e-04,3.271106070123347420e-02
1.720999999999999819e-04,3.442445886689082801e-02
1.763000000000000027e-04,3.611628318664793919e-02
1.804999999999999964e-04,3.779356455658856168e-02
1.846999999999999901e-04,3.946333387279649108e-02
1.888999999999999837e-04,4.113262203135550910e-02
1.930999999999999774e-04,4.280845992834941133e-02
1.972999999999999982e-04,4.449787845986198642e-02
2.014999999999999918e-04,4.620790561577956673e-02
2.056999999999999855e-04,4.794288909503942320e-02
2.099000000000000063e-04,4.969953825909154133e-02
2.140999999999999728e-04,5.147321076693995440e-02
2.182999999999999936e-04,5.325926427758881365e-02
2.224999999999999873e-04,5.505305645004213849e-02
2.266999999999999810e-04,5.684994494330404546e-02
2.309000000000000017e-04,5.864528741637860948e-02
2.350999999999999954e-04,6.043444152826989851e-02
2.392999999999999891e-04,6.221283423601758206e-02
2.434999999999999827e-04,6.397948405840650499e-02
2.477000000000000035e-04,6.573867313794559686e-02
2.518999999999999972e-04,6.749510271956185581e-02
2.560999999999999908e-04,6.925347404818230079e-02
2.602999999999999845e-04,7.101848836873397852e-02
2.644999999999999782e-04,7.279484692614390795e-02
2.686999999999999719e-04,7.458725096533910803e-02
2.728999999999999655e-04,7.640040173124661160e-02
2.771000000000000134e-04,7.823807169803706496e-02
2.813000000000000071e-04,8.009838452410389387e-02
2.855000000000000007e-04,8.197734001975411078e-02
2.938999999999999881e-04,8.577516295545564717e-02
2.981000000000000360e-04,8.768602236333247757e-02
3.022999999999999754e-04,8.959950837644356514e-02
3.064999999999999691e-04,9.151161697870174860e-02
3.106999999999999628e-04,9.341834415401974179e-02
3.148999999999999564e-04,9.531598477980783579e-02
3.191000000000000043e-04,9.720423953859293198e-02
3.232999999999999980e-04,9.908497415804869146e-02
3.274999999999999916e-04,1.009600890283674640e-01
3.316999999999999853e-04,1.028314845397416410e-01
3.358999999999999790e-04,1.047010610823635307e-01
3.401000000000000269e-04,1.065707190464255522e-01
3.442799999999999767e-04,1.084334385606497281e-01
3.484800000000000245e-04,1.103089375483014695e-01
3.526799999999999640e-04,1.121902100784931827e-01
3.568799999999999577e-04,1.140790751463832964e-01
3.610799999999999513e-04,1.159765059097231377e-01
3.652799999999999450e-04,1.178829739922848396e-01
3.694799999999999929e-04,1.197989444366473477e-01
3.736799999999999866e-04,1.217248822853895657e-01
3.778799999999999802e-04,1.236612525810904528e-01
3.820799999999999739e-04,1.256085203663289684e-01
3.862799999999999676e-04,1.275671506836840163e-01
3.904800000000000154e-04,1.295376085757345974e-01
3.946800000000000091e-04,1.315203578424995745e-01
3.988800000000000028e-04,1.335153953037831742e-01
4.030799999999999422e-04,1.355215517931238345e-01
4.072799999999999359e-04,1.375374791604684344e-01
4.114799999999999838e-04,1.395618292557639084e-01
4.156799999999999775e-04,1.415932539289570802e-01
4.198799999999999711e-04,1.436304050299949120e-01
4.240799999999999648e-04,1.456719344088242274e-01
4.282799999999999585e-04,1.477164939153920165e-01
4.324800000000000063e-04,1.497627353996450750e-01
4.335199999999999557e-04,1.502695275590551216e-01
