#time, displacement
3.799999999999999616e-07,2.446084607107503993e-05
5.159999999999999724e-06,3.184877780003655761e-04
1.121999999999999930e-05,5.853961539609644918e-04
1.671999999999999916e-05,6.994341628538565652e-04
2.165999999999999930e-05,7.307127801181659277e-04
2.619999999999999649e-05,7.270091420772890932e-04
3.005999999999999680e-05,7.174775828850836262e-04
3.437999999999999948e-05,7.186257010544768115e-04
3.854000000000000031e-05,7.497061602160953221e-04
4.202000000000000087e-05,8.115770139759425402e-04
4.585999999999999799e-05,9.312481847711983132e-04
4.907999999999999765e-05,1.083173977139294600e-03
5.211999999999999565e-05,1.277809670109136125e-03
5.499999999999999518e-05,1.514582445915581364e-03
5.781999999999999868e-05,1.801673210583967528e-03
6.061999999999999220e-05,2.146402737288187479e-03
6.341999999999999927e-05,2.556108420731533024e-03
6.621999999999999957e-05,3.036674985662505231e-03
6.901999999999998631e-05,3.595388000052795151e-03
7.181999999999998661e-05,4.239852241092530172e-03
7.462000000000000046e-05,4.977672485971839852e-03
7.742000000000000075e-05,5.816453511880841608e-03
8.022000000000000105e-05,6.763800096009661526e-03
8.301999999999998779e-05,7.827317015548422227e-03
8.581999999999998809e-05,9.014609047687256738e-03
8.862000000000000194e-05,1.033328096961629028e-02
9.142000000000000224e-05,1.179030615090451671e-02
9.421999999999998898e-05,1.338257603367009989e-02
9.701999999999998928e-05,1.509888326006132708e-02
9.981999999999998957e-05,1.692779166433665272e-02
1.026200000000000034e-04,1.885786508075454337e-02
1.054199999999999902e-04,2.087766734357343612e-02
1.082199999999999905e-04,2.297576228705183049e-02
1.138199999999999911e-04,2.736196541136011115e-02
1.166200000000000049e-04,2.963129638117719192e-02
1.194199999999999917e-04,3.194088070537633162e-02
1.222200000000000055e-04,3.428289094825958533e-02
1.250199999999999922e-04,3.664949967412894916e-02
1.278199999999999790e-04,3.903287944728644349e-02
1.306199999999999928e-04,4.142520283203413728e-02
1.334199999999999796e-04,4.381864239267399541e-02
1.362199999999999934e-04,4.620537069350810072e-02
1.390200000000000073e-04,4.857756029883844584e-02
1.418199999999999940e-04,5.092794459957936809e-02
1.446200000000000079e-04,5.325683567935095980e-02
1.474199999999999675e-04,5.556999002948969507e-02
1.502199999999999814e-04,5.787328341860819431e-02
1.530199999999999952e-04,6.017259161531898076e-02
1.558199999999999820e-04,6.247379038823459158e-02
1.586199999999999958e-04,6.478275550596762633e-02
1.614199999999999826e-04,6.710530721289854894e-02
1.642199999999999964e-04,6.944478126107639371e-02
1.670200000000000103e-04,7.180108358370877741e-02
1.698199999999999970e-04,7.417386934102439267e-02
1.726199999999999837e-04,7.656279369325197370e-02
1.754199999999999705e-04,7.896751180062024089e-02
1.782199999999999843e-04,8.138767882335792847e-02
1.810199999999999982e-04,8.382294992169374293e-02
1.838199999999999849e-04,8.627298025585637686e-02
1.866199999999999988e-04,8.873742498607459228e-02
1.894199999999999855e-04,9.121593927257701240e-02
1.922199999999999994e-04,9.370817827559244084e-02
1.950200000000000132e-04,9.621379715534958410e-02
1.978199999999999729e-04,9.873245107207706539e-02
2.006199999999999867e-04,1.012637951860037161e-01
2.062199999999999873e-04,1.063628046911911096e-01
2.090200000000000012e-04,1.089249331834911544e-01
2.118199999999999879e-04,1.114864871960987852e-01
2.146200000000000017e-04,1.140400449381582110e-01
2.174199999999999885e-04,1.165781846188134463e-01
2.202200000000000023e-04,1.190934844472086584e-01
2.230199999999999891e-04,1.215785226324879037e-01
2.258199999999999758e-04,1.240258773837953216e-01
2.286199999999999897e-04,1.264282515971594523e-01
2.314199999999999764e-04,1.287913200632063437e-01
2.342199999999999903e-04,1.311448865285859966e-01
2.369999999999999874e-04,1.335042513221353366e-01
2.398000000000000012e-04,1.359356023792813728e-01
2.425999999999999880e-04,1.384545188266810001e-01
2.454000000000000018e-04,1.410845122550166419e-01
2.481999999999999615e-04,1.438032848573118916e-01
2.509999999999999753e-04,1.465738761011781133e-01
2.537999999999999892e-04,1.493593188602479749e-01
2.566000000000000030e-04,1.521257001120665531e-01
2.593999999999999626e-04,1.548633025017722709e-01
2.621999999999999765e-04,1.575739229768172989e-01
2.649999999999999903e-04,1.602594287977317511e-01
2.678000000000000042e-04,1.629216872250457415e-01
2.706000000000000180e-04,1.655625655192895229e-01
2.733999999999999777e-04,1.681839309409931260e-01
2.761999999999999915e-04,1.707876507506868036e-01
2.790000000000000054e-04,1.733755922089006696e-01
2.818000000000000192e-04,1.759496225761649213e-01
2.846000000000000331e-04,1.785116091130096450e-01
2.873999999999999385e-04,1.810634190799649546e-01
2.901999999999999524e-04,1.836069197375611306e-01
2.929999999999999662e-04,1.861439783463283426e-01
2.957999999999999800e-04,1.886764621667966491e-01
2.985999999999999939e-04,1.912062384594961917e-01
2.998599999999999920e-04,1.923442519685039653e-01
