{'temperature':534.67, 'engineering_strain_rate':3600 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
5.159999999999999724e-06,-2.521599999999999498e-07,1.289700000000000036e-05,2.780887330000000102e+00,4.124199999999999850e-04,2.254199999999999815e-01,5.176834645669290986e-04
1.121999999999999930e-05,-2.521599999999999498e-07,1.691499999999999983e-05,1.285682670999999999e+01,4.622200000000000028e-04,1.042100000000000026e+00,6.758724409448819493e-04
1.671999999999999916e-05,9.751399999999999505e-06,2.093199999999999881e-05,3.330770144000000244e+01,-2.767300000000000085e-05,2.699800000000000200e+00,4.401811023622046967e-04
2.165999999999999930e-05,3.823399999999999680e-06,1.691499999999999983e-05,6.464832413000000599e+01,4.632099999999999781e-04,5.240199999999999747e+00,5.154173228346457369e-04
2.619999999999999649e-05,-6.226700000000000031e-07,2.896699999999999896e-05,1.088974795999999969e+02,5.992600000000000053e-04,8.826900000000000190e+00,1.164947637795275739e-03
3.005999999999999680e-05,4.193899999999999775e-06,8.879600000000000500e-06,1.646118940700000053e+02,1.040799999999999928e-03,1.334299999999999997e+01,1.844763779527559388e-04
3.437999999999999948e-05,1.229800000000000067e-06,3.700199999999999572e-05,2.491558147000000076e+02,6.170799999999999940e-04,2.019599999999999795e+01,1.408354330708661310e-03
3.854000000000000031e-05,1.970900000000000053e-06,8.879600000000000500e-06,3.559850514999999973e+02,1.222699999999999959e-03,2.885500000000000043e+01,2.719960629921259901e-04
4.202000000000000087e-05,8.593400000000000174e-07,2.494999999999999998e-05,4.579359330000000341e+02,1.366299999999999980e-03,3.711999999999999744e+01,9.484511811023622766e-04
4.585999999999999799e-05,4.193899999999999775e-06,2.896699999999999896e-05,5.715993634000000156e+02,1.938599999999999959e-03,4.633299999999999841e+01,9.753188976377952322e-04
4.907999999999999765e-05,6.046400000000000250e-06,3.298499999999999674e-05,6.527329315000000634e+02,1.809300000000000014e-03,5.290899999999999892e+01,1.060574803149606175e-03
5.211999999999999565e-05,3.823399999999999680e-06,2.896699999999999896e-05,7.045738869000000477e+02,2.588099999999999862e-03,5.711100000000000421e+01,9.899055118110235921e-04
5.499999999999999518e-05,8.269400000000000819e-06,5.307300000000000499e-05,7.286284498999999641e+02,3.695000000000000367e-03,5.906000000000000227e+01,1.763921259842520005e-03
5.781999999999999868e-05,5.305399999999999213e-06,5.307300000000000499e-05,7.342261940000000777e+02,3.854999999999999920e-03,5.951500000000000057e+01,1.880614173228346668e-03
6.061999999999999220e-05,5.305399999999999213e-06,7.315999999999999749e-05,7.344060412000001179e+02,7.046800000000000633e-03,5.952799999999999869e+01,2.671440944881889497e-03
6.341999999999999927e-05,9.751399999999999505e-06,5.307300000000000499e-05,7.385874886000000288e+02,7.057600000000000678e-03,5.986699999999999733e+01,1.705574803149606349e-03
6.621999999999999957e-05,1.234499999999999954e-05,6.914299999999999852e-05,7.474000014000000647e+02,9.591900000000000426e-03,6.058200000000000074e+01,2.236141732283464852e-03
6.901999999999998631e-05,1.123299999999999901e-05,1.173500000000000064e-04,7.559202625000000353e+02,1.185399999999999995e-02,6.127300000000000324e+01,4.177834645669291531e-03
7.181999999999998661e-05,9.380900000000000257e-06,1.334200000000000067e-04,7.616528920000000653e+02,1.387899999999999898e-02,6.173699999999999477e+01,4.883429133858268115e-03
7.462000000000000046e-05,9.010399999999999315e-06,1.494900000000000070e-04,7.665087664000000132e+02,1.713500000000000092e-02,6.213100000000000023e+01,5.530692913385827289e-03
7.742000000000000075e-05,1.160400000000000105e-05,1.374400000000000122e-04,7.752313556000000290e+02,1.895300000000000110e-02,6.283899999999999864e+01,4.954173228346457278e-03
8.022000000000000105e-05,1.197400000000000089e-05,1.856500000000000131e-04,7.897764978999999812e+02,2.274999999999999939e-02,6.401600000000000534e+01,6.837637795275591616e-03
8.301999999999998779e-05,1.456800000000000011e-05,2.097599999999999975e-04,8.066821347000001197e+02,2.684100000000000374e-02,6.538700000000000045e+01,7.684724409448819883e-03
8.581999999999998809e-05,1.197400000000000089e-05,2.539500000000000199e-04,8.225986119000000372e+02,3.087300000000000114e-02,6.667799999999999727e+01,9.526614173228347554e-03
8.862000000000000194e-05,1.234499999999999954e-05,2.700199999999999931e-04,8.364243654000000561e+02,3.478799999999999948e-02,6.779899999999999238e+01,1.014468503937007889e-02
9.142000000000000224e-05,1.271499999999999939e-05,3.222499999999999996e-04,8.503175616000000900e+02,3.944399999999999989e-02,6.892399999999999238e+01,1.218641732283464590e-02
9.421999999999998898e-05,1.271499999999999939e-05,3.302800000000000158e-04,8.651549556000001076e+02,4.418699999999999711e-02,7.012699999999999534e+01,1.250255905511811136e-02
9.701999999999998928e-05,1.308599999999999973e-05,3.985799999999999955e-04,8.799024259999999913e+02,4.983800000000000036e-02,7.132200000000000273e+01,1.517692913385826868e-02
9.981999999999998957e-05,1.419699999999999977e-05,4.427699999999999908e-04,8.947398200000000088e+02,5.383300000000000585e-02,7.252600000000001046e+01,1.687295275590551188e-02
1.026200000000000034e-04,1.864300000000000091e-05,4.990199999999999757e-04,9.098919466000000966e+02,5.982500000000000318e-02,7.375399999999999068e+01,1.891248031496062937e-02
1.054199999999999902e-04,9.751399999999999505e-06,5.311600000000000306e-04,9.247967833000000155e+02,6.721699999999999897e-02,7.496200000000000330e+01,2.052789763779527474e-02
1.082199999999999905e-04,1.308599999999999973e-05,6.315999999999999566e-04,9.384651704999999993e+02,7.409799999999999720e-02,7.606999999999999318e+01,2.435094488188976197e-02
1.138199999999999911e-04,1.419699999999999977e-05,6.958799999999999578e-04,9.660042730000000120e+02,8.643900000000000194e-02,7.830100000000000193e+01,2.683791338582677127e-02
1.166200000000000049e-04,1.419699999999999977e-05,7.561399999999999805e-04,9.799649119000001747e+02,9.348200000000000953e-02,7.943200000000000216e+01,2.921035433070866272e-02
1.194199999999999917e-04,1.938399999999999940e-05,8.284600000000000471e-04,9.933185665000000881e+02,1.000299999999999939e-01,8.051500000000000057e+01,3.185338582677165603e-02
1.222200000000000055e-04,1.641999999999999864e-05,8.847000000000000914e-04,1.006379969400000164e+03,1.068700000000000067e-01,8.157500000000000284e+01,3.418425196850394254e-02
