#time, displacement
5.999999999999999464e-08,-2.966672962603741235e-07
1.794000000000000103e-05,-3.488379404102287279e-05
2.655999999999999643e-05,4.332223760742363481e-05
3.452000000000000153e-05,2.127509436441791754e-04
3.995999999999999688e-05,3.971970327523484260e-04
4.521999999999999734e-05,6.383376774836739759e-04
5.009999999999999805e-05,9.245691643025305420e-04
5.491999999999999595e-05,1.275307355661268061e-03
5.974000000000000062e-05,1.704557205314360772e-03
6.456000000000000529e-05,2.223268015061878426e-03
6.937999999999998964e-05,2.842389086703886979e-03
7.420000000000000109e-05,3.572869722040461493e-03
7.901999999999999899e-05,4.425659222871665757e-03
8.383999999999999688e-05,5.411706890997571365e-03
8.865999999999999478e-05,6.541962028218248175e-03
9.348000000000000623e-05,7.826649509107956940e-03
9.829999999999999058e-05,9.261823624024204463e-03
1.031200000000000020e-04,1.083062777042307495e-02
1.079399999999999864e-04,1.251573354149706011e-02
1.127599999999999978e-04,1.429981253043870019e-02
1.175799999999999957e-04,1.616553633044049212e-02
1.223999999999999936e-04,1.809557653469496055e-02
1.272199999999999915e-04,2.007260473639461626e-02
1.320399999999999894e-04,2.207929252873197870e-02
1.368600000000000144e-04,2.409831150489957080e-02
1.416800000000000123e-04,2.611365046936684614e-02
1.464999999999999831e-04,2.812090455456635330e-02
1.513199999999999810e-04,3.012170552291370401e-02
1.561399999999999789e-04,3.211773686356959867e-02
1.609600000000000039e-04,3.411068206569476541e-02
1.657800000000000018e-04,3.610222461844989766e-02
1.705999999999999997e-04,3.809404801099572357e-02
1.754199999999999705e-04,4.008783573249297821e-02
1.850599999999999934e-04,4.408802798954854218e-02
1.898799999999999913e-04,4.609678872232891161e-02
1.946999999999999892e-04,4.811042761362236547e-02
1.995200000000000142e-04,5.012762620338506725e-02
2.043399999999999850e-04,5.214706603157316656e-02
2.091599999999999829e-04,5.416742863814284770e-02
2.139799999999999808e-04,5.618739556305028110e-02
2.188000000000000058e-04,5.820564834625164413e-02
2.236200000000000037e-04,6.022086852770309334e-02
2.284399999999999745e-04,6.223173764736077834e-02
2.332599999999999724e-04,6.423728241553557095e-02
2.380799999999999974e-04,6.623978191852183950e-02
2.428999999999999953e-04,6.824330120199861849e-02
2.477199999999999932e-04,7.025192373884343866e-02
2.525399999999999910e-04,7.226973300193388627e-02
2.573599999999999889e-04,7.430081246414754759e-02
2.621799999999999868e-04,7.634924559836193947e-02
2.669999999999999847e-04,7.841911587745467593e-02
2.718199999999999826e-04,8.051450677430324609e-02
2.766399999999999805e-04,8.263946665039773043e-02
2.814599999999999784e-04,8.479505976698981096e-02
2.862799999999999763e-04,8.697713434609717631e-02
2.911000000000000284e-04,8.918101299026091888e-02
2.959200000000000263e-04,9.140201830202207556e-02
3.007399999999999700e-04,9.363547288392168322e-02
3.055599999999999679e-04,9.587669933850088977e-02
3.103799999999999658e-04,9.812102026830071821e-02
3.151999999999999637e-04,1.003637582758622471e-01
3.200199999999999616e-04,1.026002359637265549e-01
3.248399999999999595e-04,1.048261850951273250e-01
3.296600000000000116e-04,1.070413255539380964e-01
3.344800000000000095e-04,1.092476268701169373e-01
3.441200000000000053e-04,1.136416914748494961e-01
3.489400000000000032e-04,1.158334444635384652e-01
3.537600000000000011e-04,1.180243377098661034e-01
3.585799999999999448e-04,1.202163660638999876e-01
3.633999999999999427e-04,1.224115243757078197e-01
3.682199999999999948e-04,1.246117899134827761e-01
3.730399999999999927e-04,1.268188067564793575e-01
3.778599999999999906e-04,1.290339211190117408e-01
3.826599999999999988e-04,1.312492169123176122e-01
3.874799999999999967e-04,1.334844860448840265e-01
3.922999999999999946e-04,1.357318543297574009e-01
3.971199999999999925e-04,1.379926574920041227e-01
4.019399999999999904e-04,1.402682312566904121e-01
4.067599999999999883e-04,1.425599113488825731e-01
4.115799999999999862e-04,1.448690334936469370e-01
4.163999999999999841e-04,1.471963228882463837e-01
4.212199999999999820e-04,1.495374792585294765e-01
4.260399999999999799e-04,1.518857320970513902e-01
4.308599999999999778e-04,1.542342937357830124e-01
4.356799999999999757e-04,1.565763765066950919e-01
4.404999999999999736e-04,1.589051927417585164e-01
4.453199999999999715e-04,1.612139547729441458e-01
4.501399999999999694e-04,1.634958749322227844e-01
4.549599999999999673e-04,1.657441655515652368e-01
4.597799999999999652e-04,1.679520389931909163e-01
4.646000000000000173e-04,1.701148358062690158e-01
4.694200000000000152e-04,1.722357987742526575e-01
4.742400000000000131e-04,1.743200044110731761e-01
4.790599999999999568e-04,1.763725292306620451e-01
4.838799999999999547e-04,1.783984497469506825e-01
4.887000000000000068e-04,1.804028424738704228e-01
4.935200000000000047e-04,1.823907839253527396e-01
4.983400000000000026e-04,1.843673506153290231e-01
5.031600000000000005e-04,1.863376190577306080e-01
5.043199999999999419e-04,1.868114173228346553e-01
