{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.238000000000000005e-05,-1.934099999999999829e-06,4.130300000000000079e-06,5.505797218999999743e+00,2.098099999999999987e-04,4.443199999999999927e-01,2.387559055118110144e-04
2.281999999999999835e-05,-1.934099999999999829e-06,2.116299999999999965e-06,1.724959457000000285e+01,2.658699999999999735e-04,1.392099999999999893e+00,1.594645669291338500e-04
3.083999999999999611e-05,2.181699999999999796e-06,6.144299999999999770e-06,3.420468935000000243e+01,2.480499999999999849e-04,2.760400000000000187e+00,1.560078740157480397e-04
3.803999999999999493e-05,1.152699999999999992e-06,5.137299999999999925e-06,5.990485423000000509e+01,3.027300000000000238e-04,4.834399999999999586e+00,1.568740157480315030e-04
4.538000000000000258e-05,2.181699999999999796e-06,4.130300000000000079e-06,1.015552176600000109e+02,2.439100000000000076e-05,8.195600000000000662e+00,7.671653543307087536e-05
5.209999999999999923e-05,-1.419699999999999934e-06,7.151299999999999615e-06,1.531691159700000071e+02,6.157600000000000269e-04,1.236099999999999888e+01,3.374409448818897392e-04
5.753999999999999458e-05,-3.907000000000000244e-07,4.130300000000000079e-06,2.042232398699999862e+02,6.459600000000000021e-04,1.648099999999999810e+01,1.779921259842520015e-04
6.352000000000000170e-05,4.239600000000000032e-06,8.158300000000001155e-06,2.715692720000000122e+02,5.150200000000000394e-04,2.191600000000000037e+01,1.542795275590551753e-04
6.895999999999999027e-05,-3.907000000000000244e-07,1.520700000000000026e-05,3.381352168999999890e+02,1.153700000000000125e-03,2.728800000000000026e+01,6.140826771653544501e-04
7.423999999999999393e-05,4.239600000000000032e-06,1.621400000000000095e-05,4.069267709000000082e+02,1.089899999999999983e-03,3.283899999999999864e+01,4.714330708661418367e-04
7.951999999999999759e-05,1.667199999999999894e-06,1.520700000000000026e-05,4.771121407000000545e+02,1.100799999999999869e-03,3.850399999999999778e+01,5.330629921259842858e-04
8.479999999999998769e-05,5.268599999999999836e-06,1.722099999999999995e-05,5.395865618000000268e+02,1.597799999999999915e-03,4.354500000000000171e+01,4.705669291338582922e-04
9.007999999999999135e-05,6.812000000000000170e-06,2.326300000000000072e-05,5.892243889999999737e+02,1.803300000000000085e-03,4.755199999999999960e+01,6.476771653543308537e-04
9.535999999999999501e-05,7.326500000000000072e-06,2.930500000000000148e-05,6.239573795000000018e+02,2.275899999999999972e-03,5.035399999999999920e+01,8.652952755905512225e-04
1.006399999999999987e-04,6.297500000000000268e-06,3.131900000000000287e-05,6.468204547999999932e+02,3.315099999999999644e-03,5.219899999999999807e+01,9.850984251968506085e-04
1.059200000000000023e-04,1.152699999999999992e-06,3.937500000000000163e-05,6.662214715000000069e+02,4.111300000000000024e-03,5.376399999999999579e+01,1.504814960629921464e-03
1.111999999999999924e-04,4.239600000000000032e-06,4.541699999999999562e-05,6.830147038000000066e+02,4.908299999999999989e-03,5.511999999999999744e+01,1.621157480314960571e-03
1.164799999999999961e-04,5.268599999999999836e-06,5.347300000000000116e-05,6.985040439000000561e+02,5.579399999999999984e-03,5.637100000000000222e+01,1.897811023622047360e-03
1.217599999999999997e-04,7.840999999999999974e-06,6.152899999999999993e-05,7.121274693000000298e+02,6.302099999999999716e-03,5.746999999999999886e+01,2.113700787401574972e-03
1.270400000000000034e-04,6.812000000000000170e-06,6.757100000000000747e-05,7.248066969000000199e+02,7.804300000000000993e-03,5.849300000000000210e+01,2.392086614173228633e-03
1.323199999999999800e-04,6.297500000000000268e-06,7.965499999999999545e-05,7.363618794999999864e+02,8.686100000000000418e-03,5.942499999999999716e+01,2.888090551181101903e-03
1.375999999999999836e-04,8.869899999999999559e-06,8.670400000000000199e-05,7.463883608999999524e+02,9.374399999999999747e-03,6.023499999999999943e+01,3.064334645669291625e-03
1.428799999999999873e-04,8.869899999999999559e-06,9.778100000000000452e-05,7.561900332999999819e+02,1.056200000000000021e-02,6.102499999999999858e+01,3.500437007874016449e-03
1.481599999999999909e-04,1.298599999999999900e-05,1.038200000000000055e-04,7.654746450000000095e+02,1.211100000000000024e-02,6.177499999999999858e+01,3.576141732283464898e-03
1.534399999999999946e-04,1.092799999999999939e-05,1.189300000000000014e-04,7.727809375000000500e+02,1.341900000000000037e-02,6.236399999999999721e+01,4.252047244094488664e-03
1.587199999999999982e-04,9.384400000000001155e-06,1.289999999999999914e-04,7.801321917999999869e+02,1.498099999999999953e-02,6.295799999999999841e+01,4.709275590551180619e-03
1.640000000000000019e-04,1.144199999999999989e-05,1.481300000000000065e-04,7.875508887999999388e+02,1.637800000000000020e-02,6.355699999999999505e+01,5.381417322834646487e-03
1.692800000000000056e-04,1.247099999999999969e-05,1.531699999999999989e-04,7.940928307000000359e+02,1.780900000000000191e-02,6.408400000000000318e+01,5.539330708661417170e-03
1.745599999999999821e-04,1.452900000000000099e-05,1.692800000000000056e-04,8.009719861000000947e+02,2.017599999999999949e-02,6.464000000000000057e+01,6.092559055118110592e-03
1.798399999999999858e-04,1.350000000000000119e-05,1.874000000000000015e-04,8.072666381000000229e+02,2.178100000000000175e-02,6.514799999999999613e+01,6.846456692913386287e-03
1.851199999999999894e-04,1.350000000000000119e-05,2.025100000000000110e-04,8.134264047000000346e+02,2.364300000000000082e-02,6.564499999999999602e+01,7.441338582677165664e-03
1.903999999999999931e-04,1.607300000000000010e-05,2.176099999999999985e-04,8.200582702000000381e+02,2.527100000000000180e-02,6.618099999999999739e+01,7.934527559055118417e-03
2.009600000000000004e-04,1.864499999999999852e-05,2.498399999999999796e-04,8.340413899999999785e+02,2.909800000000000234e-02,6.730800000000000693e+01,9.102165354330707739e-03
2.062400000000000041e-04,1.555799999999999910e-05,2.609199999999999887e-04,8.398414622000000236e+02,3.117200000000000179e-02,6.777700000000000102e+01,9.659921259842519162e-03
2.115200000000000077e-04,2.018899999999999932e-05,2.871000000000000396e-04,8.458888243000000102e+02,3.304100000000000092e-02,6.826500000000000057e+01,1.050830708661417562e-02
2.168000000000000114e-04,1.813099999999999971e-05,2.981699999999999997e-04,8.516439347000000453e+02,3.520500000000000018e-02,6.873000000000000398e+01,1.102515748031496039e-02
2.220800000000000150e-04,2.276099999999999773e-05,3.193199999999999988e-04,8.570618316000000050e+02,3.677799999999999819e-02,6.916599999999999682e+01,1.167555118110236330e-02
2.273599999999999916e-04,1.915999999999999951e-05,3.293899999999999888e-04,8.619401868999999579e+02,3.885000000000000259e-02,6.956000000000000227e+01,1.221377952755905473e-02
2.326399999999999681e-04,2.070300000000000151e-05,3.505399999999999879e-04,8.665937332000000879e+02,4.098700000000000260e-02,6.993500000000000227e+01,1.298570866141732227e-02
2.379199999999999718e-04,2.121699999999999693e-05,3.656399999999999754e-04,8.710449514000000590e+02,4.274599999999999927e-02,7.029399999999999693e+01,1.355996062992125863e-02
2.431999999999999754e-04,2.070300000000000151e-05,3.857800000000000096e-04,8.765302910000000338e+02,4.490700000000000247e-02,7.073699999999999477e+01,1.437311023622047344e-02
2.484799999999999791e-04,2.276099999999999773e-05,3.948499999999999753e-04,8.810939137000000301e+02,4.615999999999999964e-02,7.110600000000000875e+01,1.464917322834645604e-02
2.537599999999999557e-04,2.276099999999999773e-05,4.190099999999999879e-04,8.849831093999999894e+02,4.892900000000000027e-02,7.141899999999999693e+01,1.560035433070866215e-02
2.590399999999999864e-04,2.636199999999999934e-05,4.401599999999999870e-04,8.895692129999999906e+02,5.068099999999999689e-02,7.179000000000000625e+01,1.629125984251968487e-02
2.643199999999999630e-04,2.121699999999999693e-05,4.502299999999999770e-04,8.936157749999999851e+02,5.270499999999999491e-02,7.211599999999999966e+01,1.689027559055118061e-02
2.695999999999999937e-04,2.379000000000000092e-05,4.653400000000000136e-04,8.989662292000000434e+02,5.409700000000000619e-02,7.254800000000000182e+01,1.738385826771653847e-02
2.748799999999999703e-04,2.584800000000000053e-05,4.814500000000000203e-04,9.029453485000000228e+02,5.603099999999999747e-02,7.287000000000000455e+01,1.793708661417323103e-02
2.801600000000000010e-04,2.430399999999999973e-05,4.955499999999999836e-04,9.069469487000001209e+02,5.819299999999999473e-02,7.319199999999999307e+01,1.855299212598425160e-02
2.854399999999999776e-04,2.687699999999999695e-05,5.207200000000000153e-04,9.111958388000000468e+02,5.966699999999999782e-02,7.353499999999999659e+01,1.944263779527559063e-02
2.907200000000000084e-04,2.996399999999999975e-05,5.368299999999999678e-04,9.163439649000000600e+02,6.191399999999999681e-02,7.395100000000000762e+01,1.995535433070865991e-02
2.959999999999999849e-04,3.047800000000000194e-05,5.539499999999999936e-04,9.201881988000000092e+02,6.369500000000000162e-02,7.426100000000000989e+01,2.060913385826771554e-02
3.012799999999999615e-04,2.944900000000000214e-05,5.650300000000000027e-04,9.238525855000000320e+02,6.573999999999999289e-02,7.455700000000000216e+01,2.108586614173228388e-02
3.065599999999999922e-04,3.047800000000000194e-05,5.821500000000000286e-04,9.281913992000000917e+02,6.781399999999999928e-02,7.490600000000000591e+01,2.171937007874015849e-02
