#time, displacement
5.999999999999999728e-07,-1.722173151352512154e-06
2.315999999999999849e-05,-1.977426130074015046e-06
3.929999999999999303e-05,2.024814561777276063e-04
4.749999999999999584e-05,4.204355551349719900e-04
5.243999999999999259e-05,6.024511198866423301e-04
5.725999999999999726e-05,8.311539391188877465e-04
6.175999999999999145e-05,1.101647055077204819e-03
6.626000000000000596e-05,1.437835597210799848e-03
7.073999999999999017e-05,1.848133773950124759e-03
7.522000000000000149e-05,2.344174717178885807e-03
7.969999999999999925e-05,2.936250454606194327e-03
8.417999999999999702e-05,3.634653013941169675e-03
8.865999999999999478e-05,4.449674422892927958e-03
9.313999999999999255e-05,5.389793789899745800e-03
9.762000000000000386e-05,6.451043940261595201e-03
1.020999999999999881e-04,7.624231248124267203e-03
1.065799999999999994e-04,8.900144103649636207e-03
1.110599999999999972e-04,1.026957089699953585e-02
1.155399999999999949e-04,1.172330001833583185e-02
1.200199999999999927e-04,1.325211985782037867e-02
1.244999999999999904e-04,1.484681880561503076e-02
1.289799999999999747e-04,1.649818525188163562e-02
1.334600000000000131e-04,1.819706305593518647e-02
1.379399999999999973e-04,1.993615370835072689e-02
1.424199999999999815e-04,2.171041196618085992e-02
1.468999999999999928e-04,2.351492810852218174e-02
1.513799999999999770e-04,2.534479241447123651e-02
1.558600000000000155e-04,2.719509516312464473e-02
1.603399999999999997e-04,2.906092663357893666e-02
1.648199999999999839e-04,3.093737710493070503e-02
1.692999999999999952e-04,3.281953685627653911e-02
1.737800000000000065e-04,3.470249616671300386e-02
1.782599999999999907e-04,3.658162559354490723e-02
1.827400000000000020e-04,3.845515159793271714e-02
1.872199999999999863e-04,4.032296852455174302e-02
1.916999999999999705e-04,4.218499162749580339e-02
1.961800000000000089e-04,4.404113616085872374e-02
2.006599999999999931e-04,4.589131737873428096e-02
2.051399999999999773e-04,4.773545053521633524e-02
2.096199999999999886e-04,4.957345088439867042e-02
2.140999999999999728e-04,5.140523368037511198e-02
2.185800000000000113e-04,5.323071417723949927e-02
2.230599999999999955e-04,5.504993071433857826e-02
2.275399999999999797e-04,5.686481470710982866e-02
2.320199999999999910e-04,5.867878158551789736e-02
2.365000000000000023e-04,6.049528652943117479e-02
2.409799999999999865e-04,6.231778471871800978e-02
2.454599999999999707e-04,6.414973133324682053e-02
2.499399999999999821e-04,6.599458155288598360e-02
2.544199999999999934e-04,6.785579055750384780e-02
2.633799999999999618e-04,7.164110524937768176e-02
2.678600000000000273e-04,7.357082673949515150e-02
2.723399999999999844e-04,7.552396406637118531e-02
2.768199999999999958e-04,7.749766275202756016e-02
2.813000000000000071e-04,7.948906831848601140e-02
2.857799999999999642e-04,8.149532628776820498e-02
2.902599999999999755e-04,8.351358218189594562e-02
2.947399999999999868e-04,8.554098152289092705e-02
2.992199999999999981e-04,8.757466983277485684e-02
3.036999999999999552e-04,8.961179263356941482e-02
3.081799999999999666e-04,9.164950601999691249e-02
3.126600000000000321e-04,9.368600569334940842e-02
3.171399999999999892e-04,9.572138885496478400e-02
3.216200000000000005e-04,9.775595561564373592e-02
3.261000000000000118e-04,9.979000608618684987e-02
3.305799999999999689e-04,1.018238403773947809e-01
3.350599999999999802e-04,1.038577586000681841e-01
3.395399999999999916e-04,1.058920608650076867e-01
3.440199999999999487e-04,1.079270472830138744e-01
3.484999999999999600e-04,1.099630179648874717e-01
3.529800000000000255e-04,1.120002756412482731e-01
3.574599999999999826e-04,1.140392693014382341e-01
3.619399999999999939e-04,1.160806685646847969e-01
3.664200000000000053e-04,1.181251613368709125e-01
3.708999999999999624e-04,1.201734355238794766e-01
3.753799999999999737e-04,1.222261790315935376e-01
3.798399999999999411e-04,1.242748802319465495e-01
3.843199999999999525e-04,1.263385984757297020e-01
3.888000000000000180e-04,1.284088466868588130e-01
3.932799999999999751e-04,1.304863127712167226e-01
3.977599999999999864e-04,1.325716519587346875e-01
4.022399999999999977e-04,1.346648025400107862e-01
4.067200000000000090e-04,1.367650045814264304e-01
4.111999999999999661e-04,1.388714692172555998e-01
4.156799999999999775e-04,1.409834075817723020e-01
4.201599999999999888e-04,1.431000308092504336e-01
4.246399999999999459e-04,1.452205500339639466e-01
4.291200000000000114e-04,1.473441763901868207e-01
4.336000000000000227e-04,1.494701210121929247e-01
4.380799999999999798e-04,1.515975950342562384e-01
4.425599999999999912e-04,1.537259231526135195e-01
4.470400000000000025e-04,1.558549071742854897e-01
4.515199999999999596e-04,1.579844741844933231e-01
4.559999999999999709e-04,1.601145512689813311e-01
4.604799999999999822e-04,1.622450655134936859e-01
4.649599999999999393e-04,1.643759440037746711e-01
4.694399999999999506e-04,1.665071138255685979e-01
4.739200000000000162e-04,1.686385020646196664e-01
4.783999999999999733e-04,1.707700358066721047e-01
4.828599999999999949e-04,1.728921259842519653e-01
