{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.283999999999999904e-05,1.759000000000000015e-06,5.224899999999999730e-06,2.967928418000000068e+00,1.617299999999999914e-05,2.395100000000000007e-01,1.364527559055118099e-04
2.375999999999999952e-05,-2.871299999999999936e-06,2.203899999999999770e-06,1.036257085499999953e+01,2.343999999999999784e-04,8.362700000000000689e-01,1.998110236220472589e-04
3.627999999999999823e-05,-8.133899999999999533e-07,3.210899999999999615e-06,3.261753781000000174e+01,1.270700000000000048e-05,2.632299999999999862e+00,1.584366141732283600e-04
4.675999999999999276e-05,1.244500000000000113e-06,3.210899999999999615e-06,7.210299057000000289e+01,7.885199999999999653e-05,5.818900000000000183e+00,7.741732283464564785e-05
5.377999999999999670e-05,2.273499999999999917e-06,4.217899999999999884e-06,1.122920955000000021e+02,1.805400000000000028e-04,9.062200000000000699e+00,7.655118110236221174e-05
6.143999999999999451e-05,2.788000000000000242e-06,4.217899999999999884e-06,1.711178665299999864e+02,2.555500000000000046e-04,1.380900000000000105e+01,5.629527559055116871e-05
6.719999999999999357e-05,2.788000000000000242e-06,8.245900000000000113e-06,2.277764788000000067e+02,5.892700000000000281e-04,1.838299999999999912e+01,2.148779527559055110e-04
7.245999999999999403e-05,-2.989099999999999681e-07,7.238900000000000267e-06,2.863167424000000096e+02,7.180300000000000354e-04,2.310699999999999932e+01,2.967641732283464689e-04
7.771999999999999449e-05,1.759000000000000015e-06,1.730899999999999979e-05,3.516012760000000412e+02,1.050599999999999841e-03,2.837400000000000233e+01,6.122047244094487497e-04
8.291999999999999892e-05,5.874800000000000063e-06,1.831599999999999879e-05,4.213145468999999821e+02,1.075200000000000114e-03,3.400000000000000000e+01,4.898110236220471793e-04
8.812000000000000334e-05,1.759000000000000015e-06,2.234400000000000156e-05,4.885324378999999908e+02,1.483900000000000019e-03,3.942499999999999716e+01,8.104330708661417826e-04
9.329999999999999101e-05,3.816899999999999827e-06,1.428799999999999940e-05,5.475223194999999805e+02,1.603999999999999957e-03,4.418600000000000705e+01,4.122480314960629607e-04
9.848000000000000579e-05,3.816899999999999827e-06,2.737899999999999994e-05,5.916748071000000664e+02,2.233199999999999855e-03,4.774899999999999523e+01,9.276417322834645427e-04
1.036599999999999935e-04,2.273499999999999917e-06,2.838599999999999893e-05,6.191689477999999554e+02,2.543699999999999867e-03,4.996800000000000352e+01,1.028051181102362151e-03
1.088399999999999947e-04,4.331399999999999729e-06,3.442800000000000309e-05,6.364342790000000605e+02,3.492800000000000332e-03,5.136199999999999477e+01,1.184905511811023670e-03
1.140199999999999959e-04,1.204900000000000102e-05,3.644200000000000108e-05,6.527778932999999597e+02,3.501099999999999612e-03,5.267999999999999972e+01,9.603543307086614793e-04
1.191999999999999971e-04,4.845899999999999631e-06,4.651199999999999784e-05,6.673005547000000206e+02,4.522100000000000251e-03,5.385199999999999676e+01,1.640397637795275613e-03
1.243799999999999984e-04,6.389299999999999118e-06,5.557500000000000238e-05,6.795526452000000290e+02,5.459700000000000490e-03,5.484199999999999875e+01,1.936444881889763962e-03
1.295599999999999996e-04,5.360399999999999533e-06,5.658200000000000138e-05,6.915349648999999772e+02,6.376200000000000270e-03,5.580799999999999983e+01,2.016598425196850473e-03
