#time, displacement
7.599999999999999233e-07,9.475274372117314421e-06
6.399999999999999710e-06,7.897687360960094411e-05
1.290000000000000016e-05,1.540850820849921368e-04
1.857999999999999829e-05,2.114549928126840050e-04
2.421999999999999850e-05,2.572079737867174597e-04
3.164000000000000200e-05,2.946554446479585933e-04
3.732000000000000183e-05,3.037765679714860456e-04
4.424000000000000333e-05,3.158784909128469539e-04
4.899999999999999842e-05,3.456456331383859050e-04
5.437999999999999773e-05,4.204257824657061477e-04
5.955999999999999896e-05,5.517678648760002353e-04
6.417999999999999877e-05,7.328684667348636661e-04
6.871999999999999257e-05,9.824554108040098668e-04
7.479999999999998857e-05,1.449156976095907065e-03
7.929999999999998953e-05,1.907784513919215602e-03
8.379999999999999049e-05,2.475900227880923829e-03
8.829999999999999145e-05,3.165033142303174275e-03
9.279999999999999241e-05,3.979046435668870743e-03
9.729999999999999337e-05,4.913334730436710353e-03
1.017999999999999943e-04,5.962854980739581631e-03
1.062999999999999953e-04,7.122564140710370938e-03
1.107999999999999963e-04,8.387419164481964631e-03
1.152999999999999972e-04,9.752377006187244735e-03
1.197999999999999982e-04,1.121239461995910368e-02
1.242999999999999856e-04,1.276242895993042262e-02
1.288000000000000137e-04,1.439726885846439458e-02
1.333000000000000146e-04,1.610818306502766889e-02
1.378000000000000156e-04,1.788310272814041396e-02
1.423000000000000165e-04,1.970982740336598218e-02
1.468000000000000175e-04,2.157615664626773289e-02
1.512999999999999914e-04,2.346989001240900805e-02
1.557999999999999923e-04,2.537882705735319128e-02
1.602999999999999933e-04,2.729076733666362109e-02
1.692999999999999952e-04,3.107564017965391140e-02
1.737999999999999962e-04,3.293504055388730284e-02
1.782999999999999971e-04,3.477568288565074245e-02
1.827999999999999981e-04,3.660164399301824023e-02
1.872999999999999990e-04,3.841700069406380619e-02
1.918000000000000000e-04,4.022582980686147114e-02
1.963000000000000010e-04,4.203220814948525202e-02
2.008000000000000019e-04,4.384021254000916579e-02
2.053000000000000029e-04,4.565391979650722243e-02
2.098000000000000038e-04,4.747740673705345971e-02
2.143000000000000048e-04,4.931470683895437107e-02
2.188000000000000058e-04,5.116738373094076309e-02
2.233000000000000067e-04,5.303324603940240412e-02
2.278000000000000077e-04,5.490978779334059617e-02
2.323000000000000087e-04,5.679450302175664822e-02
2.368000000000000096e-04,5.868488575365184146e-02
2.413000000000000106e-04,6.057843001802748484e-02
2.458000000000000115e-04,6.247262984388488732e-02
2.503000000000000125e-04,6.436497926022533012e-02
2.548000000000000135e-04,6.625297263833533623e-02
2.593000000000000144e-04,6.813541348596374725e-02
2.638000000000000154e-04,7.001537593286333294e-02
2.683000000000000163e-04,7.189680351285071547e-02
2.728000000000000173e-04,7.378363975974244759e-02
2.773000000000000183e-04,7.567982820735510985e-02
2.818000000000000192e-04,7.758931238950531051e-02
2.863000000000000202e-04,7.951603584000964398e-02
2.908000000000000211e-04,8.146394209268466302e-02
2.953000000000000221e-04,8.343697468134697592e-02
2.998000000000000231e-04,8.543855196611618852e-02
3.043000000000000240e-04,8.746666917006794273e-02
3.087999999999999708e-04,8.951612149835208587e-02
3.177999999999999727e-04,9.365804680753636591e-02
3.222999999999999737e-04,9.574002742824580525e-02
3.267999999999999746e-04,9.782235845290640497e-02
3.312999999999999756e-04,9.989979370142278159e-02
3.357999999999999765e-04,1.019670869936996627e-01
3.402999999999999775e-04,1.040189921496417064e-01
3.447999999999999785e-04,1.060518225302682915e-01
3.492999999999999794e-04,1.080683553848210687e-01
3.537999999999999804e-04,1.100730423925498358e-01
3.582999999999999814e-04,1.120703352353920740e-01
3.627999999999999823e-04,1.140646855952853339e-01
3.672799999999999394e-04,1.160516647771866056e-01
3.717799999999999404e-04,1.180534488755310141e-01
3.762799999999999413e-04,1.200656257514859243e-01
3.807799999999999423e-04,1.220926470869888592e-01
3.852799999999999433e-04,1.241388477466914275e-01
3.897799999999999442e-04,1.262057716737127466e-01
3.942799999999999452e-04,1.282921127873083988e-01
3.987799999999999461e-04,1.303964363673544569e-01
4.032799999999999471e-04,1.325173076937270489e-01
4.077799999999999481e-04,1.346532920463023031e-01
4.122799999999999490e-04,1.368029547049564310e-01
4.167799999999999500e-04,1.389648609495654774e-01
4.212799999999999510e-04,1.411375760600056262e-01
4.257799999999999519e-04,1.433196656977586969e-01
4.302799999999999529e-04,1.455098425781262694e-01
4.347799999999999538e-04,1.477071881938702702e-01
4.392799999999999548e-04,1.499108409181425239e-01
4.437799999999999558e-04,1.521199391240949383e-01
4.482799999999999567e-04,1.543336211848794493e-01
4.527799999999999577e-04,1.565510254736477980e-01
4.572799999999999586e-04,1.587712903635520034e-01
4.617799999999999596e-04,1.609935542277438070e-01
4.662799999999999606e-04,1.632169554393751720e-01
4.677200000000000281e-04,1.639285433070866160e-01
