{'temperature':534.67, 'engineering_strain_rate':0.0001 }
time, displacement, load, engineering_strain, engineering_stress
1.153340000000025611e+01,2.529075000000000007e-06,1.379020000000000046e+01,1.011630000000000003e-05,1.107718026385202892e+00
1.953340000000025611e+01,8.309099999999999779e-06,2.234100000000000108e+01,3.323639999999999911e-05,1.794573568727924062e+00
2.301709999999911815e+01,4.814575000000000401e-06,3.039859999999999829e+01,1.925830000000000161e-05,2.441812098219984239e+00
2.601690000000053260e+01,1.108509999999999997e-05,3.746940000000000026e+01,4.434039999999999987e-05,3.009784471424469920e+00
2.851690000000053260e+01,1.201412500000000078e-05,4.338920000000000243e+01,4.805650000000000313e-05,3.485301082684286289e+00
3.101749999999992724e+01,2.978650000000000018e-05,5.046009999999999707e+01,1.191460000000000007e-04,4.053281488535334987e+00
3.601659999999901629e+01,1.615762500000000101e-05,6.279310000000000258e+01,6.463050000000000403e-05,5.043947789198756304e+00
3.851649999999972351e+01,2.606725000000000017e-05,6.887730000000000530e+01,1.042690000000000007e-04,5.532670071408793078e+00
4.103299999999944703e+01,3.041924999999999848e-05,7.644150000000000489e+01,1.216769999999999939e-04,6.140275522757066007e+00
4.351699999999982538e+01,2.442645000000000057e-05,8.367680000000000007e+01,9.770580000000000226e-05,6.721461599558334221e+00
4.601659999999901629e+01,3.170774999999999809e-05,9.140550000000000352e+01,1.268309999999999924e-04,7.342280754503391016e+00
4.851690000000053260e+01,4.110924999999999947e-05,9.847639999999999816e+01,1.644369999999999979e-04,7.910261160354439269e+00
5.351690000000053260e+01,4.587799999999999680e-05,1.140981000000000023e+02,1.835119999999999872e-04,9.165097108548209803e+00
5.601690000000053260e+01,5.350700000000000118e-05,1.218267000000000024e+02,2.140280000000000047e-04,9.785908230846702693e+00
5.851699999999982538e+01,4.907675000000000069e-05,1.293908999999999878e+02,1.963070000000000028e-04,1.039351368219497473e+01
6.101670000000012806e+01,5.941924999999999865e-05,1.376128999999999962e+02,2.376769999999999946e-04,1.105395788263725620e+01
6.351720000000022992e+01,6.928399999999999598e-05,1.464926000000000101e+02,2.771359999999999839e-04,1.176723279952698320e+01
6.601699999999982538e+01,7.165449999999999641e-05,1.553722999999999956e+02,2.866179999999999856e-04,1.248050771641670487e+01
8.005019999999967695e+01,1.078887500000000061e-04,2.037175000000000011e+02,4.315550000000000245e-04,1.636390676278281475e+01
1.300668999999998050e+02,3.402775000000000027e-04,3.854229000000000269e+02,1.361110000000000011e-03,3.095965933138471016e+01
1.800497999999988679e+02,9.868075000000000891e-04,5.260185999999999922e+02,3.947230000000000356e-03,4.225321499571488459e+01
2.300503000000007887e+02,2.266769999999999983e-03,5.975497000000000298e+02,9.067079999999999931e-03,4.799905544162304238e+01
2.800507000000015978e+02,3.862374999999999923e-03,6.345485999999999649e+02,1.544949999999999969e-02,5.097104631096674154e+01
3.300671999999995023e+02,5.622699999999999573e-03,6.615167000000000144e+02,2.249079999999999829e-02,5.313729846882948493e+01
4.300666000000001077e+02,9.351075000000000359e-03,6.985155999999999494e+02,3.740430000000000144e-02,5.610928933817317699e+01
4.800506000000004860e+02,1.125672500000000041e-02,7.147952000000000226e+02,4.502690000000000164e-02,5.741697206810752618e+01
5.300666000000001077e+02,1.316987499999999929e-02,7.305814000000000306e+02,5.267949999999999716e-02,5.868502171989808147e+01
5.800336999999981344e+02,1.508302499999999990e-02,7.440653999999999542e+02,6.033209999999999962e-02,5.976814378250616500e+01
6.300501999999996769e+02,1.701027499999999831e-02,7.573849999999999909e+02,6.804109999999999325e-02,6.083806017416403478e+01
6.800501999999996769e+02,1.890857500000000038e-02,7.708691000000000031e+02,7.563430000000000153e-02,6.192119026941868754e+01
7.800504999999993743e+02,2.276447499999999929e-02,7.942195000000000391e+02,9.105789999999999718e-02,6.379684537255751309e+01
8.300176000000010390e+02,2.468797500000000089e-02,8.050724999999999909e+02,9.875190000000000357e-02,6.466862850408270447e+01
8.800500000000010914e+02,2.660875000000000046e-02,8.147744999999999891e+02,1.064350000000000018e-01,6.544795587366321854e+01
9.300334999999995489e+02,2.854175000000000115e-02,8.256275000000000546e+02,1.141670000000000046e-01,6.631973900518839571e+01
9.800334999999995489e+02,3.044900000000000037e-02,8.350004999999999882e+02,1.217960000000000015e-01,6.707263896757534383e+01
1.030033699999998134e+03,3.241249999999999687e-02,8.447024999999999864e+02,1.296499999999999875e-01,6.785196633715587211e+01
1.130066799999998693e+03,3.626975000000000338e-02,8.616398000000000366e+02,1.450790000000000135e-01,6.921247978353764552e+01
1.180050000000001091e+03,3.820250000000000035e-02,8.698618000000000166e+02,1.528100000000000014e-01,6.987292398397994475e+01
1.230050499999999374e+03,4.014924999999999744e-02,8.780837999999999965e+02,1.605969999999999898e-01,7.053336818442221556e+01
1.280033300000000963e+03,4.207249999999999879e-02,8.854836000000000240e+02,1.682899999999999952e-01,7.112776796482027919e+01
1.330050199999999677e+03,4.402274999999999938e-02,8.930478000000000520e+02,1.760909999999999975e-01,7.173537341616854235e+01
