{'temperature':534.67, 'engineering_strain_rate':0.0001 }
time, displacement, load, engineering_strain, engineering_stress
1.749970000000030268e+01,8.271249999999999794e-06,1.642119999999999891e+01,3.308499999999999918e-05,1.325365710323254564e+00
2.199940000000060536e+01,2.312017500000000010e-06,2.497210000000000107e+01,9.248070000000000040e-06,2.015514399359568554e+00
2.549940000000060536e+01,2.040917499999999929e-05,3.335849999999999937e+01,8.163669999999999716e-05,2.692386186625720601e+00
2.849930000000313157e+01,1.975167500000000093e-05,4.075820000000000221e+01,7.900670000000000370e-05,3.289620776465622232e+00
3.149890000000232249e+01,3.030575000000000033e-05,4.848689999999999856e+01,1.212230000000000013e-04,3.913409169845845970e+00
3.449940000000060536e+01,4.916800000000000088e-05,5.457110000000000127e+01,1.966720000000000035e-04,4.404468900848985236e+00
3.749980000000141445e+01,5.292624999999999831e-05,6.279310000000000258e+01,2.117049999999999932e-04,5.068071857409881531e+00
4.050020000000222353e+01,4.581425000000000270e-05,6.969950000000000045e+01,1.832570000000000108e-04,5.625491884069110604e+00
4.349980000000141445e+01,4.990499999999999738e-05,7.841479999999999961e+01,1.996199999999999895e-04,6.328909403810679457e+00
4.649960000000282889e+01,6.089700000000000327e-05,8.762340000000000373e+01,2.435880000000000131e-04,7.072141486732922644e+00
4.949920000000201981e+01,6.548749999999999938e-05,9.568089999999999407e+01,2.619499999999999975e-04,7.722467541523656998e+00
5.249900000000343425e+01,7.772599999999999410e-05,1.055473000000000070e+02,3.109039999999999764e-04,8.518791089396733796e+00
5.549950000000171713e+01,8.612099999999999758e-05,1.142625000000000028e+02,3.444839999999999903e-04,9.222200538073396459e+00
5.849970000000030268e+01,9.485200000000000597e-05,1.241289000000000016e+02,3.794080000000000239e-04,1.001852408594647414e+01
6.150000000000000000e+01,9.872450000000000659e-05,1.346529999999999916e+02,3.948980000000000263e-04,1.086793102770547748e+01
6.449960000000282889e+01,1.109312500000000028e-04,1.450126999999999953e+02,4.437250000000000113e-04,1.170406913875922683e+01
6.750000000000000000e+01,1.200159999999999975e-04,1.548789999999999907e+02,4.800639999999999899e-04,1.250038461556739655e+01
7.999930000000313157e+01,1.553430000000000067e-04,1.982909999999999968e+02,6.213720000000000267e-04,1.600419531250508243e+01
1.399997000000003027e+02,5.819949999999999733e-04,4.087733000000000061e+02,2.327979999999999893e-03,3.299235836087989071e+01
2.000498000000006869e+02,2.214212499999999861e-03,5.054635999999999854e+02,8.856849999999999445e-03,4.079629523156343396e+01
2.599999000000025262e+02,4.365899999999999816e-03,5.460801999999999907e+02,1.746359999999999926e-02,4.407448738012233491e+01
3.200490000000027067e+02,6.621624999999999907e-03,5.768304000000000542e+02,2.648649999999999963e-02,4.655635598080817061e+01
3.800496000000021013e+02,8.872750000000000428e-03,6.028117999999999483e+02,3.549100000000000171e-02,4.865333163826270635e+01
4.399992000000020198e+02,1.108775000000000038e-02,6.276422000000000025e+02,4.435100000000000153e-02,5.065740933865065898e+01
5.000497000000032131e+02,1.331889999999999984e-02,6.498414999999999964e+02,5.327559999999999935e-02,5.244912925030017448e+01
5.599999000000025262e+02,1.556672500000000001e-02,6.715475000000000136e+02,6.226690000000000003e-02,5.420103459876901297e+01
6.200500000000029104e+02,1.778252500000000041e-02,6.919380999999999631e+02,7.113010000000000166e-02,5.584677315946599663e+01
6.799993000000031316e+02,2.001217500000000010e-02,7.106842000000000326e+02,8.004870000000000041e-02,5.735978305778590425e+01
7.400498000000006869e+02,2.226944999999999966e-02,7.289370000000000118e+02,8.907779999999999865e-02,5.883297839292513487e+01
8.000491000000001804e+02,2.452274999999999941e-02,7.453808999999999969e+02,9.809099999999999764e-02,6.016017623498201772e+01
8.600493000000024040e+02,2.676600000000000160e-02,7.601805000000000518e+02,1.070640000000000064e-01,6.135466155679164046e+01
9.199998000000014144e+02,2.900774999999999881e-02,7.754733999999999696e+02,1.160309999999999953e-01,6.258896144178191889e+01
1.039998700000000099e+03,3.352374999999999799e-02,8.030991999999999962e+02,1.340949999999999920e-01,6.481865769054864757e+01
1.100049300000002404e+03,3.577174999999999799e-02,8.157611000000000558e+02,1.430869999999999920e-01,6.584060785786540748e+01
1.160049800000000687e+03,3.808025000000000299e-02,8.272718999999999596e+02,1.523210000000000119e-01,6.676965199705065857e+01
1.219999300000003132e+03,4.033199999999999980e-02,8.399337000000000444e+02,1.613279999999999992e-01,6.779159409330252117e+01
1.279999400000000605e+03,4.260975000000000179e-02,8.502934000000000196e+02,1.704390000000000072e-01,6.862773220435627763e+01
1.340049399999999878e+03,4.490199999999999747e-02,8.604886999999999944e+02,1.796079999999999899e-01,6.945060148470476236e+01
1.399998600000002625e+03,4.721525000000000027e-02,8.711772999999999456e+02,1.888610000000000011e-01,7.031328532823391697e+01
1.459999100000000908e+03,4.949175000000000102e-02,8.812080999999999449e+02,1.979670000000000041e-01,7.112287770681226107e+01
1.519999300000003132e+03,5.177550000000000208e-02,8.892657000000000380e+02,2.071020000000000083e-01,7.177321183266791138e+01
1.579999500000001717e+03,5.408249999999999863e-02,8.978165000000000191e+02,2.163299999999999945e-01,7.246335245063932007e+01
