{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
8.919999999999999300e-06,-3.636800000000000061e-06,8.092699999999999614e-06,3.654719913000000542e+00,-3.457499999999999745e-04,2.958600000000000119e-01,4.617913385826771648e-04
1.760000000000000090e-05,9.632500000000000525e-07,4.137499999999999773e-06,1.411238497499999944e+01,2.962800000000000161e-05,1.142500000000000071e+00,1.249704724409448633e-04
2.621999999999999629e-05,-3.636800000000000061e-06,1.007000000000000015e-05,4.279239315000000232e+01,2.429000000000000224e-04,3.464300000000000157e+00,5.396377952755906449e-04
3.352000000000000433e-05,-5.700999999999999500e-07,6.115100000000000117e-06,1.015597138400000006e+02,4.710800000000000366e-05,8.221700000000000230e+00,2.631968503937008163e-04
3.985999999999999445e-05,-5.170200000000000067e-06,6.115100000000000117e-06,1.934683773100000224e+02,7.920499999999999806e-04,1.566200000000000081e+01,4.443031496062992505e-04
4.535999999999999939e-05,-5.170200000000000067e-06,1.798099999999999945e-05,3.117426403000000050e+02,7.763899999999999578e-04,2.523699999999999832e+01,9.114645669291339142e-04
5.057999999999999345e-05,-8.236900000000000707e-06,1.995800000000000102e-05,4.503598696999999902e+02,2.237499999999999906e-03,3.646000000000000085e+01,1.110035433070866379e-03
5.581999999999999750e-05,7.096699999999999325e-06,2.589099999999999995e-05,5.954291173999999955e+02,1.170199999999999929e-03,4.820300000000000296e+01,7.399330708661417495e-04
6.039999999999999769e-05,-8.236900000000000707e-06,1.995800000000000102e-05,6.902085918000000220e+02,2.310500000000000054e-03,5.587600000000000477e+01,1.110035433070866379e-03
6.477999999999999980e-05,-1.283700000000000093e-05,2.589099999999999995e-05,7.330796681000000490e+02,3.223100000000000010e-03,5.934700000000000131e+01,1.524724409448818905e-03
6.915999999999999513e-05,5.563300000000000589e-06,2.391300000000000297e-05,7.439829046000000972e+02,4.168400000000000057e-03,6.022899999999999920e+01,7.224291338582678043e-04
7.354000000000000402e-05,-3.636800000000000061e-06,4.171199999999999637e-05,7.525481275000000778e+02,5.625699999999999971e-03,6.092300000000000182e+01,1.785385826771653320e-03
7.791999999999999935e-05,9.632500000000000525e-07,5.357699999999999881e-05,7.656095304000000397e+02,7.380299999999999361e-03,6.197999999999999687e+01,2.071407480314960484e-03
8.229999999999999469e-05,-2.103499999999999850e-06,7.730799999999999911e-05,7.738375397999999450e+02,9.304099999999999177e-03,6.264600000000000080e+01,3.126437007874015815e-03
8.668000000000000357e-05,-6.703500000000000277e-06,8.324099999999999804e-05,7.827399762000001147e+02,1.088899999999999937e-02,6.336699999999999733e+01,3.541122047244094767e-03
9.105999999999999891e-05,1.169699999999999999e-05,1.168600000000000026e-04,8.009045433999999659e+02,1.364799999999999867e-02,6.483800000000000807e+01,4.140275590551181426e-03
9.543999999999999424e-05,5.563300000000000589e-06,1.267499999999999909e-04,8.188667824999999993e+02,1.494600000000000095e-02,6.629099999999999682e+01,4.771129921259842539e-03
9.981999999999998957e-05,4.030000000000000379e-06,1.524599999999999870e-04,8.327374978000000283e+02,1.879899999999999974e-02,6.741500000000000625e+01,5.843700787401574781e-03
1.041999999999999985e-04,1.016299999999999909e-05,1.603700000000000112e-04,8.464058850000000120e+02,2.140500000000000042e-02,6.852199999999999136e+01,5.913661417322835755e-03
1.085799999999999938e-04,1.016299999999999909e-05,2.038700000000000115e-04,8.603215621000000510e+02,2.520700000000000024e-02,6.964799999999999613e+01,7.626259842519685778e-03
1.129599999999999891e-04,2.243000000000000039e-05,2.355199999999999948e-04,8.751589561000000685e+02,2.854200000000000140e-02,7.084999999999999432e+01,8.389370078740156916e-03
