{'temperature':534.67, 'engineering_strain_rate':0.0001 }
time, displacement, load, engineering_strain, engineering_stress
9.499900000000025102e+00,1.470437499999999929e-05,1.313240000000000052e+01,5.881749999999999717e-05,1.054879277291195239e+00
1.649990000000002510e+01,2.661099999999999983e-05,2.283439999999999870e+01,1.064439999999999993e-04,1.834206646871711532e+00
2.099990000000002510e+01,1.149577499999999922e-05,3.154960000000000164e+01,4.598309999999999686e-05,2.534267860164653108e+00
2.599980000000005020e+01,7.893424999999999731e-06,4.223819999999999908e+01,3.157369999999999892e-05,3.392845320739617865e+00
2.949969999999996162e+01,7.848424999999999315e-06,5.029569999999999652e+01,3.139369999999999726e-05,4.040075817585115026e+00
3.299980000000005020e+01,2.881174999999999990e-06,5.851769999999999783e+01,1.152469999999999996e-05,4.700520018027394720e+00
3.599959999999998672e+01,3.914050000000000244e-06,6.641070000000000562e+01,1.565620000000000098e-05,5.334536811276108459e+00
3.899959999999998672e+01,2.312255000000000107e-05,7.397490000000000521e+01,9.249020000000000429e-05,5.942142262624382276e+00
4.199959999999998672e+01,2.320242499999999834e-05,8.301909999999999457e+01,9.280969999999999335e-05,6.668630883110889584e+00
4.499959999999998672e+01,2.532450000000000123e-05,9.041889999999999361e+01,1.012980000000000049e-04,7.263030663508941664e+00
4.799950000000001182e+01,4.008950000000000301e-05,1.006140999999999934e+02,1.603580000000000120e-04,8.081975045940119173e+00
5.099950000000001182e+01,4.025000000000000257e-05,1.096581999999999937e+02,1.610000000000000103e-04,8.808455633780063465e+00
5.399950000000001182e+01,4.107649999999999881e-05,1.187023999999999972e+02,1.643059999999999952e-04,9.534944254266573438e+00
5.699950000000001182e+01,5.503674999999999784e-05,1.279110000000000014e+02,2.201469999999999913e-04,1.027463854570330248e+01
5.999940000000003693e+01,5.744124999999999828e-05,1.371195999999999913e+02,2.297649999999999931e-04,1.101433283714003153e+01
1.199987999999999602e+02,3.233474999999999869e-04,3.438197000000000116e+02,1.293389999999999948e-03,2.761782131632264736e+01
1.799981000000000222e+02,1.817627499999999998e-03,4.516920000000000073e+02,7.270509999999999994e-03,3.628282191512705168e+01
2.399975000000000591e+02,3.914125000000000069e-03,4.983926999999999907e+02,1.565650000000000028e-02,4.003412408875813355e+01
2.999969999999999573e+02,6.175724999999999965e-03,5.307872999999999593e+02,2.470289999999999986e-02,4.263626781238347263e+01
3.599961000000000695e+02,8.468349999999999489e-03,5.584130999999999858e+02,3.387339999999999796e-02,4.485535068669366154e+01
4.199954999999999927e+02,1.074805000000000031e-02,5.829145999999999503e+02,4.299220000000000125e-02,4.682346958442371232e+01
4.799949000000000296e+02,1.300942499999999981e-02,6.057717000000000098e+02,5.203769999999999923e-02,4.865949964206532741e+01
5.399943000000000666e+02,1.528517499999999980e-02,6.268200000000000500e+02,6.114069999999999921e-02,5.035023518866825043e+01
5.999936000000000149e+02,1.753980000000000122e-02,6.470460000000000491e+02,7.015920000000000489e-02,5.197491828258038993e+01
7.199923000000001139e+02,2.205564999999999956e-02,6.824006000000000540e+02,8.822259999999999824e-02,5.481482834448219421e+01
7.799917000000000371e+02,2.432095000000000090e-02,6.988445000000000391e+02,9.728380000000000360e-02,5.613570871272018792e+01
8.399911999999999352e+02,2.659049999999999955e-02,7.128219000000000278e+02,1.063619999999999982e-01,5.725846385347206535e+01
8.999906000000000859e+02,2.883225000000000024e-02,7.287725000000000364e+02,1.153290000000000010e-01,5.853971917621284149e+01
9.599898000000000593e+02,3.113874999999999976e-02,7.435720999999999776e+02,1.245549999999999990e-01,5.972851873700894032e+01
1.019989299999999957e+03,3.340774999999999995e-02,7.559050999999999476e+02,1.336309999999999998e-01,6.071918503767236075e+01
1.079988599999999906e+03,3.569850000000000106e-02,7.679092000000000553e+02,1.427940000000000043e-01,6.168343196378878446e+01
1.139987900000000081e+03,3.797124999999999806e-02,7.800777000000000498e+02,1.518849999999999922e-01,6.266088456085542902e+01
1.199987300000000005e+03,4.024900000000000005e-02,7.914239999999999782e+02,1.609960000000000002e-01,6.357229273787782375e+01
1.259986499999999978e+03,4.252199999999999730e-02,8.035925999999999476e+02,1.700879999999999892e-01,6.454975336759102333e+01
1.319985899999999901e+03,4.479199999999999848e-02,8.124723000000000184e+02,1.791679999999999939e-01,6.526302828448075388e+01
1.379985200000000077e+03,4.711375000000000285e-02,8.234897999999999456e+02,1.884550000000000114e-01,6.614802511960272113e+01
1.439984600000000000e+03,4.938449999999999784e-02,8.330272999999999683e+02,1.975379999999999914e-01,6.691413878558645933e+01
1.499983799999999974e+03,5.165125000000000272e-02,8.427291999999999916e+02,2.066050000000000109e-01,6.769345812252039707e+01
1.559983200000000124e+03,5.398975000000000302e-02,8.522667000000000144e+02,2.159590000000000121e-01,6.845957178850413527e+01
1.619982599999999820e+03,5.623299999999999826e-02,8.606530999999999949e+02,2.249319999999999931e-01,6.913322165989664825e+01
1.679981900000000223e+03,5.851724999999999982e-02,8.688750999999999749e+02,2.340689999999999993e-01,6.979366586033891906e+01
1.739981299999999919e+03,6.077575000000000338e-02,8.762749000000000024e+02,2.431030000000000135e-01,7.038806564073696848e+01
1.799980700000000070e+03,6.306449999999999556e-02,8.841680000000000064e+02,2.522579999999999822e-01,7.102209046663224967e+01
1.859980000000000018e+03,6.534924999999999762e-02,8.923899999999999864e+02,2.613969999999999905e-01,7.168253466707453470e+01
1.919979400000000169e+03,6.766925000000000023e-02,8.999542999999999893e+02,2.706770000000000009e-01,7.229014815106937419e+01
1.979978700000000117e+03,6.999950000000000616e-02,9.065317999999999756e+02,2.799980000000000246e-01,7.281849547877662587e+01
2.039978099999999813e+03,7.232025000000000259e-02,9.131094000000000506e+02,2.892810000000000104e-01,7.334685083913046810e+01
2.099977400000000216e+03,7.465475000000000583e-02,9.191937000000000353e+02,2.986190000000000233e-01,7.383558115398706434e+01
2.219976299999999810e+03,7.940500000000000336e-02,9.315267000000000053e+02,3.176200000000000134e-01,7.482624745465048477e+01
2.279975500000000011e+03,8.173900000000000610e-02,9.385976000000000568e+02,3.269560000000000244e-01,7.539422786050153036e+01
2.339974999999999909e+03,8.411699999999999733e-02,9.436951999999999998e+02,3.364679999999999893e-01,7.580370005171711512e+01
2.399974400000000060e+03,8.649700000000000444e-02,9.486284000000000560e+02,3.459880000000000178e-01,7.619996657198248613e+01
2.459973700000000008e+03,8.886574999999999336e-02,9.538904999999999745e+02,3.554629999999999734e-01,7.662265246679486097e+01
2.519972999999999956e+03,9.127575000000000272e-02,9.591526000000000067e+02,3.651030000000000109e-01,7.704533836160722160e+01
2.579972499999999854e+03,9.367649999999999588e-02,9.637568999999999733e+02,3.747059999999999835e-01,7.741518550732558879e+01
2.639971799999999803e+03,9.606175000000000130e-02,9.673745999999999867e+02,3.842470000000000052e-01,7.770578256204949241e+01
2.699971100000000206e+03,9.850675000000000403e-02,9.716499999999999773e+02,3.940270000000000161e-01,7.804921033322086998e+01
2.759970400000000154e+03,1.009617500000000029e-01,9.757609999999999673e+02,4.038470000000000115e-01,7.837943243344200539e+01
2.819969599999999900e+03,1.034217500000000067e-01,9.800363999999999578e+02,4.136870000000000269e-01,7.872286020461335454e+01
2.879969099999999798e+03,1.058892500000000042e-01,9.843119000000000369e+02,4.235570000000000168e-01,7.906629600843129424e+01
2.939968499999999949e+03,1.083627499999999938e-01,9.872717999999999847e+02,4.334509999999999752e-01,7.930405431406120442e+01
3.000067900000000009e+03,1.108235000000000053e-01,9.902317000000000462e+02,4.432940000000000214e-01,7.954181261969111461e+01
3.059967099999999846e+03,1.132834999999999953e-01,9.935204999999999700e+02,4.531339999999999812e-01,7.980599029986801440e+01
3.119966399999999794e+03,1.157770000000000049e-01,9.958227000000000544e+02,4.631080000000000196e-01,7.999091788905047906e+01
3.180065799999999854e+03,1.183322499999999999e-01,9.997691999999999553e+02,4.733289999999999997e-01,8.030792628567483860e+01
3.240065099999999802e+03,1.208962499999999968e-01,1.002400300000000016e+03,4.835849999999999871e-01,8.051927324940432129e+01
3.300064600000000155e+03,1.234712500000000046e-01,1.004538000000000011e+03,4.938850000000000184e-01,8.069098713498999587e+01
3.360063900000000103e+03,1.260110000000000119e-01,1.007662299999999959e+03,5.040440000000000476e-01,8.094195111157011979e+01
3.420063200000000052e+03,1.286114999999999897e-01,1.008649000000000001e+03,5.144459999999999589e-01,8.102120923521113127e+01
3.480062600000000202e+03,1.311954999999999927e-01,1.010786699999999996e+03,5.247819999999999707e-01,8.119292312079680585e+01
3.540061900000000151e+03,1.338282500000000097e-01,1.011937800000000038e+03,5.353130000000000388e-01,8.128538691538804528e+01
3.600061200000000099e+03,1.364599999999999980e-01,1.013417699999999968e+03,5.458399999999999919e-01,8.140426205187969799e+01
3.720059999999999945e+03,1.418264999999999942e-01,1.015719900000000052e+03,5.673059999999999770e-01,8.158918964106219107e+01
3.780059399999999641e+03,1.445457500000000006e-01,1.016870999999999981e+03,5.781830000000000025e-01,8.168165343565341630e+01
3.840058800000000247e+03,1.472580000000000000e-01,1.018844299999999976e+03,5.890320000000000000e-01,8.184016165028886292e+01
3.900058099999999740e+03,1.499925000000000008e-01,1.018844299999999976e+03,5.999700000000000033e-01,8.184016165028886292e+01
3.960057500000000346e+03,1.527789999999999981e-01,1.019008699999999976e+03,6.111159999999999926e-01,8.185336732123909087e+01
4.020056900000000041e+03,1.555304999999999882e-01,1.019666500000000042e+03,6.221219999999999528e-01,8.190620607033311273e+01
4.070056399999999940e+03,1.578717500000000051e-01,1.019830900000000042e+03,6.314870000000000205e-01,8.191941174128331227e+01
4.130055599999999686e+03,1.607254999999999934e-01,1.019666500000000042e+03,6.429019999999999735e-01,8.190620607033311273e+01
4.190055000000000291e+03,1.635627500000000067e-01,1.019337599999999952e+03,6.542510000000000270e-01,8.187978669578609470e+01
4.249954200000000128e+03,1.664402500000000118e-01,1.018515400000000000e+03,6.657610000000000472e-01,8.181374227574187330e+01
