{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
3.564599999999999583e-04,3.516999999999999700e-05,7.255500000000000447e-04,9.142532412000000477e+02,8.354199999999999127e-02,7.387399999999999523e+01,2.718031496062992686e-02
3.616399999999999866e-04,3.619900000000000358e-05,7.416599999999999972e-04,9.183897267999999485e+02,8.568099999999999328e-02,7.420900000000000318e+01,2.777405511811023575e-02
3.668199999999999608e-04,3.568399999999999919e-05,7.567599999999999848e-04,9.232231203000000050e+02,8.758099999999999219e-02,7.459899999999998954e+01,2.838881889763779365e-02
3.771799999999999632e-04,3.671299999999999900e-05,7.940199999999999906e-04,9.316309769000000642e+02,9.112499999999999767e-02,7.527899999999999636e+01,2.981523622047244429e-02
3.823599999999999915e-04,4.185800000000000480e-05,8.111400000000000164e-04,9.360821950999999217e+02,9.314700000000000757e-02,7.563800000000000523e+01,3.028669291338582925e-02
3.875400000000000199e-04,3.877099999999999861e-05,8.262500000000000530e-04,9.398140245000000732e+02,9.479800000000000726e-02,7.594100000000000250e+01,3.100311023622047413e-02
3.927199999999999940e-04,3.877099999999999861e-05,8.423600000000000055e-04,9.442427618000000393e+02,9.725999999999999923e-02,7.629800000000000182e+01,3.163736220472440630e-02
3.978999999999999681e-04,3.928599999999999622e-05,8.645099999999999747e-04,9.484916519000000790e+02,9.905599999999999128e-02,7.664000000000000057e+01,3.248913385826771721e-02
4.030799999999999422e-04,4.031500000000000280e-05,8.836500000000000387e-04,9.524033285000000433e+02,1.011500000000000038e-01,7.695699999999999363e+01,3.320216535433070937e-02
4.082599999999999706e-04,4.134399999999999583e-05,8.967400000000000371e-04,9.557979444000001195e+02,1.028099999999999847e-01,7.723100000000000875e+01,3.367700787401575052e-02
4.134399999999999989e-04,4.340199999999999543e-05,9.239299999999999987e-04,9.589677513000000317e+02,1.049599999999999977e-01,7.748799999999999955e+01,3.466645669291338466e-02
4.186199999999999730e-04,4.031500000000000280e-05,9.329899999999999695e-04,9.618228255999999874e+02,1.066599999999999909e-01,7.771800000000000352e+01,3.514468503937007854e-02
4.238000000000000014e-04,4.546000000000000182e-05,9.541400000000000228e-04,9.649701516000000083e+02,1.085300000000000015e-01,7.797299999999999898e+01,3.577480314960630042e-02
4.289799999999999755e-04,4.597399999999999724e-05,9.712600000000000487e-04,9.685670955999999023e+02,1.106700000000000045e-01,7.826300000000000523e+01,3.642858267716535953e-02
4.341600000000000038e-04,4.648899999999999485e-05,9.853500000000000713e-04,9.707252620000000434e+02,1.126400000000000040e-01,7.843699999999999761e+01,3.696303149606299659e-02
4.393399999999999779e-04,4.443100000000000201e-05,1.008500000000000065e-03,9.743896487000000661e+02,1.144000000000000017e-01,7.873399999999999466e+01,3.795547244094488182e-02
4.445199999999999521e-04,4.854600000000000581e-05,1.019600000000000064e-03,9.774695320000000720e+02,1.162200000000000039e-01,7.898199999999999932e+01,3.823047244094488623e-02
4.496999999999999804e-04,4.854600000000000581e-05,1.040700000000000089e-03,9.800773164000000861e+02,1.182400000000000118e-01,7.919299999999999784e+01,3.906118110236220936e-02
4.548799999999999545e-04,5.009000000000000323e-05,1.059900000000000122e-03,9.825277345000000651e+02,1.199999999999999956e-01,7.939199999999999591e+01,3.975629921259842686e-02
4.600599999999999828e-04,5.009000000000000323e-05,1.072000000000000036e-03,9.855851369000000659e+02,1.219700000000000090e-01,7.963899999999999579e+01,4.023267716535432886e-02
4.652400000000000112e-04,4.803199999999999684e-05,1.093099999999999844e-03,9.891146382000000585e+02,1.241499999999999965e-01,7.992399999999999238e+01,4.114440944881889856e-02
4.704199999999999853e-04,5.369100000000000483e-05,1.115299999999999842e-03,9.917898652999999740e+02,1.262900000000000134e-01,8.014000000000000057e+01,4.179562992125983312e-02
4.756000000000000136e-04,5.420600000000000245e-05,1.128300000000000049e-03,9.953868092999999817e+02,1.276299999999999935e-01,8.043000000000000682e+01,4.228716535433071216e-02
4.807799999999999335e-04,5.471999999999999786e-05,1.142400000000000230e-03,9.988713487999999643e+02,1.299299999999999899e-01,8.071200000000000330e+01,4.282204724409449659e-02
4.859599999999999619e-04,5.317699999999999586e-05,1.159599999999999780e-03,1.001726423099999920e+03,1.314299999999999913e-01,8.094199999999999307e+01,4.355996062992125578e-02
4.911399999999999360e-04,5.626399999999999528e-05,1.175700000000000009e-03,1.004986153599999966e+03,1.333199999999999941e-01,8.120600000000000307e+01,4.407228346456693036e-02
4.963199999999999643e-04,5.780699999999999728e-05,1.191800000000000021e-03,1.007548976200000084e+03,1.355200000000000016e-01,8.141299999999999670e+01,4.464539370078740577e-02
5.014999999999999927e-04,5.471999999999999786e-05,1.211900000000000130e-03,1.010201722400000108e+03,1.374499999999999889e-01,8.162800000000000011e+01,4.555826771653543467e-02
5.066800000000000210e-04,5.883600000000000386e-05,1.237099999999999875e-03,1.012404850599999918e+03,1.393400000000000194e-01,8.180599999999999739e+01,4.638834645669290963e-02
5.118599999999999409e-04,5.677800000000000425e-05,1.251200000000000055e-03,1.014315727100000004e+03,1.411999999999999922e-01,8.195999999999999375e+01,4.702448818897638633e-02
5.170399999999999692e-04,5.883600000000000386e-05,1.267300000000000067e-03,1.015911871000000019e+03,1.428099999999999925e-01,8.208799999999999386e+01,4.757732283464567030e-02
5.222199999999999976e-04,5.986499999999999688e-05,1.278400000000000066e-03,1.017845228400000110e+03,1.447299999999999975e-01,8.224399999999999977e+01,4.797381889763779883e-02
5.273999999999999175e-04,5.935100000000000147e-05,1.300500000000000007e-03,1.020025875700000029e+03,1.467200000000000171e-01,8.242000000000000171e+01,4.886413385826771788e-02
5.325800000000000542e-04,6.295200000000000307e-05,1.315599999999999886e-03,1.021329767900000093e+03,1.480200000000000127e-01,8.252600000000001046e+01,4.931685039370078266e-02
5.377599999999999741e-04,6.861099999999999751e-05,1.327700000000000017e-03,1.022701102799999944e+03,1.493099999999999983e-01,8.263700000000000045e+01,4.957043307086615030e-02
5.429400000000000025e-04,6.243699999999999869e-05,1.338800000000000016e-03,1.023600338800000031e+03,1.513299999999999923e-01,8.270999999999999375e+01,5.025051181102362097e-02
5.481200000000000308e-04,6.655299999999999790e-05,1.351900000000000063e-03,1.023915071400000102e+03,1.526900000000000202e-01,8.273499999999999943e+01,5.060421259842520086e-02
5.499600000000000538e-04,6.552399999999999132e-05,1.359999999999999881e-03,1.025174001800000042e+03,1.531700000000000006e-01,8.283700000000000330e+01,5.096362204724409067e-02
