{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
4.919999999999999481e-06,-9.233199999999999960e-06,2.082099999999999937e-06,4.089050901000000238e+00,8.492900000000000492e-04,3.283400000000000207e-01,4.454842519685039558e-04
9.880000000000000273e-06,-9.233199999999999960e-06,2.082099999999999937e-06,8.740349111000000448e+00,9.216400000000000460e-04,7.018399999999999084e-01,4.454842519685039558e-04
1.517999999999999866e-05,-1.383400000000000172e-05,7.892600000000000145e-08,1.868230232699999860e+01,1.135600000000000064e-03,1.500199999999999978e+00,5.477529921259843230e-04
2.029999999999999876e-05,-3.098999999999999890e-06,4.085299999999999663e-06,3.507245208999999875e+01,9.557600000000000514e-04,2.816300000000000026e+00,2.828464566929133673e-04
2.553999999999999942e-05,-6.166100000000000137e-06,4.085299999999999663e-06,6.322078698000000685e+01,1.285900000000000194e-03,5.076500000000000234e+00,4.035984251968504060e-04
3.059999999999999840e-05,-4.632500000000000116e-06,8.091699999999999116e-06,1.055658102200000030e+02,1.116599999999999928e-03,8.476800000000000779e+00,5.009527559055118335e-04
3.596000000000000130e-05,-6.166100000000000137e-06,6.088500000000000236e-06,1.722374153499999920e+02,8.372300000000000055e-04,1.383000000000000007e+01,4.824645669291338407e-04
4.121999999999999498e-05,-1.690099999999999963e-05,7.892600000000000145e-08,2.689614876000000550e+02,1.126700000000000227e-03,2.159699999999999775e+01,6.685010236220472997e-04
4.581999999999999837e-05,-4.632500000000000116e-06,6.088500000000000236e-06,3.821752999999999929e+02,1.759400000000000156e-03,3.068900000000000006e+01,4.220866141732283988e-04
5.039999999999999857e-05,-1.076700000000000042e-05,1.610499999999999912e-05,5.133288706000000730e+02,1.886899999999999949e-03,4.121999999999999886e+01,1.057952755905511820e-03
5.489999999999999275e-05,-1.996799999999999923e-05,2.211400000000000206e-05,6.387947735000000193e+02,2.222800000000000036e-03,5.129399999999999693e+01,1.656771653543307170e-03
5.935999999999999410e-05,-3.098999999999999890e-06,1.610499999999999912e-05,7.306966927000000851e+02,2.563999999999999873e-03,5.867399999999999949e+01,7.560629921259841768e-04
6.381999999999999544e-05,-9.233199999999999960e-06,3.813999999999999736e-05,7.748042185000000472e+02,3.349499999999999613e-03,6.221600000000000108e+01,1.865086614173228291e-03
6.826000000000000036e-05,-1.565399999999999869e-06,3.813999999999999736e-05,7.915749699000000419e+02,4.869899999999999923e-03,6.356199999999999761e+01,1.563204724409448555e-03
7.270000000000000529e-05,6.102300000000000003e-06,5.216199999999999965e-05,8.057379369000000224e+02,6.968699999999999548e-03,6.469899999999999807e+01,1.813374015748031544e-03
7.713999999999999666e-05,-6.166100000000000137e-06,6.618500000000000414e-05,8.190241488000000345e+02,9.112299999999998526e-03,6.576600000000000534e+01,2.848468503937008275e-03
8.157999999999998803e-05,4.568699999999999981e-06,9.623299999999999834e-05,8.270048682999999983e+02,1.086800000000000092e-02,6.640699999999999648e+01,3.608830708661417679e-03
8.601999999999999295e-05,1.501599999999999946e-06,1.062499999999999941e-04,8.393468824000000268e+02,1.368700000000000125e-02,6.739699999999999136e+01,4.123952755905511969e-03
9.045999999999998432e-05,-9.233199999999999960e-06,1.363000000000000333e-04,8.584331665000000839e+02,1.693100000000000160e-02,6.893099999999999739e+01,5.729653543307088037e-03
9.490000000000000280e-05,3.035199999999999756e-06,1.563299999999999889e-04,8.752713606000000937e+02,2.057900000000000007e-02,7.028399999999999181e+01,6.035228346456693316e-03
9.933999999999999417e-05,6.102300000000000003e-06,2.024000000000000137e-04,8.902886018000000377e+02,2.435700000000000018e-02,7.148899999999999011e+01,7.728255905511811213e-03
1.037799999999999991e-04,-1.565399999999999869e-06,2.444699999999999955e-04,9.043841261000000031e+02,2.902599999999999972e-02,7.262199999999999989e+01,9.686433070866142317e-03
1.082199999999999905e-04,1.377000000000000030e-05,2.725100000000000048e-04,9.189517492999999604e+02,3.324099999999999971e-02,7.379099999999999682e+01,1.018661417322834668e-02
1.126599999999999954e-04,1.837099999999999741e-05,3.045699999999999926e-04,9.333395252999999911e+02,3.800500000000000406e-02,7.494700000000000273e+01,1.126767716535433117e-02
