#time, displacement
8.019999999999999446e-06,-3.025130313648005496e-05
1.873999999999999676e-05,-5.972441243319188682e-05
2.719999999999999708e-05,-6.512930045750054677e-05
3.661999999999999836e-05,-4.279123805120161207e-05
4.424000000000000333e-05,3.890558040078168339e-06
5.121999999999999410e-05,7.409452286334979726e-05
5.724000000000000084e-05,1.580338995611422603e-04
6.289999999999999747e-05,2.563873997402768600e-04
6.820000000000000433e-05,3.650128929196572213e-04
7.349999999999999763e-05,4.891154707985655332e-04
7.871999999999999169e-05,6.259903655691817937e-04
8.393999999999999931e-05,7.769226857918886493e-04
8.915999999999999338e-05,9.414380898748234659e-04
9.437999999999998745e-05,1.119062236226124043e-03
9.959999999999999507e-05,1.309320783253929048e-03
1.048199999999999891e-04,1.512158984418484437e-03
1.100399999999999968e-04,1.729622564234005542e-03
1.152600000000000044e-04,1.964413152237721484e-03
1.204799999999999984e-04,2.219232597195361541e-03
1.256999999999999925e-04,2.496782747872656940e-03
1.309199999999999730e-04,2.799765453035337175e-03
1.361399999999999806e-04,3.130882561449136511e-03
1.413600000000000154e-04,3.492835921879784006e-03
1.465799999999999959e-04,3.888327383093004817e-03
1.518000000000000035e-04,4.320016593897890375e-03
1.570200000000000111e-04,4.788278715491417828e-03
1.622399999999999916e-04,5.290083381415712493e-03
1.674599999999999993e-04,5.822122552583180490e-03
1.726800000000000069e-04,6.381088189906221862e-03
1.778999999999999874e-04,6.963672254297236658e-03
1.831199999999999950e-04,7.566566706668633596e-03
1.883400000000000026e-04,8.186463507932811856e-03
1.935599999999999832e-04,8.820054619002169749e-03
2.039999999999999984e-04,1.011525391967234115e-02
2.092199999999999789e-04,1.077193137520319165e-02
2.144399999999999865e-04,1.143293366570536512e-02
2.196599999999999941e-04,1.209713448701826323e-02
2.248799999999999747e-04,1.276340753498128588e-02
2.300999999999999823e-04,1.343062650543384341e-02
2.353199999999999899e-04,1.409766509421533746e-02
2.405399999999999704e-04,1.476339699716516622e-02
2.457599999999999780e-04,1.542669591012274348e-02
2.509799999999999857e-04,1.608643786431410150e-02
2.561999999999999933e-04,1.674204138693661040e-02
2.614200000000000009e-04,1.739415953199749051e-02
2.666399999999999543e-04,1.804361620059849111e-02
2.718600000000000161e-04,1.869123529384137533e-02
2.770799999999999695e-04,1.933784071282787162e-02
2.822999999999999772e-04,1.998425635865975700e-02
2.875199999999999848e-04,2.063130613243877379e-02
2.927399999999999924e-04,2.127981393526668166e-02
2.979599999999999458e-04,2.193060366824521601e-02
3.031800000000000076e-04,2.258445777677518806e-02
3.083999999999999611e-04,2.324157486473075671e-02
3.136199999999999687e-04,2.390172203968491532e-02
3.188399999999999763e-04,2.456465629849643659e-02
3.240599999999999839e-04,2.523013463802409317e-02
3.292799999999999373e-04,2.589791405512666123e-02
3.344999999999999992e-04,2.656775154666292035e-02
3.397200000000000068e-04,2.723940410949163629e-02
3.449399999999999602e-04,2.791262874047157824e-02
3.501600000000000220e-04,2.858718243324003677e-02
3.553799999999999754e-04,2.926275636369185876e-02
3.605999999999999830e-04,2.993880673544171631e-02
3.658199999999999907e-04,3.061473733775100375e-02
3.762599999999999517e-04,3.196385439109347693e-02
3.814800000000000135e-04,3.263584842064948255e-02
3.866999999999999669e-04,3.330533783781049889e-02
3.919199999999999746e-04,3.397172643183797580e-02
3.971399999999999822e-04,3.463441799199327292e-02
4.023599999999999898e-04,3.529285105252385341e-02
4.075799999999999432e-04,3.594743376132304019e-02
4.128000000000000050e-04,3.659964926472301927e-02
4.180199999999999584e-04,3.725103660136206557e-02
4.232399999999999661e-04,3.790313480987851646e-02
4.284599999999999737e-04,3.855748292891066770e-02
4.336799999999999813e-04,3.921561999709682195e-02
4.388999999999999347e-04,3.987908505307529577e-02
4.441199999999999965e-04,4.054941713548439186e-02
4.493399999999999500e-04,4.122815528296239207e-02
4.545599999999999576e-04,4.191618717564956492e-02
4.597799999999999652e-04,4.261068887764469376e-02
4.649999999999999728e-04,4.330752370735380108e-02
4.702199999999999804e-04,4.400255346646778781e-02
4.754399999999999881e-04,4.469163995667752021e-02
4.806599999999999957e-04,4.537064497967389920e-02
4.858799999999999491e-04,4.603543033714778410e-02
4.910999999999999567e-04,4.668185783079007584e-02
4.963199999999999643e-04,4.730578926229166148e-02
5.015399999999999719e-04,4.790312072887347589e-02
5.067599999999999796e-04,4.847228807854155053e-02
5.119799999999999872e-04,4.901596921989190975e-02
5.171999999999999948e-04,4.953724516282308893e-02
5.224199999999998940e-04,5.003919691723359570e-02
5.276400000000000100e-04,5.052490549302200706e-02
5.328600000000000177e-04,5.099745190008679596e-02
5.380800000000000253e-04,5.145991714832651165e-02
5.432799999999999348e-04,5.191364661720437867e-02
5.484999999999999425e-04,5.236520171364432430e-02
5.499400000000000642e-04,5.248948818897637703e-02
