{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.115999999999999988e-05,-8.099999999999999739e-07,2.340500000000000292e-06,5.952492702000000691e+00,-1.081599999999999944e-04,4.779800000000000160e-01,1.240354330708661563e-04
2.107999999999999807e-05,7.334399999999999819e-07,4.354499999999999559e-06,1.673275867899999980e+01,1.031500000000000000e-04,1.343599999999999905e+00,1.425614173228346342e-04
3.143999999999999714e-05,-1.324499999999999982e-06,-6.805299999999999667e-07,3.944723523000000398e+01,2.239200000000000110e-04,3.167600000000000193e+00,2.535314960629921454e-05
3.793999999999999928e-05,2.276900000000000172e-06,4.354499999999999559e-06,6.503949178999999958e+01,2.917199999999999785e-04,5.222599999999999909e+00,8.179527559055116512e-05
4.517999999999999772e-05,1.762400000000000058e-06,3.347500000000000137e-06,1.062582219400000128e+02,1.431600000000000049e-04,8.532400000000000873e+00,6.240551181102362596e-05
5.277999999999999950e-05,1.762400000000000058e-06,6.368500000000000097e-06,1.711538359700000171e+02,5.038799999999999529e-04,1.374300000000000033e+01,1.813425196850393590e-04
5.825999999999999446e-05,2.189599999999999966e-07,4.354499999999999559e-06,2.291702946000000054e+02,5.436899999999999936e-04,1.840099999999999980e+01,1.628165354330708540e-04
6.397999999999999391e-05,3.305799999999999757e-06,9.389500000000000480e-06,2.992432598999999982e+02,4.150800000000000171e-04,2.402899999999999991e+01,2.395157480314961062e-04
6.933999999999999680e-05,-2.955199999999999887e-07,1.240999999999999977e-05,3.736325580000000173e+02,1.059500000000000112e-03,3.000199999999999889e+01,5.002173228346456927e-04
7.462000000000000046e-05,1.247900000000000156e-06,1.543099999999999846e-05,4.479993752000000313e+02,1.236900000000000195e-03,3.597299999999999898e+01,5.583897637795275353e-04
7.990000000000000411e-05,2.791400000000000074e-06,1.442400000000000115e-05,5.169033337000000756e+02,1.334899999999999975e-03,4.150600000000000023e+01,4.579763779527559731e-04
8.518000000000000777e-05,2.276900000000000172e-06,2.348699999999999722e-05,5.720714623000000074e+02,1.752400000000000095e-03,4.593699999999999761e+01,8.350433070866139984e-04
9.045999999999998432e-05,2.791400000000000074e-06,2.650800000000000099e-05,6.092773518000000195e+02,2.112499999999999795e-03,4.892399999999999949e+01,9.337244094488190678e-04
9.573999999999998798e-05,3.305799999999999757e-06,2.550099999999999860e-05,6.339388991000000715e+02,3.182699999999999679e-03,5.090399999999999636e+01,8.738267716535433284e-04
1.010199999999999916e-04,2.791400000000000074e-06,3.959899999999999813e-05,6.540368237000000136e+02,4.023999999999999799e-03,5.251699999999999591e+01,1.449118110236220433e-03
1.062999999999999953e-04,7.421699999999999601e-06,4.664800000000000467e-05,6.722238717999999835e+02,4.424400000000000208e-03,5.397800000000000153e+01,1.544342519685039774e-03
1.115799999999999990e-04,7.936200000000000350e-06,4.966899999999999489e-05,6.881403490000000147e+02,5.169100000000000257e-03,5.525699999999999790e+01,1.643023622047243976e-03
1.168599999999999891e-04,4.849300000000000310e-06,6.074600000000000420e-05,7.023932396000000153e+02,6.359300000000000022e-03,5.640100000000000335e+01,2.200657480314960942e-03
1.221399999999999927e-04,1.050900000000000052e-05,6.578099999999999919e-05,7.152747952999999370e+02,6.879999999999999831e-03,5.743600000000000705e+01,2.176062992125984107e-03
1.274199999999999964e-04,6.907200000000000546e-06,7.484399999999999018e-05,7.257958565000000135e+02,8.307600000000000054e-03,5.828000000000000114e+01,2.674677165354330793e-03
1.326999999999999729e-04,6.907200000000000546e-06,8.692799999999999171e-05,7.352153536000000713e+02,9.641799999999998982e-03,5.903600000000000136e+01,3.150425196850393291e-03
1.379799999999999766e-04,1.050900000000000052e-05,9.296999999999999926e-05,7.440953091000000086e+02,1.028600000000000000e-02,5.974899999999999523e+01,3.246496062992126029e-03
1.432599999999999802e-04,8.450600000000000033e-06,1.070700000000000032e-04,7.520085858999999573e+02,1.196800000000000121e-02,6.038600000000000279e+01,3.882653543307086619e-03
1.485399999999999839e-04,9.479599999999999837e-06,1.151199999999999956e-04,7.597869772999999896e+02,1.360899999999999957e-02,6.100999999999999801e+01,4.159070866141732076e-03
1.538199999999999876e-04,9.994099999999999739e-06,1.332500000000000134e-04,7.667785372000000734e+02,1.509100000000000025e-02,6.157199999999999562e+01,4.852594488188977095e-03
1.590999999999999912e-04,1.205200000000000082e-05,1.493599999999999930e-04,7.725561284999999998e+02,1.649899999999999978e-02,6.203399999999999892e+01,5.405826771653543007e-03
1.643799999999999949e-04,1.153800000000000032e-05,1.584300000000000129e-04,7.784461242999999513e+02,1.856999999999999970e-02,6.250899999999999324e+01,5.783149606299212674e-03
1.696599999999999985e-04,1.256599999999999963e-05,1.725200000000000084e-04,7.839314639000000398e+02,2.040000000000000147e-02,6.294800000000000040e+01,6.297401574803150603e-03
1.749400000000000022e-04,1.153800000000000032e-05,1.896400000000000071e-04,7.906757338999999547e+02,2.210099999999999912e-02,6.349000000000000199e+01,7.011889763779527787e-03
