#time, displacement
2.000000000000000042e-08,5.376444086326314293e-07
4.959999999999999945e-06,1.322654936971115209e-04
1.101999999999999952e-05,2.845033995006534481e-04
1.681999999999999820e-05,4.104189050220383899e-04
2.355999999999999804e-05,5.186351678764194008e-04
2.855999999999999761e-05,5.634219624056939144e-04
3.538000000000000346e-05,5.754405376571396008e-04
4.049999999999999510e-05,5.688943825204694198e-04
4.593999999999999722e-05,5.711393737230749694e-04
5.137999999999999935e-05,6.054664183895652144e-04
5.607999999999999839e-05,6.786790397041368543e-04
6.085999999999999667e-05,8.106880649338818945e-04
6.551999999999999610e-05,1.010098317202876017e-03
7.015999999999999234e-05,1.292522035367298875e-03
7.479999999999998857e-05,1.672954712450910484e-03
7.943999999999999835e-05,2.161885608378174336e-03
8.407999999999999459e-05,2.759631939446616222e-03
8.871999999999999082e-05,3.464831700299042961e-03
9.336000000000000060e-05,4.276122885578261153e-03
9.799999999999999684e-05,5.192143489927070026e-03
1.026399999999999931e-04,6.211531507988277481e-03
1.072800000000000029e-04,7.332924934404692723e-03
1.119199999999999991e-04,8.554961763819110207e-03
1.165599999999999953e-04,9.876279990874340872e-03
1.211999999999999916e-04,1.129551761021318698e-02
1.258400000000000013e-04,1.281131261647846034e-02
1.304799999999999840e-04,1.442230300431294847e-02
1.351199999999999938e-04,1.612559153954189195e-02
1.397599999999999765e-04,1.791078120230225543e-02
1.443999999999999863e-04,1.976518833275779999e-02
1.490399999999999961e-04,2.167612871703461508e-02
1.536800000000000058e-04,2.363091814125881790e-02
1.583199999999999885e-04,2.561687239155650136e-02
1.675999999999999810e-04,2.963153851487680332e-02
1.722399999999999908e-04,3.163488196015164233e-02
1.768800000000000006e-04,3.361865337600440651e-02
1.815200000000000103e-04,3.557042885763278539e-02
1.861599999999999930e-04,3.748691977809222309e-02
1.908000000000000028e-04,3.937616462564778180e-02
1.954399999999999855e-04,4.124690693036273809e-02
2.000799999999999953e-04,4.310789022230039624e-02
2.047199999999999779e-04,4.496785803152405364e-02
2.093600000000000148e-04,4.683555388809702846e-02
2.139999999999999975e-04,4.871972132208257644e-02
2.186399999999999802e-04,5.062910386354400188e-02
2.232799999999999900e-04,5.257244504254463685e-02
2.279199999999999727e-04,5.455016028237830855e-02
2.325599999999999824e-04,5.652658580229497076e-02
2.371999999999999651e-04,5.848942079155034640e-02
2.418400000000000020e-04,6.044125612333654113e-02
2.464799999999999847e-04,6.238472832417932268e-02
2.511199999999999674e-04,6.432247392060451430e-02
2.557600000000000043e-04,6.625712943913800168e-02
2.603999999999999869e-04,6.819133140630552481e-02
2.650400000000000238e-04,7.012771634863296244e-02
2.696800000000000065e-04,7.206892079264609619e-02
2.743199999999999892e-04,7.401758126487074929e-02
2.789599999999999719e-04,7.597633429183277276e-02
2.836000000000000088e-04,7.794781640005798984e-02
2.882399999999999914e-04,7.993466411607216826e-02
2.928799999999999741e-04,8.193948404896990445e-02
2.975199999999999568e-04,8.396332538279785429e-02
3.021599999999999937e-04,8.600495083113843253e-02
3.067999999999999764e-04,8.806294060825055336e-02
3.114399999999999591e-04,9.013587492839329751e-02
3.207200000000000328e-04,9.432089805480663169e-02
3.253600000000000155e-04,9.643014728959521664e-02
3.299999999999999982e-04,9.854866192445040085e-02
3.346399999999999809e-04,1.006750221736312373e-01
3.392799999999999636e-04,1.028078082513967095e-01
3.439200000000000004e-04,1.049456003720058428e-01
3.485599999999999831e-04,1.070869787497175929e-01
3.531999999999999658e-04,1.092305418912782461e-01
3.578399999999999485e-04,1.113749939164102309e-01
3.624799999999999854e-04,1.135190767647866888e-01
3.671199999999999681e-04,1.156615324242064036e-01
3.717599999999999507e-04,1.178011028824682283e-01
3.763999999999999334e-04,1.199365301273709883e-01
3.810400000000000245e-04,1.220665615125676451e-01
3.856600000000000176e-04,1.241818445212228561e-01
3.903000000000000002e-04,1.263027754094602495e-01
3.949399999999999829e-04,1.284225808981107886e-01
3.995799999999999656e-04,1.305436557973696787e-01
4.042200000000000025e-04,1.326683949174320976e-01
4.088599999999999852e-04,1.347991930684932504e-01
4.134999999999999678e-04,1.369384450607483150e-01
4.181399999999999505e-04,1.390885457043925244e-01
4.227799999999999332e-04,1.412517197328774232e-01
4.274199999999999701e-04,1.434281466485558820e-01
4.320600000000000070e-04,1.456166533820603959e-01
4.366999999999999897e-04,1.478160427878396632e-01
4.413399999999999723e-04,1.500251177203423547e-01
4.459800000000000092e-04,1.522426810340171965e-01
4.506199999999999919e-04,1.544675355833127761e-01
4.552599999999999746e-04,1.566984842226778196e-01
4.598999999999999573e-04,1.589343298065609977e-01
4.645399999999999942e-04,1.611738751894110089e-01
4.691799999999999768e-04,1.634159232256764960e-01
4.738199999999999595e-04,1.656592767698061019e-01
4.742400000000000131e-04,1.658623622047244173e-01
