#time, displacement
5.999999999999999728e-07,6.760201630894894830e-06
1.081999999999999974e-05,1.144957184292233325e-04
2.165999999999999930e-05,1.867253513019794756e-04
2.969999999999999686e-05,2.239177677888433719e-04
3.847999999999999750e-05,3.035694818677378299e-04
4.509999999999999849e-05,4.245568899639055004e-04
5.055999999999999703e-05,5.833303844357535899e-04
5.543999999999999775e-05,7.825344625649421730e-04
6.013999999999999679e-05,1.035148349486516607e-03
6.479999999999998944e-05,1.353302184486029989e-03
6.945999999999998887e-05,1.747515803866352005e-03
7.412000000000000186e-05,2.226423706099038991e-03
7.878000000000000128e-05,2.798660389655644246e-03
8.344000000000000071e-05,3.472860353007723236e-03
8.809999999999998659e-05,4.257658094626829912e-03
9.275999999999999957e-05,5.161688112984527330e-03
9.741999999999999900e-05,6.193149882317453697e-03
1.020799999999999984e-04,7.351670062381125692e-03
1.067399999999999843e-04,8.629030156553691225e-03
1.113999999999999973e-04,1.001672253462529937e-02
1.160599999999999967e-04,1.150623956638607490e-02
1.207199999999999961e-04,1.308907362162616168e-02
1.253799999999999956e-04,1.475671707013570186e-02
1.300399999999999950e-04,1.650066228170482888e-02
1.346999999999999944e-04,1.831239135200350004e-02
1.393599999999999939e-04,2.018184528431540142e-02
1.440199999999999933e-04,2.209579669662522367e-02
1.486799999999999927e-04,2.404062845049241559e-02
1.533399999999999922e-04,2.600272340747642255e-02
1.579999999999999916e-04,2.796846442913668296e-02
1.626599999999999910e-04,2.992513372410747149e-02
1.673199999999999904e-04,3.186917679075348953e-02
1.719799999999999899e-04,3.380239031497497826e-02
1.813000000000000158e-04,3.764378377648216339e-02
1.859599999999999882e-04,3.955569123393674197e-02
1.906199999999999876e-04,4.146422418930459375e-02
1.952799999999999870e-04,4.337124640267017717e-02
1.999399999999999864e-04,4.527862163411794372e-02
2.045999999999999859e-04,4.718821364373234489e-02
2.092599999999999853e-04,4.910188619159780443e-02
2.139199999999999847e-04,5.102150303779880158e-02
2.185800000000000113e-04,5.294889287150868901e-02
2.232400000000000107e-04,5.488472556485407550e-02
2.278999999999999830e-04,5.682827433117993571e-02
2.325599999999999824e-04,5.877872922429157321e-02
2.372199999999999819e-04,6.073528029799426381e-02
2.418799999999999813e-04,6.269711760609329720e-02
2.465400000000000078e-04,6.466343120239394227e-02
2.511999999999999802e-04,6.663341114070146787e-02
2.558600000000000067e-04,6.860624747482119146e-02
2.605199999999999790e-04,7.058113025855834721e-02
2.651800000000000056e-04,7.255724954571828034e-02
2.698399999999999779e-04,7.453379539010619725e-02
2.745000000000000044e-04,7.650995784552747092e-02
2.791600000000000309e-04,7.848542367652724949e-02
2.838200000000000033e-04,8.046247704403007572e-02
2.884800000000000298e-04,8.244424829026283930e-02
2.931399999999999479e-04,8.443386821915338514e-02
2.977999999999999745e-04,8.643446763462968307e-02
3.024599999999999468e-04,8.844917734061953640e-02
3.071199999999999733e-04,9.048112814105084556e-02
3.117799999999999456e-04,9.253345083985145547e-02
3.164399999999999722e-04,9.460927624094932209e-02
3.210999999999999987e-04,9.671173514827224871e-02
3.257599999999999710e-04,9.884395836574810801e-02
3.350799999999999699e-04,1.032058899895163945e-01
3.397399999999999964e-04,1.054233828956713803e-01
3.443999999999999687e-04,1.076490681265053484e-01
3.490599999999999953e-04,1.098704749570860312e-01
3.537200000000000218e-04,1.120751326624811195e-01
3.583799999999999941e-04,1.142508144010877663e-01
3.630400000000000207e-04,1.163938889761698126e-01
3.676999999999999930e-04,1.185114044696777141e-01
3.723600000000000195e-04,1.206110757375778025e-01
3.770199999999999919e-04,1.227006176358363121e-01
3.816600000000000287e-04,1.247787815852437338e-01
3.863200000000000011e-04,1.268711700794364627e-01
3.909799999999999734e-04,1.289765406609165999e-01
3.956399999999999457e-04,1.311026081856504766e-01
4.002999999999999723e-04,1.332570875096044105e-01
4.049599999999999446e-04,1.354476934887446082e-01
4.096199999999999711e-04,1.376821409790373874e-01
4.142799999999999434e-04,1.399648650911996528e-01
4.189399999999999700e-04,1.422864874616955599e-01
4.235999999999999965e-04,1.446339936415405036e-01
4.282599999999999688e-04,1.469943691641949490e-01
4.329199999999999954e-04,1.493545995631194168e-01
4.375799999999999677e-04,1.517016703717743997e-01
4.422399999999999942e-04,1.540225671236204186e-01
4.468999999999999665e-04,1.563042906802996901e-01
4.515599999999999931e-04,1.585386800579018374e-01
4.562200000000000196e-04,1.607292786820897490e-01
4.608799999999999919e-04,1.628813650037405358e-01
4.655400000000000185e-04,1.650002174737313643e-01
4.701999999999999908e-04,1.670911145429393174e-01
4.748600000000000173e-04,1.691593346622416727e-01
4.795199999999999354e-04,1.712101562825154299e-01
4.841799999999999620e-04,1.732488578546378111e-01
4.888399999999999343e-04,1.752807178294859547e-01
4.902199999999999787e-04,1.758818897637795253e-01
