{'temperature':534.67, 'engineering_strain_rate':0.01 }
time, displacement, load, engineering_strain, engineering_stress
1.035000000000036380e+01,2.404055000000000143e-05,1.115920000000000023e+01,9.616220000000000572e-05,9.021021715597293822e-01
1.041660000000047148e+01,1.332960000000000025e-05,1.148809999999999931e+01,5.331840000000000098e-05,9.286902248454482756e-01
1.048330000000169093e+01,1.307279999999999959e-05,1.066590000000000060e+01,5.229119999999999835e-05,8.622241335972935516e-01
1.054989999999997963e+01,1.362687499999999987e-05,1.132360000000000078e+01,5.450749999999999947e-05,9.153921562364463194e-01
1.114990000000034343e+01,1.117662500000000075e-05,1.165249999999999986e+01,4.470650000000000302e-05,9.419802095221653238e-01
1.153330000000096334e+01,1.023467500000000082e-06,2.447869999999999990e+01,4.093870000000000328e-06,1.978841532274638659e+00
1.160010000000147556e+01,1.404907500000000067e-05,4.075820000000000221e+01,5.619630000000000268e-05,3.294865288628733513e+00
1.166650000000117871e+01,3.202924999999999831e-05,5.605109999999999815e+01,1.281169999999999933e-04,4.531132969057956039e+00
1.173320000000057917e+01,3.873224999999999834e-05,7.298829999999999529e+01,1.549289999999999934e-04,5.900324748051203549e+00
1.179980000000068685e+01,4.763425000000000222e-05,9.239209999999999923e+01,1.905370000000000089e-04,7.468914800788915898e+00
1.193320000000130676e+01,5.279674999999999895e-05,1.349818999999999960e+02,2.111869999999999958e-04,1.091184539315168145e+01
1.199990000000070722e+01,7.931725000000000364e-05,1.576744999999999948e+02,3.172690000000000145e-04,1.274629981088201269e+01
1.206660000000010768e+01,1.035972499999999948e-04,1.811893000000000029e+02,4.143889999999999792e-04,1.464722031986049799e+01
1.213310000000092259e+01,1.164542499999999972e-04,2.055262999999999920e+02,4.658169999999999889e-04,1.661460692008713735e+01
1.219980000000032305e+01,1.303549999999999945e-04,2.293700000000000045e+02,5.214199999999999781e-04,1.854211548235134543e+01
1.233310000000165019e+01,1.729714999999999888e-04,2.814972000000000207e+02,6.918859999999999550e-04,2.275604303247396487e+01
