{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
1.393599999999999939e-04,2.933499999999999950e-05,5.285799999999999570e-04,9.279665902000000415e+02,6.441500000000000004e-02,7.474699999999999989e+01,1.965531496062991948e-02
1.440199999999999933e-04,1.400099999999999859e-05,5.819700000000000133e-04,9.402861234000000650e+02,6.952200000000000046e-02,7.573999999999999488e+01,2.236098425196850550e-02
1.486799999999999927e-04,1.553400000000000069e-05,6.353700000000000103e-04,9.522909240000000182e+02,7.558700000000000141e-02,7.670799999999999841e+01,2.440299212598425263e-02
1.533399999999999922e-04,1.860100000000000029e-05,6.769000000000000277e-04,9.646329380999999330e+02,8.102800000000000280e-02,7.770199999999999818e+01,2.591728346456692936e-02
1.579999999999999916e-04,3.086800000000000329e-05,7.401800000000000046e-04,9.755361745999999812e+02,8.695999999999999563e-02,7.858100000000000307e+01,2.792566929133858539e-02
1.626599999999999910e-04,2.320100000000000030e-05,7.817100000000000220e-04,9.856975414000000910e+02,9.352499999999999702e-02,7.939799999999999613e+01,2.986255905511811179e-02
1.673199999999999904e-04,2.933499999999999950e-05,8.390599999999999795e-04,9.955216947000001255e+02,9.947699999999999598e-02,8.018899999999999295e+01,3.187893700787401696e-02
1.719799999999999899e-04,1.400099999999999859e-05,8.825699999999999474e-04,1.005705542400000127e+03,1.053599999999999953e-01,8.101000000000000512e+01,3.419562992125983747e-02
1.813000000000000158e-04,2.320100000000000030e-05,9.794700000000000802e-04,1.025129040000000032e+03,1.163900000000000073e-01,8.257399999999999807e+01,3.764838582677165757e-02
1.859599999999999882e-04,3.240099999999999691e-05,1.036800000000000048e-03,1.033829148300000043e+03,1.221499999999999947e-01,8.327500000000000568e+01,3.954326771653543515e-02
1.906199999999999876e-04,3.240099999999999691e-05,1.074400000000000095e-03,1.042147081300000082e+03,1.273900000000000032e-01,8.394499999999999318e+01,4.102358267716535445e-02
1.952799999999999870e-04,3.240099999999999691e-05,1.129800000000000032e-03,1.051139441300000044e+03,1.324500000000000122e-01,8.466899999999999693e+01,4.320468503937007626e-02
1.999399999999999864e-04,2.626800000000000329e-05,1.185099999999999912e-03,1.059592259700000113e+03,1.390200000000000047e-01,8.535099999999999909e+01,4.562330708661416906e-02
2.045999999999999859e-04,2.780100000000000030e-05,1.228600000000000048e-03,1.066853590400000030e+03,1.443699999999999983e-01,8.593500000000000227e+01,4.727555118110236126e-02
2.092599999999999853e-04,3.240099999999999691e-05,1.274100000000000016e-03,1.074227325599999858e+03,1.491200000000000025e-01,8.652899999999999636e+01,4.888578740157480118e-02
2.139199999999999847e-04,3.700100000000000031e-05,1.333500000000000050e-03,1.080971595600000001e+03,1.552499999999999991e-01,8.707299999999999329e+01,5.104326771653543149e-02
2.185800000000000113e-04,4.466799999999999991e-05,1.380900000000000009e-03,1.087918193700000074e+03,1.611100000000000032e-01,8.763200000000000500e+01,5.260755905511810965e-02
2.232400000000000107e-04,4.160100000000000370e-05,1.434299999999999898e-03,1.094370212000000038e+03,1.675699999999999967e-01,8.815200000000000102e+01,5.483066929133857681e-02
2.278999999999999830e-04,2.780100000000000030e-05,1.483799999999999963e-03,1.101024558400000160e+03,1.730900000000000216e-01,8.868799999999998818e+01,5.732279527559055315e-02
2.325599999999999824e-04,4.006800000000000330e-05,1.537099999999999795e-03,1.107544019400000025e+03,1.777499999999999913e-01,8.921200000000000330e+01,5.893826771653542379e-02
2.372199999999999819e-04,3.700100000000000031e-05,1.584599999999999811e-03,1.113186725300000035e+03,1.835200000000000164e-01,8.966799999999999216e+01,6.092909448818897150e-02
2.418799999999999813e-04,4.160100000000000370e-05,1.634099999999999659e-03,1.118941835700000183e+03,1.905300000000000049e-01,9.013100000000000023e+01,6.269681102362203995e-02
2.465400000000000078e-04,4.926800000000000331e-05,1.685500000000000149e-03,1.125483777599999939e+03,1.952599999999999891e-01,9.065799999999998704e+01,6.441858267716535358e-02
2.511999999999999802e-04,4.926800000000000331e-05,1.738900000000000038e-03,1.130766789099999869e+03,2.016999999999999904e-01,9.108400000000000318e+01,6.652094488188976806e-02
2.558600000000000067e-04,3.853500000000000290e-05,1.786299999999999997e-03,1.136027319700000135e+03,2.069000000000000006e-01,9.150799999999999557e+01,6.880964566929134718e-02
2.605199999999999790e-04,4.773500000000000291e-05,1.831799999999999748e-03,1.140815751400000181e+03,2.124500000000000000e-01,9.189299999999998647e+01,7.023877952755905318e-02
2.651800000000000056e-04,4.466799999999999991e-05,1.887199999999999902e-03,1.145491778599999861e+03,2.183599999999999985e-01,9.226999999999999602e+01,7.254062992125984155e-02
2.698399999999999779e-04,4.160100000000000370e-05,1.944500000000000048e-03,1.150212767600000006e+03,2.245900000000000118e-01,9.264900000000000091e+01,7.491728346456692778e-02
2.745000000000000044e-04,5.080100000000000371e-05,1.978199999999999837e-03,1.154057001500000069e+03,2.299199999999999855e-01,9.295999999999999375e+01,7.588185039370078100e-02
2.791600000000000309e-04,5.233499999999999952e-05,2.043399999999999904e-03,1.159317532099999880e+03,2.364600000000000035e-01,9.338200000000000500e+01,7.838838582677164213e-02
2.838200000000000033e-04,5.080100000000000371e-05,2.088899999999999871e-03,1.163409055900000112e+03,2.415400000000000047e-01,9.371299999999999386e+01,8.024011811023622209e-02
2.884800000000000298e-04,4.926800000000000331e-05,2.146200000000000017e-03,1.167050961700000016e+03,2.482000000000000040e-01,9.400700000000000500e+01,8.255637795275591606e-02
2.931399999999999479e-04,4.620100000000000031e-05,2.203599999999999570e-03,1.171569622600000002e+03,2.542400000000000215e-01,9.437000000000000455e+01,8.493696850393699094e-02
2.977999999999999745e-04,5.080100000000000371e-05,2.256999999999999892e-03,1.175301452000000154e+03,2.599099999999999744e-01,9.467000000000000171e+01,8.685822834645669233e-02
3.024599999999999468e-04,4.773500000000000291e-05,2.310399999999999780e-03,1.178808472400000028e+03,2.670000000000000151e-01,9.495399999999999352e+01,8.908129921259841377e-02
3.071199999999999733e-04,5.080100000000000371e-05,2.355900000000000181e-03,1.182000760200000059e+03,2.718800000000000106e-01,9.520999999999999375e+01,9.075192913385828064e-02
3.117799999999999456e-04,6.920199999999999236e-05,2.407300000000000238e-03,1.184833353600000009e+03,2.769999999999999685e-01,9.543799999999998818e+01,9.205110236220473419e-02
3.164399999999999722e-04,7.226800000000000671e-05,2.464599999999999951e-03,1.187665946999999960e+03,2.833100000000000063e-01,9.566599999999999682e+01,9.418629921259842608e-02
3.210999999999999987e-04,7.993499999999999954e-05,2.525900000000000194e-03,1.190228769600000078e+03,2.890699999999999936e-01,9.587299999999999045e+01,9.629783464566929463e-02
3.257599999999999710e-04,6.000199999999999913e-05,2.577400000000000090e-03,1.193263691099999960e+03,2.967000000000000193e-01,9.611799999999999500e+01,9.911015748031497263e-02
3.350799999999999699e-04,6.920199999999999236e-05,2.680199999999999770e-03,1.197400176699999975e+03,3.091999999999999749e-01,9.645100000000000762e+01,1.027951968503936914e-01
3.397399999999999964e-04,5.233499999999999952e-05,2.739499999999999748e-03,1.199490900400000100e+03,3.154699999999999727e-01,9.661899999999999977e+01,1.057938976377952589e-01
3.443999999999999687e-04,4.773500000000000291e-05,2.796900000000000167e-03,1.201109525200000007e+03,3.211600000000000010e-01,9.675000000000000000e+01,1.082348425196850428e-01
3.490599999999999953e-04,6.306799999999999993e-05,2.858199999999999543e-03,1.202818073599999934e+03,3.278499999999999748e-01,9.688700000000000045e+01,1.100445669291338496e-01
3.537200000000000218e-04,6.153499999999999953e-05,2.903699999999999944e-03,1.204953759100000070e+03,3.341999999999999971e-01,9.705899999999999750e+01,1.118962598425196769e-01
3.583799999999999941e-04,7.226800000000000671e-05,2.964999999999999754e-03,1.206190208600000005e+03,3.401399999999999979e-01,9.715899999999999181e+01,1.138870866141732247e-01
3.630400000000000207e-04,6.306799999999999993e-05,3.020300000000000502e-03,1.207539062599999852e+03,3.472199999999999731e-01,9.726700000000001012e+01,1.164264566929134187e-01
3.676999999999999930e-04,6.613500000000000292e-05,3.075699999999999788e-03,1.208258451400000240e+03,3.543699999999999628e-01,9.732500000000000284e+01,1.184868110236220323e-01
3.723600000000000195e-04,5.846800000000000331e-05,3.123200000000000021e-03,1.208438298600000053e+03,3.588800000000000323e-01,9.734000000000000341e+01,1.206587401574803209e-01
3.770199999999999919e-04,6.920199999999999236e-05,3.188400000000000088e-03,1.208191008700000111e+03,3.667000000000000259e-01,9.731999999999999318e+01,1.228030708661417419e-01
3.816600000000000287e-04,7.533499999999999615e-05,3.245799999999999640e-03,1.208483260400000063e+03,3.726400000000000268e-01,9.734399999999999409e+01,1.248214566929133629e-01
3.863200000000000011e-04,8.300200000000000254e-05,3.295199999999999865e-03,1.207471619900000178e+03,3.815000000000000058e-01,9.726200000000000045e+01,1.264644881889763761e-01
3.909799999999999734e-04,8.453500000000000294e-05,3.358499999999999940e-03,1.207134406400000216e+03,3.922100000000000031e-01,9.723399999999999466e+01,1.288962598425196782e-01
3.956399999999999457e-04,8.300200000000000254e-05,3.415899999999999926e-03,1.205628186099999994e+03,3.997900000000000342e-01,9.711399999999999011e+01,1.312164566929133747e-01
4.002999999999999723e-04,7.686799999999999655e-05,3.471199999999999806e-03,1.204481660200000078e+03,4.085799999999999987e-01,9.702100000000000080e+01,1.336351181102362340e-01
4.049599999999999446e-04,7.380199999999999575e-05,3.522599999999999863e-03,1.203380096099999946e+03,4.167100000000000248e-01,9.693200000000000216e+01,1.357794488188976412e-01
4.096199999999999711e-04,8.760200000000000593e-05,3.568099999999999831e-03,1.201536662299999989e+03,4.242600000000000260e-01,9.678399999999999181e+01,1.370274803149606202e-01
4.142799999999999434e-04,7.993499999999999954e-05,3.629400000000000508e-03,1.199603304900000239e+03,4.345800000000000218e-01,9.662799999999998590e+01,1.397427165354330758e-01
4.189399999999999700e-04,7.686799999999999655e-05,3.690699999999999450e-03,1.197152886800000033e+03,4.434600000000000208e-01,9.643099999999999739e+01,1.422768503937007767e-01
4.235999999999999965e-04,7.840199999999999914e-05,3.761899999999999879e-03,1.193825713599999972e+03,4.532999999999999807e-01,9.616200000000000614e+01,1.450196062992125945e-01
4.282599999999999688e-04,7.380199999999999575e-05,3.815299999999999768e-03,1.189441938100000016e+03,4.640799999999999925e-01,9.580899999999999750e+01,1.473030708661417221e-01
4.329199999999999954e-04,7.686799999999999655e-05,3.870699999999999922e-03,1.184923277200000030e+03,4.711199999999999832e-01,9.544599999999999795e+01,1.493634645669291439e-01
4.375799999999999677e-04,9.833499999999999956e-05,3.931999999999999731e-03,1.179797632000000021e+03,4.800800000000000067e-01,9.503299999999998704e+01,1.509316929133858176e-01
4.422399999999999942e-04,7.686799999999999655e-05,3.999199999999999630e-03,1.173075842900000225e+03,4.914999999999999925e-01,9.449099999999999966e+01,1.544225196850393667e-01
4.468999999999999665e-04,7.840199999999999914e-05,4.052599999999999952e-03,1.164960238000000118e+03,4.994300000000000406e-01,9.383899999999999864e+01,1.564644881889763750e-01
4.515599999999999931e-04,8.453500000000000294e-05,4.111999999999999336e-03,1.155743069000000105e+03,5.082499999999999796e-01,9.309499999999999886e+01,1.585616141732283102e-01
4.562200000000000196e-04,8.606799999999998978e-05,4.173300000000000447e-03,1.143333612200000061e+03,5.175899999999999945e-01,9.209499999999999886e+01,1.609146456692913674e-01
4.608799999999999919e-04,9.986900000000000215e-05,4.222699999999999371e-03,1.127956676600000037e+03,5.246100000000000207e-01,9.085799999999998988e+01,1.623161811023621781e-01
4.655400000000000185e-04,8.913500000000000633e-05,4.280100000000000224e-03,1.108533179000000018e+03,5.345199999999999951e-01,8.929299999999999216e+01,1.649986220472441090e-01
4.701999999999999908e-04,8.453500000000000294e-05,4.325500000000000352e-03,1.086277088000000049e+03,5.418699999999999628e-01,8.749899999999999523e+01,1.669671259842519795e-01
4.748600000000000173e-04,1.029400000000000004e-04,4.398699999999999312e-03,1.062357410400000163e+03,5.510699999999999488e-01,8.557399999999999807e+01,1.691244094488188743e-01
4.795199999999999354e-04,9.066899999999999537e-05,4.450100000000000236e-03,1.036594299000000092e+03,5.599899999999999878e-01,8.349700000000001410e+01,1.716311417322834987e-01
4.841799999999999620e-04,8.913500000000000633e-05,4.499600000000000301e-03,1.007009434599999963e+03,5.682500000000000329e-01,8.111499999999999488e+01,1.736403543307086794e-01
4.888399999999999343e-04,9.833499999999999956e-05,4.558900000000000279e-03,9.761881207000001268e+02,5.761699999999999600e-01,7.863299999999999557e+01,1.756127952755905663e-01
4.902199999999999787e-04,1.013999999999999982e-04,4.568800000000000465e-03,9.669709517000001142e+02,5.785000000000000142e-01,7.788899999999999579e+01,1.758818897637795531e-01
