{'temperature':534.67, 'engineering_strain_rate':0.0001 }
time, displacement, load, engineering_strain, engineering_stress
4.499700000000302680e+00,7.897475000000000141e-06,1.716130000000000067e+01,3.158990000000000056e-05,1.376319337305590196e+00
7.479899999998451676e+00,4.453924999999999882e-06,7.788299999999999557e+00,1.781569999999999953e-05,6.246139799861972763e-01
9.980599999998958083e+00,7.932400000000000489e-06,1.880570000000000164e+01,3.172960000000000195e-05,1.508198595768836636e+00
1.298019999999814900e+01,1.229034999999999999e-05,1.601020000000000110e+01,4.916139999999999996e-05,1.284002252401039490e+00
1.548070000000006985e+01,7.608799999999999894e-06,2.669869999999999877e+01,3.043519999999999957e-05,2.141209412510751253e+00
1.848040000000037253e+01,1.401459999999999962e-05,3.130300000000000082e+01,5.605839999999999847e-05,2.510469732227563977e+00
2.098070000000006985e+01,1.266089999999999935e-05,3.722279999999999944e+01,5.064359999999999739e-05,2.985231854734694767e+00
2.348040000000037253e+01,2.731125000000000046e-05,4.347149999999999892e+01,1.092450000000000018e-04,3.486371432914753488e+00
2.598029999999926076e+01,2.774375000000000013e-05,4.741799999999999926e+01,1.109750000000000005e-04,3.802876841285710796e+00
2.850029999999969732e+01,2.461487499999999868e-05,6.534180000000000632e+01,9.845949999999999472e-05,5.240347926692873415e+00
3.098029999999926076e+01,4.075400000000000317e-05,5.991530000000000200e+01,1.630160000000000127e-04,4.805147977744438137e+00
3.350000000000000000e+01,5.562574999999999847e-06,7.290600000000000591e+01,2.225029999999999939e-05,5.846989307663251978e+00
3.598009999999703723e+01,3.834050000000000332e-05,8.458110000000000639e+01,1.533620000000000133e-04,6.783320814890354988e+00
3.848059999999895808e+01,5.317125000000000020e-05,9.707840000000000202e+01,2.126850000000000008e-04,7.785591951349081441e+00
4.098049999999784632e+01,5.554275000000000282e-05,9.822950000000000159e+01,2.221710000000000113e-04,7.877909036253632813e+00
4.598019999999814900e+01,7.490100000000000674e-05,1.250330000000000013e+02,2.996040000000000270e-04,1.002752330542149117e+01
4.848040000000037253e+01,3.690399999999999768e-05,1.276640000000000015e+02,1.476159999999999907e-04,1.023852691100212908e+01
5.098019999999814900e+01,9.178374999999999685e-05,1.350637000000000114e+02,3.671349999999999874e-04,1.083197555418534996e+01
5.348059999999895808e+01,8.827874999999999568e-05,1.385168999999999926e+02,3.531149999999999827e-04,1.110891878899760954e+01
5.598059999999895808e+01,1.038402499999999991e-04,1.592361999999999966e+02,4.153609999999999963e-04,1.277058621777256953e+01
5.850039999999717111e+01,9.504550000000000335e-05,1.669647999999999968e+02,3.801820000000000134e-04,1.339041231662871567e+01
8.000069999999686843e+01,1.850327499999999980e-04,2.529661999999999864e+02,7.401309999999999920e-04,2.028763979096649450e+01
1.300196999999971013e+02,4.840199999999999906e-04,4.558835000000000264e+02,1.936079999999999962e-03,3.656140715496803750e+01
1.800203000000001339e+02,1.314875000000000071e-03,5.831592000000000553e+02,5.259500000000000286e-03,4.676879278887135882e+01
2.300205999999998312e+02,2.687025000000000004e-03,6.500857999999999493e+02,1.074810000000000001e-02,5.213624011279880932e+01
2.800199999999967986e+02,4.246724999999999806e-03,6.859334999999999809e+02,1.698689999999999922e-02,5.501119030351453176e+01
3.300199999999967986e+02,5.925274999999999813e-03,7.168479999999999563e+02,2.370109999999999925e-02,5.749050271884051000e+01
3.800203000000001339e+02,7.696999999999999849e-03,7.285231999999999744e+02,3.078799999999999940e-02,5.842684224596899867e+01
4.300197999999982130e+02,9.564649999999999194e-03,7.576289000000000442e+02,3.825859999999999678e-02,6.076109068494596244e+01
4.800206999999973050e+02,1.144960000000000075e-02,7.725928999999999860e+02,4.579840000000000300e-02,6.196118872900094487e+01
5.800006999999968684e+02,1.526584999999999921e-02,8.018630000000000564e+02,6.106339999999999685e-02,6.430862188586368688e+01
6.300005999999993946e+02,1.717807500000000098e-02,8.120582000000000562e+02,6.871230000000000393e-02,6.512626687241470336e+01
6.800201999999990221e+02,1.909292500000000017e-02,8.183069000000000415e+02,7.637170000000000070e-02,6.562740645059476208e+01
7.300196999999971013e+02,2.101717499999999905e-02,8.414927999999999884e+02,8.406869999999999621e-02,6.748689276706457463e+01
7.800004999999982829e+02,2.295515000000000055e-02,8.553057000000000016e+02,9.182060000000000222e-02,6.859467372621502079e+01
8.300203999999976077e+02,2.486032499999999909e-02,8.582655999999999494e+02,9.944129999999999636e-02,6.883205478746859285e+01
8.800201999999990221e+02,2.677900000000000072e-02,8.627055000000000291e+02,1.071160000000000029e-01,6.918813038929963000e+01
9.300197999999982130e+02,2.872999999999999859e-02,8.798071999999999662e+02,1.149199999999999944e-01,7.055966986537654861e+01
9.800196999999971013e+02,3.065324999999999994e-02,8.788205000000000382e+02,1.226129999999999998e-01,7.048053749835777637e+01
1.030020499999998719e+03,3.257150000000000323e-02,8.949356000000000222e+02,1.302860000000000129e-01,7.177295262731730929e+01
1.080020199999999022e+03,3.451825000000000032e-02,8.997042999999999893e+02,1.380730000000000013e-01,7.215539766491988871e+01
1.130020300000000134e+03,3.643799999999999817e-02,9.039796999999999798e+02,1.457519999999999927e-01,7.249828052896377528e+01
1.180020399999997608e+03,3.838500000000000245e-02,9.207525000000000546e+02,1.535400000000000098e-01,7.384344254936777929e+01
1.230020099999997910e+03,4.034100000000000186e-02,9.207525000000000546e+02,1.613640000000000074e-01,7.384344254936777929e+01
1.280020300000000134e+03,4.230400000000000132e-02,9.205881000000000540e+02,1.692160000000000053e-01,7.383025783148201526e+01
1.380020499999998719e+03,4.618774999999999964e-02,9.418007000000000062e+02,1.847509999999999986e-01,7.553148743381566987e+01
1.430020499999998719e+03,4.812324999999999936e-02,9.427874000000000478e+02,1.924929999999999974e-01,7.561061980083445633e+01
1.480019999999996799e+03,5.007924999999999877e-02,9.511738000000000284e+02,2.003169999999999951e-01,7.628320081103645123e+01
1.530000499999998283e+03,5.204899999999999805e-02,9.602178999999999860e+02,2.081959999999999922e-01,7.700852871268291722e+01
1.580020599999999831e+03,5.403524999999999995e-02,9.663021999999999707e+02,2.161409999999999998e-01,7.749648357297719770e+01
1.630019799999998213e+03,5.600050000000000167e-02,9.727152999999999565e+02,2.240020000000000067e-01,7.801080786904302045e+01
1.680020699999997305e+03,5.798749999999999738e-02,9.769906999999999471e+02,2.319499999999999895e-01,7.835369073308692123e+01
1.730020099999997910e+03,5.996449999999999697e-02,9.794573000000000320e+02,2.398579999999999879e-01,7.855150962078180044e+01
1.780019899999999325e+03,6.193150000000000044e-02,9.973812000000000353e+02,2.477260000000000018e-01,7.998898872609035493e+01
1.830020199999999022e+03,6.391800000000000259e-02,9.899814000000000078e+02,2.556720000000000104e-01,7.939553206300574573e+01
1.880020599999999831e+03,6.593124999999999680e-02,1.002478799999999978e+03,2.637249999999999872e-01,8.039781121936584896e+01
1.930020499999998719e+03,6.791899999999999327e-02,1.009714100000000030e+03,2.716759999999999731e-01,8.097807514466330758e+01
1.980020499999998719e+03,6.993675000000000586e-02,1.012016300000000001e+03,2.797470000000000234e-01,8.116270931447240855e+01
2.030000599999999395e+03,7.197099999999999331e-02,1.012509599999999978e+03,2.878839999999999733e-01,8.120227148803110140e+01
2.080020399999997608e+03,7.398599999999999621e-02,1.022211500000000001e+03,2.959439999999999849e-01,8.198035430102341081e+01
2.180020300000000134e+03,7.805099999999999538e-02,1.025993600000000015e+03,3.122039999999999815e-01,8.228367499150860453e+01
2.230019799999998213e+03,8.008574999999999722e-02,1.024184799999999996e+03,3.203429999999999889e-01,8.213861101515959717e+01
2.280020399999997608e+03,8.213550000000000018e-02,1.032077900000000000e+03,3.285420000000000007e-01,8.277162985180289922e+01
2.330000799999997980e+03,8.419024999999999426e-02,1.034051099999999906e+03,3.367609999999999770e-01,8.292987854603767062e+01
2.380020999999997002e+03,8.624800000000000522e-02,1.033228900000000067e+03,3.449920000000000209e-01,8.286393891680606316e+01
2.430020499999998719e+03,8.831749999999999323e-02,1.034051099999999906e+03,3.532699999999999729e-01,8.292987854603767062e+01
2.480000699999996868e+03,9.038575000000000081e-02,1.048028499999999894e+03,3.615430000000000033e-01,8.405085224297526736e+01
2.530020300000000134e+03,9.246899999999999564e-02,1.042602000000000089e+03,3.698759999999999826e-01,8.361565229402684452e+01
2.580020399999997608e+03,9.455624999999999447e-02,1.049837299999999914e+03,3.782249999999999779e-01,8.419591621932427472e+01
2.630019599999999627e+03,9.666175000000000461e-02,1.041450900000000047e+03,3.866470000000000184e-01,8.352333520912229403e+01
2.680020499999998719e+03,9.877125000000000488e-02,1.056743799999999965e+03,3.950850000000000195e-01,8.474981070885020529e+01
2.730020399999997608e+03,1.008587499999999970e-01,1.052632800000000088e+03,4.034349999999999881e-01,8.442011256269209696e+01
2.780020300000000134e+03,1.029899999999999982e-01,1.055592699999999923e+03,4.119599999999999929e-01,8.465749362394564059e+01
2.830019899999999325e+03,1.051504999999999940e-01,1.055428300000000036e+03,4.206019999999999759e-01,8.464430890605989077e+01
2.880020499999998719e+03,1.073157500000000014e-01,1.052632800000000088e+03,4.292630000000000057e-01,8.442011256269209696e+01
2.980020399999997608e+03,1.116020000000000068e-01,1.056086000000000013e+03,4.464080000000000270e-01,8.469705579750434765e+01
3.040000799999997980e+03,1.142092499999999983e-01,1.056414899999999989e+03,4.568369999999999931e-01,8.472343325317727647e+01
3.090020499999998719e+03,1.163722499999999965e-01,1.059539199999999937e+03,4.654889999999999861e-01,8.497399903231659835e+01
3.140019799999998213e+03,1.185739999999999988e-01,1.071872200000000021e+03,4.742959999999999954e-01,8.596309347079096597e+01
3.180000599999999395e+03,1.203792499999999932e-01,1.061676899999999932e+03,4.815169999999999728e-01,8.514544046433854874e+01
3.230020300000000134e+03,1.226264999999999994e-01,1.063650200000000041e+03,4.905059999999999976e-01,8.530369717847473510e+01
3.280000699999996868e+03,1.248844999999999955e-01,1.064636899999999969e+03,4.995379999999999820e-01,8.538282954549349313e+01
3.330020399999997608e+03,1.271539999999999893e-01,1.062992500000000064e+03,5.086159999999999570e-01,8.525095028703026401e+01
3.380020099999997910e+03,1.294482499999999869e-01,1.056743799999999965e+03,5.177929999999999477e-01,8.474981070885020529e+01
3.430020300000000134e+03,1.317925000000000069e-01,1.070063400000000001e+03,5.271700000000000275e-01,8.581802949444194439e+01
3.480020099999997910e+03,1.341632500000000117e-01,1.057566000000000031e+03,5.366530000000000467e-01,8.481575033808182695e+01
3.530000599999999395e+03,1.365472500000000089e-01,1.051810600000000022e+03,5.461890000000000356e-01,8.435417293346046108e+01
3.580020199999999022e+03,1.389855000000000118e-01,1.050824000000000069e+03,5.559420000000000472e-01,8.427504858634307539e+01
3.630020599999999831e+03,1.414424999999999988e-01,1.039313200000000052e+03,5.657699999999999951e-01,8.335189377710035785e+01
3.680019999999996799e+03,1.439404999999999990e-01,1.020402699999999982e+03,5.757619999999999960e-01,8.183529032467438924e+01
3.730020099999997910e+03,1.464610000000000078e-01,1.015962800000000016e+03,5.858440000000000314e-01,8.147921472284336630e+01
3.780020199999999022e+03,1.490297499999999886e-01,1.006918699999999944e+03,5.961189999999999545e-01,8.075388682119690031e+01
