#time, displacement
1.179999999999999925e-06,-1.399302193451883082e-06
1.115999999999999988e-05,-1.106571348505230629e-05
2.107999999999999807e-05,-1.026537783239032470e-05
3.143999999999999714e-05,1.167875528010150110e-05
3.793999999999999928e-05,4.108726898890145332e-05
4.517999999999999772e-05,9.182345987035355373e-05
5.277999999999999950e-05,1.692432598572815724e-04
5.825999999999999446e-05,2.422201177120094598e-04
6.397999999999999391e-05,3.345221925625947962e-04
6.933999999999999680e-05,4.365617932205033565e-04
7.462000000000000046e-05,5.523406791636089382e-04
7.990000000000000411e-05,6.838037868745624418e-04
8.518000000000000777e-05,8.314851305479961045e-04
9.045999999999998432e-05,9.959187243785410249e-04
9.573999999999998798e-05,1.177638582560830904e-03
1.010199999999999916e-04,1.377180268026517414e-03
1.062999999999999953e-04,1.595428446416447942e-03
1.115799999999999990e-04,1.834057133650109474e-03
1.168599999999999891e-04,2.094848789425186961e-03
1.221399999999999927e-04,2.379585873439364271e-03
1.274199999999999964e-04,2.690050845390327874e-03
1.326999999999999729e-04,3.028026164975758817e-03
1.379799999999999766e-04,3.395294291893345522e-03
1.432599999999999802e-04,3.793637685840771205e-03
1.485399999999999839e-04,4.224838806515721253e-03
1.538199999999999876e-04,4.690394547361594925e-03
1.590999999999999912e-04,5.189112181475836159e-03
1.643799999999999949e-04,5.718322543125095754e-03
1.696599999999999985e-04,6.275341249856823851e-03
1.749400000000000022e-04,6.857483919218473195e-03
1.802199999999999787e-04,7.462066168757492193e-03
1.854999999999999824e-04,8.086403616021338794e-03
1.907799999999999861e-04,8.727811878557461406e-03
2.013399999999999934e-04,1.005110498524783118e-02
2.066199999999999970e-04,1.072781096448271500e-02
2.119000000000000007e-04,1.141158292278384410e-02
2.171800000000000043e-04,1.210031894203661418e-02
2.224600000000000080e-04,1.279191710412641396e-02
2.277400000000000117e-04,1.348427549093863566e-02
2.330199999999999882e-04,1.417529218435866455e-02
2.382999999999999919e-04,1.486286526627189977e-02
2.435799999999999955e-04,1.554489281856373181e-02
2.488599999999999992e-04,1.621927292311954247e-02
2.541399999999999757e-04,1.688421358389404284e-02
2.594200000000000065e-04,1.754029402179576452e-02
2.646999999999999830e-04,1.818918866436531126e-02
2.699800000000000138e-04,1.883257783929164625e-02
2.752599999999999904e-04,1.947214187426368412e-02
2.805400000000000211e-04,2.010956109697038807e-02
2.858199999999999977e-04,2.074651583510069008e-02
2.911000000000000284e-04,2.138468641634352907e-02
2.963800000000000050e-04,2.202575316838785435e-02
3.016600000000000358e-04,2.267138332705552484e-02
3.069399999999999581e-04,2.332238143757973600e-02
3.122199999999999889e-04,2.397816850144622591e-02
3.174999999999999654e-04,2.463804091561962173e-02
3.227799999999999420e-04,2.530129507706458530e-02
3.280599999999999727e-04,2.596722738274577155e-02
3.333399999999999493e-04,2.663513422962783192e-02
3.386199999999999800e-04,2.730431201467542132e-02
3.438999999999999566e-04,2.797405713485318773e-02
3.491799999999999874e-04,2.864366598712580342e-02
3.544599999999999639e-04,2.931251596341177129e-02
3.597399999999999947e-04,2.998049247187522040e-02
3.650199999999999712e-04,3.064767744334087260e-02
3.755799999999999785e-04,3.198000219965584090e-02
3.808600000000000093e-04,3.264530669669363921e-02
3.861399999999999859e-04,3.331014908111065015e-02
3.914200000000000166e-04,3.397461170900112348e-02
3.966999999999999932e-04,3.463877693645930206e-02
4.019800000000000239e-04,3.530272972178140345e-02
4.072599999999999463e-04,3.596666695234996408e-02
4.125399999999999770e-04,3.663093747127305067e-02
4.178199999999999536e-04,3.729590096447901737e-02
4.230999999999999843e-04,3.796191711789626694e-02
4.283799999999999609e-04,3.862934561745319517e-02
4.336599999999999917e-04,3.929854614907817706e-02
4.389399999999999682e-04,3.996987839869960840e-02
4.442199999999999990e-04,4.064370205224588500e-02
4.494999999999999755e-04,4.132037679564539573e-02
4.547799999999999521e-04,4.199983778699007547e-02
4.600599999999999828e-04,4.267982384390068412e-02
4.653399999999999594e-04,4.335736562035832214e-02
4.706199999999999902e-04,4.402949342474152261e-02
4.758999999999999667e-04,4.469323756542875614e-02
4.811799999999999975e-04,4.534562835079858356e-02
4.864599999999999740e-04,4.598369608922946855e-02
4.917399999999999506e-04,4.660447108909995806e-02
4.970199999999999271e-04,4.720498365878853658e-02
5.023000000000000121e-04,4.778234682980405518e-02
5.075799999999999887e-04,4.833616278120077964e-02
5.128599999999999652e-04,4.886890019891927672e-02
5.181399999999999418e-04,4.938318643559932303e-02
5.234199999999999183e-04,4.988164884388069514e-02
5.287000000000000033e-04,5.036691477640319048e-02
5.339599999999999902e-04,5.083983013474756979e-02
5.392399999999999667e-04,5.130661029893754388e-02
5.445199999999999433e-04,5.176806609319463404e-02
5.497999999999999199e-04,5.222682487015859604e-02
5.499400000000000642e-04,5.223897637795275883e-02
