{'temperature':534.67, 'engineering_strain_rate':3600 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
7.780000000000000050e-06,1.660900000000000056e-06,7.953100000000000138e-06,1.008830387500000114e+01,-4.619599999999999748e-04,8.151599999999999957e-01,2.477244094488189274e-04
1.421999999999999938e-05,-4.267200000000000412e-06,-4.099500000000000306e-06,3.081681772000000308e+01,8.500500000000000352e-05,2.490099999999999980e+00,6.602362204724414125e-06
2.059999999999999928e-05,3.883900000000000202e-06,3.935600000000000063e-06,7.090026242000000423e+01,-1.713399999999999960e-04,5.729000000000000092e+00,2.035433070866136427e-06
2.761999999999999983e-05,-1.303100000000000068e-06,1.197099999999999940e-05,1.563366747800000098e+02,-6.991499999999999722e-05,1.263199999999999967e+01,5.226023622047243789e-04
3.495999999999999732e-05,2.401899999999999822e-06,1.197099999999999940e-05,3.115403122000000167e+02,2.578699999999999959e-04,2.517399999999999949e+01,3.767362204724409420e-04
4.035999999999999983e-05,9.198799999999999494e-07,7.953100000000000138e-06,4.603189083999999980e+02,7.708399999999999584e-04,3.719599999999999795e+01,2.768984251968504163e-04
4.453999999999999707e-05,2.031399999999999727e-06,3.205800000000000376e-05,5.726559657000000243e+02,7.919399999999999834e-04,4.627199999999999847e+01,1.182149606299212835e-03
4.803999999999999406e-05,1.290399999999999961e-06,3.607599999999999815e-05,6.448646165000000110e+02,1.860299999999999844e-03,5.210699999999999932e+01,1.369511811023622081e-03
5.106000000000000241e-05,7.218400000000000210e-06,4.009300000000000391e-05,6.832844746000000669e+02,2.349300000000000346e-03,5.521100000000000563e+01,1.294275590551181420e-03
5.387999999999999913e-05,1.129400000000000063e-05,3.607599999999999815e-05,7.005498057999999446e+02,3.016099999999999857e-03,5.660699999999999932e+01,9.756692913385825710e-04
5.671999999999999904e-05,7.959400000000000399e-06,2.804099999999999800e-05,7.072940757999999732e+02,5.042500000000000107e-03,5.715100000000000335e+01,7.906141732283464112e-04
5.943999999999999333e-05,2.031399999999999727e-06,6.419899999999999977e-05,7.127119727000000466e+02,6.700000000000000226e-03,5.759000000000000341e+01,2.447543307086614325e-03
6.215999999999998762e-05,8.700399999999998895e-06,7.625099999999999890e-05,7.209849438999999620e+02,7.879800000000001040e-03,5.825800000000000267e+01,2.659472440944882134e-03
6.487999999999998868e-05,7.959400000000000399e-06,8.428599999999999905e-05,7.312362342999999782e+02,1.000199999999999874e-02,5.908600000000000563e+01,3.004984251968504261e-03
6.759999999999998974e-05,7.959400000000000399e-06,8.830400000000000022e-05,7.398464190000000826e+02,1.174500000000000023e-02,5.978199999999999648e+01,3.163173228346456787e-03
7.031999999999999080e-05,1.277599999999999931e-05,1.164299999999999949e-04,7.463658800000000610e+02,1.420599999999999988e-02,6.030799999999999983e+01,4.080866141732283729e-03
7.304000000000000542e-05,1.129400000000000063e-05,1.445499999999999899e-04,7.529078219000000445e+02,1.743700000000000111e-02,6.083699999999999619e+01,5.246299212598425250e-03
7.576000000000000648e-05,1.129400000000000063e-05,1.445499999999999899e-04,7.634738449000000173e+02,1.983700000000000047e-02,6.169100000000000250e+01,5.246299212598425250e-03
7.847999999999999399e-05,9.441499999999999304e-06,1.606199999999999902e-04,7.782437962000000198e+02,2.366399999999999754e-02,6.288399999999999324e+01,5.951909448818897864e-03
8.119999999999999505e-05,1.351700000000000120e-05,2.249000000000000185e-04,7.949920667000001231e+02,2.818500000000000172e-02,6.423799999999999955e+01,8.322165354330710030e-03
8.391999999999999612e-05,1.166400000000000047e-05,2.369500000000000133e-04,8.111558337999999821e+02,3.172699999999999826e-02,6.554399999999999693e+01,8.869527559055118485e-03
8.663999999999999718e-05,1.277599999999999931e-05,2.811499999999999763e-04,8.260381896000000097e+02,3.619300000000000295e-02,6.674600000000000932e+01,1.056590551181102282e-02
8.935999999999999824e-05,1.537000000000000023e-05,3.012299999999999874e-04,8.402011566000001039e+02,4.090699999999999892e-02,6.789199999999999591e+01,1.125433070866141590e-02
9.207999999999999931e-05,9.812000000000000246e-06,3.815800000000000160e-04,8.553308022999999594e+02,4.667500000000000121e-02,6.911399999999999011e+01,1.463653543307086823e-02
9.479999999999998682e-05,1.203500000000000082e-05,4.097099999999999787e-04,8.708201424000000088e+02,5.194199999999999512e-02,7.036399999999999011e+01,1.565649606299212779e-02
