{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
8.199999999999999417e-06,-6.991800000000000973e-07,2.883399999999999786e-06,2.368587623999999892e+00,-3.928799999999999552e-06,1.902000000000000079e-01,1.410464566929133900e-04
1.995999999999999863e-05,-1.846999999999999797e-07,3.890400000000000055e-06,1.058648061900000137e+01,2.906799999999999749e-04,8.500700000000001033e-01,1.604370078740157660e-04
2.599999999999999840e-05,-1.213700000000000128e-06,8.694400000000000350e-07,1.767425877100000164e+01,-1.510299999999999965e-06,1.419200000000000017e+00,8.201338582677167061e-05
3.863999999999999596e-05,1.873199999999999912e-06,1.876399999999999941e-06,4.814734353000000056e+01,-6.667399999999999217e-05,3.866099999999999870e+00,1.259842519685050776e-07
4.445999999999999784e-05,-3.786100000000000054e-06,1.876399999999999941e-06,7.335068051999999739e+01,5.140999999999999737e-04,5.889999999999999680e+00,2.229330708661417595e-04
4.989999999999999319e-05,1.873199999999999912e-06,1.876399999999999941e-06,1.048823908600000152e+02,2.777100000000000228e-04,8.422000000000000597e+00,1.259842519685050776e-07
5.913999999999999959e-05,4.445600000000000262e-06,9.932399999999999974e-06,1.763109544300000096e+02,4.543199999999999734e-04,1.415700000000000003e+01,2.160157480314960500e-04
6.375999999999999940e-05,-5.329500000000000388e-06,8.925399999999999282e-06,2.224979634800000099e+02,1.055299999999999901e-03,1.786599999999999966e+01,5.612165354330708343e-04
6.873999999999999577e-05,1.358700000000000010e-06,6.911399999999999591e-06,2.776166341000000557e+02,3.283599999999999800e-04,2.229199999999999804e+01,2.186102362204724319e-04
7.394000000000000019e-05,1.358700000000000010e-06,9.932399999999999974e-06,3.412600620000000049e+02,9.442499999999999939e-04,2.740300000000000225e+01,3.375472440944882191e-04
7.855999999999999323e-05,3.931100000000000360e-06,1.194599999999999879e-05,4.006545998000000282e+02,1.008200000000000112e-03,3.217199999999999704e+01,3.155472440944881180e-04
8.309999999999998703e-05,2.387700000000000026e-06,1.396000000000000017e-05,4.579134521000000291e+02,1.569900000000000158e-03,3.677000000000000313e+01,4.556023622047244851e-04
8.763999999999999438e-05,1.358700000000000010e-06,2.302300000000000302e-05,5.106311626000000388e+02,1.482400000000000254e-03,4.100300000000000011e+01,8.529251968503937702e-04
9.218000000000000174e-05,-1.213700000000000128e-06,1.798799999999999786e-05,5.553007109000000128e+02,1.769299999999999692e-03,4.459000000000000341e+01,7.559724409448818905e-04
9.671999999999999554e-05,5.989099999999999968e-06,2.302300000000000302e-05,5.889096564000000171e+02,1.766099999999999831e-03,4.728899999999999437e+01,6.706259842519686617e-04
1.012600000000000029e-04,2.387700000000000026e-06,2.503699999999999763e-05,6.135936846000000742e+02,2.601800000000000033e-03,4.927100000000000080e+01,8.917047244094487672e-04
1.057999999999999967e-04,1.358700000000000010e-06,3.611400000000000016e-05,6.317807327000000441e+02,4.028399999999999689e-03,5.073100000000000165e+01,1.368318897637795352e-03
1.103400000000000040e-04,9.075900000000000636e-06,3.007199999999999939e-05,6.481468278999999484e+02,3.013699999999999799e-03,5.204600000000000648e+01,8.266181102362205350e-04
1.148799999999999843e-04,8.047000000000001051e-06,4.618399999999999692e-05,6.633439162999999326e+02,4.019699999999999315e-03,5.326600000000000534e+01,1.501456692913385712e-03
1.194199999999999917e-04,5.474600000000000066e-06,4.618399999999999692e-05,6.756859303999999611e+02,5.026499999999999718e-03,5.425699999999999790e+01,1.602732283464566648e-03
1.239599999999999990e-04,1.873199999999999912e-06,5.121899999999999869e-05,6.881628299000000197e+02,6.093399999999999685e-03,5.525899999999999324e+01,1.942748031496062920e-03
1.285000000000000064e-04,6.503500000000000498e-06,5.927499999999999745e-05,6.993133563000000095e+02,5.889000000000000137e-03,5.615399999999999636e+01,2.077618110236220152e-03
1.330399999999999866e-04,7.017999999999999553e-06,6.531699999999999822e-05,7.087778152000000773e+02,6.646100000000000271e-03,5.691399999999999437e+01,2.295236220472441063e-03
1.375799999999999940e-04,8.047000000000001051e-06,7.538700000000000175e-05,7.178151370000000497e+02,8.182500000000000537e-03,5.763899999999999579e+01,2.651181102362204934e-03
1.421200000000000013e-04,1.358700000000000010e-06,7.840799999999999875e-05,7.270547868999999537e+02,9.493099999999999108e-03,5.838199999999999790e+01,3.033437007874015615e-03
1.466599999999999816e-04,1.113400000000000046e-05,8.747100000000000328e-05,7.340463468000000375e+02,9.979299999999999976e-03,5.894300000000000495e+01,3.005393700787401499e-03
1.511999999999999889e-04,8.561499999999999259e-06,1.035799999999999942e-04,7.414200819999999794e+02,1.095600000000000046e-02,5.953499999999999659e+01,3.740885826771653527e-03
1.557399999999999963e-04,1.010500000000000066e-05,1.076099999999999946e-04,7.476248104000000012e+02,1.237500000000000058e-02,6.003300000000000125e+01,3.838779527559055098e-03
1.602800000000000036e-04,1.422099999999999988e-05,1.217099999999999985e-04,7.540993096000000833e+02,1.315999999999999982e-02,6.055300000000000438e+01,4.231850393700787791e-03
1.648199999999999839e-04,5.474600000000000066e-06,1.267399999999999961e-04,7.612707167000000936e+02,1.555300000000000085e-02,6.112899999999999778e+01,4.774228346456693348e-03
1.693600000000000183e-04,1.061900000000000116e-05,1.438599999999999948e-04,7.665537282000000232e+02,1.615899999999999975e-02,6.155199999999999960e+01,5.245708661417321922e-03
1.738999999999999986e-04,1.473500000000000038e-05,1.428599999999999976e-04,7.717018543000000363e+02,1.724099999999999938e-02,6.196600000000000108e+01,5.044291338582676879e-03
1.829799999999999862e-04,1.113400000000000046e-05,1.750800000000000110e-04,7.825151672000000644e+02,2.149099999999999969e-02,6.283500000000000085e+01,6.454566929133859383e-03
1.875199999999999935e-04,1.422099999999999988e-05,1.962300000000000101e-04,7.882477967000000945e+02,2.261499999999999969e-02,6.329500000000000171e+01,7.165708661417323488e-03
1.920600000000000009e-04,1.267700000000000077e-05,2.012600000000000077e-04,7.934184037000001126e+02,2.348400000000000140e-02,6.371100000000000563e+01,7.424527559055118381e-03
1.965999999999999812e-04,1.730800000000000098e-05,2.183800000000000064e-04,7.991060714000000189e+02,2.546800000000000105e-02,6.416800000000000637e+01,7.916220472440945594e-03
2.011399999999999885e-04,1.524999999999999968e-05,2.324799999999999968e-04,8.049735862999999654e+02,2.730199999999999988e-02,6.463800000000000523e+01,8.552362204724410152e-03
2.056799999999999959e-04,1.267700000000000077e-05,2.536300000000000230e-04,8.105263686000000689e+02,2.931100000000000025e-02,6.508400000000000318e+01,9.486338582677167341e-03
2.102199999999999761e-04,1.782199999999999979e-05,2.596699999999999855e-04,8.159217846000000236e+02,3.041899999999999812e-02,6.551699999999999591e+01,9.521574803149605512e-03
2.147599999999999835e-04,1.473500000000000038e-05,2.767900000000000113e-04,8.206202927000000500e+02,3.232200000000000351e-02,6.589399999999999125e+01,1.031712598425196976e-02
