#time, displacement
5.999999999999999464e-08,-1.834231736166468211e-07
1.928000000000000175e-05,-3.732047781838136659e-05
4.035999999999999983e-05,7.494410452832259498e-05
5.293999999999999796e-05,2.878813174670469851e-04
5.831999999999999728e-05,4.390891188140969448e-04
6.363999999999999377e-05,6.486048321899986601e-04
7.487999999999998780e-05,1.368820173977484305e-03
7.975999999999999529e-05,1.832423652800166478e-03
8.464000000000000278e-05,2.407330044828782240e-03
8.951999999999999671e-05,3.107434664187892250e-03
9.440000000000000420e-05,3.946632825002062590e-03
9.927999999999999813e-05,4.938795091986971156e-03
1.041599999999999921e-04,6.090284569921767394e-03
1.090399999999999996e-04,7.389438301029470357e-03
1.139199999999999935e-04,8.821943434924506625e-03
1.187999999999999874e-04,1.037348712122131492e-02
1.236800000000000085e-04,1.202975650953434089e-02
1.285600000000000024e-04,1.377643874947800766e-02
1.334399999999999963e-04,1.559922099066675047e-02
1.383199999999999903e-04,1.748379038271501151e-02
1.431999999999999842e-04,1.941583407523722951e-02
1.480800000000000052e-04,2.138129724167617957e-02
1.529599999999999992e-04,2.337127670411540473e-02
1.578399999999999931e-04,2.538162022604912790e-02
1.627199999999999870e-04,2.740835328859328110e-02
1.675999999999999810e-04,2.944750137286378591e-02
1.724799999999999749e-04,3.149508995997656741e-02
1.773599999999999960e-04,3.354714453104756106e-02
1.822399999999999899e-04,3.559969056719269193e-02
1.871199999999999838e-04,3.764875354952788161e-02
1.920000000000000049e-04,3.969035895916905171e-02
1.968799999999999988e-04,4.172108436581004748e-02
2.017599999999999927e-04,4.374143206524416100e-02
2.115200000000000077e-04,4.775981034503193334e-02
2.164000000000000016e-04,4.976225917345742517e-02
2.212799999999999956e-04,5.176315995961855432e-02
2.261599999999999895e-04,5.376472182755121648e-02
2.310399999999999834e-04,5.576915390129136285e-02
2.359199999999999774e-04,5.777866530487490299e-02
2.407999999999999984e-04,5.979546516233778114e-02
2.456800000000000195e-04,6.182172604479831829e-02
2.505599999999999863e-04,6.385868948488887531e-02
2.554400000000000073e-04,6.590661284928688024e-02
2.603199999999999742e-04,6.796570631599951895e-02
2.651999999999999952e-04,7.003618006303408139e-02
2.700799999999999620e-04,7.211824426839778812e-02
2.749599999999999831e-04,7.421210911009788747e-02
2.798399999999999499e-04,7.631798476614159998e-02
2.847200000000000251e-04,7.843608141453624338e-02
2.895999999999999920e-04,8.056660920339797638e-02
2.944800000000000130e-04,8.270971934551255011e-02
2.993599999999999798e-04,8.486538091037218456e-02
3.042400000000000009e-04,8.703352788894561098e-02
3.091199999999999677e-04,8.921409427220142185e-02
3.139999999999999888e-04,9.140701405110833455e-02
3.188799999999999556e-04,9.361222121663496931e-02
3.237599999999999766e-04,9.582964975975005739e-02
3.286399999999999977e-04,9.805923367142219127e-02
3.335199999999999645e-04,1.003009069426200467e-01
3.383999999999999855e-04,1.025546035643123272e-01
3.432799999999999524e-04,1.048200380421813738e-01
3.481600000000000276e-04,1.070951543637143899e-01
3.530399999999999944e-04,1.093770409385939058e-01
3.579200000000000155e-04,1.116627806181531429e-01
3.627999999999999823e-04,1.139494562537251704e-01
3.725599999999999702e-04,1.185139467982401218e-01
3.774399999999999912e-04,1.207859274098492808e-01
3.823199999999999581e-04,1.230471753828037279e-01
3.871999999999999791e-04,1.252947735684366015e-01
3.920600000000000105e-04,1.275174873620916749e-01
3.969399999999999773e-04,1.297369288550569433e-01
4.018199999999999984e-04,1.319495307095426007e-01
4.066999999999999652e-04,1.341609133564783674e-01
4.115799999999999862e-04,1.363766972267941580e-01
4.164599999999999531e-04,1.386025027514196650e-01
4.213399999999999741e-04,1.408439503612848309e-01
4.262199999999999951e-04,1.431066604873193482e-01
4.311000000000000162e-04,1.453962535604530759e-01
4.359799999999999830e-04,1.477183500116158454e-01
4.408600000000000040e-04,1.500785608625712086e-01
4.457399999999999709e-04,1.524772997917489270e-01
4.506199999999999919e-04,1.549011671027691328e-01
4.554999999999999587e-04,1.573344936979955699e-01
4.603799999999999798e-04,1.597616104797920933e-01
4.652599999999999466e-04,1.621668483505224467e-01
4.701399999999999677e-04,1.645345382125503741e-01
4.750199999999999345e-04,1.668490109682396749e-01
4.798999999999999555e-04,1.690945975199541207e-01
4.847799999999999766e-04,1.712556288368985435e-01
4.896600000000000518e-04,1.733210101379343837e-01
4.945400000000000186e-04,1.752966194282108425e-01
4.994199999999999855e-04,1.771922704938503901e-01
5.042999999999999523e-04,1.790177771209754687e-01
5.091800000000000275e-04,1.807829530957085207e-01
5.140599999999998860e-04,1.824976122041719051e-01
5.189400000000000696e-04,1.841715682324882308e-01
5.238200000000000365e-04,1.858146349667797737e-01
5.287000000000000033e-04,1.874366261931690314e-01
5.335799999999999701e-04,1.890473556977784186e-01
5.342999999999999226e-04,1.892846456692913459e-01
