{'temperature':534.67, 'engineering_strain_rate':1800 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
3.005199999999999755e-04,6.055000000000000134e-05,2.365699999999999661e-03,1.211180968400000211e+03,2.711999999999999966e-01,9.774500000000000455e+01,9.075393700787401374e-02
3.049399999999999637e-04,7.128300000000000174e-05,2.419099999999999983e-03,1.214463179800000034e+03,2.769099999999999895e-01,9.800900000000000034e+01,9.243374015748030692e-02
3.093600000000000061e-04,5.288300000000000173e-05,2.466600000000000216e-03,1.216531422600000042e+03,2.828100000000000058e-01,9.817600000000000193e+01,9.502822834645670291e-02
3.137799999999999400e-04,6.975000000000000134e-05,2.520000000000000104e-03,1.219408977800000002e+03,2.892500000000000071e-01,9.840799999999998704e+01,9.646653543307087686e-02
3.181999999999999824e-04,6.208300000000000851e-05,2.565500000000000072e-03,1.220960159900000235e+03,2.947800000000000420e-01,9.853399999999999181e+01,9.855972440944882340e-02
3.226199999999999706e-04,7.588300000000000513e-05,2.614900000000000297e-03,1.222826074599999856e+03,3.004100000000000104e-01,9.868399999999999750e+01,9.996129921259842843e-02
3.270400000000000130e-04,6.668299999999999835e-05,2.674199999999999841e-03,1.224377256700000089e+03,3.062799999999999967e-01,9.881000000000000227e+01,1.026581496062992094e-01
3.358799999999999893e-04,6.361699999999999755e-05,2.785000000000000149e-03,1.227209850100000040e+03,3.187200000000000033e-01,9.903900000000000148e+01,1.071410629921259877e-01
3.402999999999999775e-04,7.588300000000000513e-05,2.842300000000000295e-03,1.227929238900000200e+03,3.243599999999999817e-01,9.909600000000000364e+01,1.089140551181102395e-01
3.447200000000000199e-04,7.435000000000000474e-05,2.889800000000000528e-03,1.229457940099999860e+03,3.305899999999999950e-01,9.921899999999999409e+01,1.108444881889764089e-01
3.491399999999999539e-04,8.815000000000000136e-05,2.945199999999999815e-03,1.229682749099999910e+03,3.364900000000000113e-01,9.923799999999999955e+01,1.124822834645669289e-01
3.535599999999999962e-04,6.361699999999999755e-05,2.986699999999999685e-03,1.230334695200000169e+03,3.424400000000000222e-01,9.928900000000000148e+01,1.150820078740157348e-01
3.579799999999999844e-04,8.201700000000001112e-05,3.055900000000000283e-03,1.230559504199999992e+03,3.487099999999999644e-01,9.930799999999999272e+01,1.170820078740157505e-01
3.623799999999999829e-04,9.121700000000000435e-05,3.103400000000000082e-03,1.230626946900000121e+03,3.541400000000000103e-01,9.931399999999999295e+01,1.185898818897637846e-01
3.667999999999999711e-04,8.508299999999999837e-05,3.144899999999999952e-03,1.229930039000000079e+03,3.622199999999999864e-01,9.925700000000000500e+01,1.204652362204724353e-01
3.712200000000000135e-04,7.435000000000000474e-05,3.204200000000000364e-03,1.229727710900000147e+03,3.717599999999999794e-01,9.924200000000000443e+01,1.232224409448819114e-01
3.756399999999999475e-04,8.661700000000000096e-05,3.257600000000000252e-03,1.228333895100000063e+03,3.784800000000000386e-01,9.912799999999998590e+01,1.248418503937007984e-01
3.800599999999999899e-04,7.741699999999999417e-05,3.307099999999999883e-03,1.227502101799999991e+03,3.887700000000000045e-01,9.906200000000001182e+01,1.271528740157480131e-01
3.844799999999999780e-04,9.888399999999999718e-05,3.350600000000000019e-03,1.226040843300000006e+03,3.953300000000000147e-01,9.894400000000000261e+01,1.280203149606299329e-01
3.888999999999999662e-04,1.004200000000000042e-04,3.409900000000000431e-03,1.224669508400000041e+03,4.024499999999999744e-01,9.883200000000000784e+01,1.302944881889764039e-01
3.933199999999999544e-04,9.121700000000000435e-05,3.469199999999999975e-03,1.222893517299999985e+03,4.114300000000000179e-01,9.868899999999999295e+01,1.329914566929133735e-01
3.977399999999999968e-04,9.581700000000000774e-05,3.516700000000000208e-03,1.220712870000000066e+03,4.201500000000000234e-01,9.851299999999999102e+01,1.346804330708661346e-01
4.021599999999999849e-04,1.034800000000000054e-04,3.568099999999999831e-03,1.218509741800000029e+03,4.275399999999999756e-01,9.833599999999999852e+01,1.364023622047244033e-01
4.065799999999999731e-04,9.428399999999999379e-05,3.631399999999999906e-03,1.215339934900000117e+03,4.372600000000000375e-01,9.807999999999999829e+01,1.392565354330708716e-01
4.109999999999999613e-04,8.201700000000001112e-05,3.678900000000000139e-03,1.211630586400000084e+03,4.461600000000000565e-01,9.778000000000000114e+01,1.416095669291338732e-01
4.154200000000000037e-04,9.275000000000000475e-05,3.742099999999999940e-03,1.208663107599999876e+03,4.543699999999999961e-01,9.754000000000000625e+01,1.436751968503937049e-01
4.198399999999999376e-04,9.275000000000000475e-05,3.783699999999999650e-03,1.205021201799999972e+03,4.618800000000000128e-01,9.724700000000001410e+01,1.453129921259842527e-01
4.242599999999999800e-04,1.080799999999999952e-04,3.843000000000000062e-03,1.199760671200000161e+03,4.701800000000000423e-01,9.682200000000000273e+01,1.470440944881889755e-01
4.286799999999999682e-04,1.080799999999999952e-04,3.892399999999999853e-03,1.193825713599999972e+03,4.779800000000000160e-01,9.634299999999998931e+01,1.489889763779527476e-01
4.331000000000000106e-04,1.080799999999999952e-04,3.959700000000000025e-03,1.187441138000000137e+03,4.871100000000000430e-01,9.582899999999999352e+01,1.516385826771653733e-01
4.375199999999999445e-04,1.004200000000000042e-04,3.999199999999999630e-03,1.180404616300000043e+03,4.953199999999999825e-01,9.526100000000000989e+01,1.534952755905511779e-01
4.419399999999999869e-04,1.142200000000000008e-04,4.066499999999999802e-03,1.171434737200000200e+03,5.035600000000000076e-01,9.453700000000000614e+01,1.556015748031495949e-01
4.463599999999999751e-04,1.019499999999999980e-04,4.109999999999999938e-03,1.161048561400000153e+03,5.123199999999999976e-01,9.369799999999999329e+01,1.577972440944881982e-01
4.507799999999999633e-04,1.065500000000000014e-04,4.177199999999999837e-03,1.149358493400000043e+03,5.208599999999999897e-01,9.275600000000000023e+01,1.602618110236220250e-01
4.551999999999999514e-04,1.019499999999999980e-04,4.218699999999999707e-03,1.135352892699999984e+03,5.283100000000000573e-01,9.162500000000000000e+01,1.620767716535433112e-01
4.596199999999999938e-04,1.065500000000000014e-04,4.274100000000000295e-03,1.117075921000000108e+03,5.359099999999999975e-01,9.015100000000001046e+01,1.640767716535433129e-01
4.640399999999999820e-04,1.050199999999999940e-04,4.321600000000000094e-03,1.097562499800000069e+03,5.445200000000000040e-01,8.857500000000000284e+01,1.660070866141732382e-01
4.684599999999999702e-04,1.126799999999999986e-04,4.394699999999999648e-03,1.075958354900000131e+03,5.536399999999999100e-01,8.683100000000000307e+01,1.685834645669291032e-01
4.728799999999999584e-04,1.126799999999999986e-04,4.422399999999999942e-03,1.051813868299999967e+03,5.616600000000000481e-01,8.488200000000000500e+01,1.696740157480314815e-01
4.773000000000000007e-04,1.157499999999999946e-04,4.493600000000000372e-03,1.025758505200000172e+03,5.695299999999999807e-01,8.278000000000000114e+01,1.723562992125984294e-01
4.817199999999999889e-04,1.126799999999999986e-04,4.549000000000000092e-03,9.953193665999999666e+02,5.785299999999999887e-01,8.032399999999999807e+01,1.746582677165354203e-01
4.832599999999999505e-04,1.080799999999999952e-04,4.570700000000000457e-03,9.846859009000000924e+02,5.813199999999999479e-01,7.946600000000000819e+01,1.756937007874015966e-01
