#time, displacement
5.999999999999999464e-08,1.366635353613549419e-07
1.246000000000000098e-05,2.953072664203659764e-05
2.513999999999999986e-05,6.671018692095743476e-05
3.838000000000000184e-05,1.210368083582194845e-04
4.889999999999999599e-05,1.809120372591864370e-04
5.993999999999999193e-05,2.646922055737292289e-04
6.593999999999999547e-05,3.211297279592356104e-04
7.239999999999999799e-05,3.918120948544008184e-04
7.823999999999999629e-05,4.654879321280009762e-04
8.345999999999999036e-05,5.399129622634497253e-04
8.857999999999999555e-05,6.213752847861477545e-04
9.370000000000000074e-05,7.117899675812954657e-04
9.881999999999999237e-05,8.117244650768530015e-04
1.039399999999999976e-04,9.219606756992643247e-04
1.090600000000000028e-04,1.045021998682291956e-03
1.141800000000000079e-04,1.184278177737502647e-03
1.192999999999999860e-04,1.343104580165425162e-03
1.244200000000000048e-04,1.524876573266591628e-03
1.295399999999999829e-04,1.732969524341528966e-03
1.346599999999999880e-04,1.970758800690770602e-03
1.397799999999999932e-04,2.241619769614844760e-03
1.448999999999999984e-04,2.548927798414281614e-03
1.500200000000000036e-04,2.896058254117617539e-03
1.551399999999999817e-04,3.285127719744049182e-03
1.602599999999999869e-04,3.713308007792908913e-03
1.653799999999999921e-04,4.176556925514478096e-03
1.704999999999999973e-04,4.670832280159038959e-03
1.756200000000000025e-04,5.192091878976878502e-03
1.807400000000000076e-04,5.736293529218276788e-03
1.858600000000000128e-04,6.299395038133519080e-03
1.909799999999999909e-04,6.877354212972886308e-03
1.960999999999999961e-04,7.466128860986666338e-03
2.012200000000000013e-04,8.061686007044417332e-03
2.114600000000000117e-04,9.264324947995668941e-03
2.165799999999999898e-04,9.870925211002076066e-03
2.216999999999999678e-04,1.048091655297961680e-02
2.268199999999999730e-04,1.109420188689125286e-02
2.319399999999999782e-04,1.171068412569993555e-02
2.370599999999999834e-04,1.233026618236862659e-02
2.421799999999999886e-04,1.295285096986028249e-02
2.472999999999999938e-04,1.357834140113785802e-02
2.524199999999999990e-04,1.420663134138539646e-02
2.575400000000000042e-04,1.483738132397200912e-02
2.626600000000000094e-04,1.547000360667793832e-02
2.677799999999999603e-04,1.610389840713867884e-02
2.728999999999999655e-04,1.673846594298974630e-02
2.780199999999999707e-04,1.737310643186664241e-02
2.831399999999999759e-04,1.800722009140486371e-02
2.882599999999999811e-04,1.864020713923991018e-02
2.933799999999999863e-04,1.927146779300728877e-02
2.984999999999999915e-04,1.990040227034250292e-02
3.036199999999999967e-04,2.052646756046161772e-02
3.087400000000000018e-04,2.114968417009322615e-02
3.138600000000000070e-04,2.177039505702205863e-02
3.189800000000000122e-04,2.238894697532628833e-02
3.241000000000000174e-04,2.300568667908408846e-02
3.292200000000000226e-04,2.362096092237363915e-02
3.343399999999999736e-04,2.423511645927310665e-02
3.394599999999999788e-04,2.484850004386067457e-02
3.445799999999999840e-04,2.546145843021451263e-02
3.496999999999999892e-04,2.607433837241279750e-02
3.548199999999999943e-04,2.668739213600315394e-02
3.599399999999999995e-04,2.730042795003638154e-02
3.650600000000000047e-04,2.791312372357256794e-02
3.701800000000000099e-04,2.852515734848406689e-02
3.804200000000000203e-04,2.974594971992247303e-02
3.855400000000000255e-04,3.035406425019410159e-02
3.906600000000000307e-04,3.096022819933050632e-02
3.957799999999999816e-04,3.156411945920402362e-02
4.008999999999999326e-04,3.216541814775126379e-02
4.060199999999999378e-04,3.276440985344713369e-02
4.111399999999999430e-04,3.336280339918193394e-02
4.162599999999999482e-04,3.396251191697717553e-02
4.213799999999999534e-04,3.456544853885434865e-02
4.264999999999999586e-04,3.517352639683497123e-02
4.316199999999999638e-04,3.578865862294051264e-02
4.367399999999999689e-04,3.641275834919249776e-02
4.418599999999999741e-04,3.704773870761239596e-02
4.469799999999999793e-04,3.769551283022173904e-02
4.520999999999999845e-04,3.835791548644110899e-02
4.572199999999999897e-04,3.903401307861185943e-02
4.623399999999999407e-04,3.971942882989730472e-02
4.674599999999999459e-04,4.040957062207880396e-02
4.725799999999999511e-04,4.109984633693766765e-02
4.776999999999999563e-04,4.178566385625525487e-02
4.828199999999999614e-04,4.246243106181286225e-02
4.879399999999999666e-04,4.312555583539185583e-02
4.930600000000000260e-04,4.377044605877354611e-02
4.981799999999999770e-04,4.439250961373927135e-02
5.033000000000000364e-04,4.498750320164490724e-02
5.084199999999999874e-04,4.555546802746652385e-02
5.135399999999999384e-04,4.609932250784133656e-02
5.186599999999999978e-04,4.662203835602614366e-02
5.237799999999999487e-04,4.712658728527773649e-02
5.288999999999998997e-04,4.761594100885292724e-02
5.340199999999999591e-04,4.809307124000852807e-02
5.391399999999999101e-04,4.856094969200134420e-02
5.442599999999999695e-04,4.902254807808817394e-02
5.493799999999999205e-04,4.948083811152582251e-02
5.499600000000000538e-04,4.953267716535432463e-02
