{'temperature':534.67, 'engineering_strain_rate':3600 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
7.299999999999999564e-06,1.140899999999999953e-06,4.412099999999999651e-06,7.836841740000000556e+00,-1.056400000000000084e-05,6.352300000000000724e-01,1.287874015748031401e-04
1.301999999999999901e-05,-3.411600000000000188e-07,4.412099999999999651e-06,1.982747937300000274e+01,2.628700000000000090e-04,1.607199999999999962e+00,1.871362204724409412e-04
1.869999999999999714e-05,-3.411600000000000188e-07,8.429599999999999726e-06,4.353201475999999559e+01,-1.800800000000000106e-05,3.528599999999999959e+00,3.453055118110236448e-04
2.426000000000000151e-05,-1.452700000000000084e-06,1.646499999999999906e-05,8.414825679000000491e+01,2.032000000000000061e-04,6.820800000000000196e+00,7.054212598425197009e-04
2.949999999999999877e-05,4.104900000000000288e-06,2.449999999999999921e-05,1.474544711899999925e+02,-1.135900000000000085e-05,1.195199999999999996e+01,8.029566929133857009e-04
3.491999999999999770e-05,7.703499999999999597e-07,1.646499999999999906e-05,2.498077608000000112e+02,8.388700000000000236e-04,2.024900000000000233e+01,6.178996062992126457e-04
3.915999999999999776e-05,2.252400000000000237e-06,3.655199999999999834e-05,3.585703550000000064e+02,6.385300000000000004e-04,2.906500000000000128e+01,1.350377952755905464e-03
4.284000000000000319e-05,5.957399999999999916e-06,2.851699999999999819e-05,4.672205447000000618e+02,1.079799999999999901e-03,3.787100000000000222e+01,8.881732283464566745e-04
4.615999999999999173e-05,2.993399999999999580e-06,3.253499999999999936e-05,5.667659698999999591e+02,1.991900000000000007e-03,4.593999999999999773e+01,1.163055118110236296e-03
4.918000000000000008e-05,2.934400000000000124e-08,4.412099999999999651e-06,6.460336232999999311e+02,2.111400000000000256e-03,5.236600000000000676e+01,1.725494488188976329e-04
5.209999999999999923e-05,6.698400000000000106e-06,4.860499999999999966e-05,7.013141564000000017e+02,2.588300000000000409e-03,5.684700000000000131e+01,1.649866141732283728e-03
5.489999999999999275e-05,5.586900000000000668e-06,8.429599999999999726e-06,7.308765399000000116e+02,3.238599999999999465e-03,5.924199999999999733e+01,1.119173228346456326e-04
5.767999999999999663e-05,2.993399999999999580e-06,5.262300000000000083e-05,7.415999292000000196e+02,5.604699999999999786e-03,6.011199999999999477e+01,1.953921259842519853e-03
6.042000000000000089e-05,3.734399999999999770e-06,1.646499999999999906e-05,7.441627518000000236e+02,7.102100000000000080e-03,6.032000000000000028e+01,5.012047244094488705e-04
6.315999999999999837e-05,4.104900000000000288e-06,6.869300000000000113e-05,7.471751924000000145e+02,9.057700000000001861e-03,6.056399999999999295e+01,2.542838582677165588e-03
6.590000000000000263e-05,1.003300000000000033e-05,9.681600000000000275e-05,7.533799208000000363e+02,1.019300000000000067e-02,6.106600000000000250e+01,3.416653543307086784e-03
6.863999999999999334e-05,1.114400000000000037e-05,9.681600000000000275e-05,7.613156784999999900e+02,1.280099999999999988e-02,6.171000000000000085e+01,3.372913385826771960e-03
7.137999999999999760e-05,7.809899999999999544e-06,1.169000000000000090e-04,7.675878496000000268e+02,1.413000000000000193e-02,6.221800000000000352e+01,4.294885826771653765e-03
7.412000000000000186e-05,4.845899999999999631e-06,1.410100000000000069e-04,7.723538003999999546e+02,1.721400000000000013e-02,6.260499999999999687e+01,5.360791338582677687e-03
7.685999999999999256e-05,1.151500000000000071e-05,1.530600000000000016e-04,7.794352839000000586e+02,2.012700000000000253e-02,6.317800000000000438e+01,5.572637795275591117e-03
7.959999999999999682e-05,1.299700000000000109e-05,1.731500000000000075e-04,7.915300081000000318e+02,2.402899999999999828e-02,6.415800000000000125e+01,6.305236220472441172e-03
8.234000000000000108e-05,1.114400000000000037e-05,2.494800000000000034e-04,8.086154921000000968e+02,2.823299999999999768e-02,6.554399999999999693e+01,9.383307086614174619e-03
8.507999999999999179e-05,1.003300000000000033e-05,2.535000000000000361e-04,8.267800592999999481e+02,3.214399999999999896e-02,6.701600000000000534e+01,9.585314960629922124e-03
8.781999999999998249e-05,1.114400000000000037e-05,3.137600000000000046e-04,8.441802758999999696e+02,3.771999999999999659e-02,6.842699999999999250e+01,1.191401574803149788e-02
9.056000000000000031e-05,1.151500000000000071e-05,3.097500000000000210e-04,8.606812565000000177e+02,4.348099999999999882e-02,6.976500000000000057e+01,1.174153543307086649e-02
9.329999999999999101e-05,1.114400000000000037e-05,3.780400000000000058e-04,8.772271988999999621e+02,4.896499999999999464e-02,7.110600000000000875e+01,1.444472440944881940e-02
9.603999999999999527e-05,8.180399999999998792e-06,4.342899999999999907e-04,8.939305076000000554e+02,5.652399999999999786e-02,7.245900000000000318e+01,1.677596850393700545e-02
9.877999999999999953e-05,-9.233199999999999960e-06,5.025900000000000246e-04,9.103415646000000834e+02,6.443500000000000616e-02,7.378900000000000148e+01,2.015051968503937460e-02
1.015199999999999902e-04,9.291899999999999924e-06,5.708900000000000042e-04,9.266402170999999726e+02,6.860199999999999632e-02,7.511199999999999477e+01,2.211016141732283571e-02
1.042599999999999945e-04,-3.411600000000000188e-07,5.990099999999999722e-04,9.424892515999999887e+02,7.593999999999999362e-02,7.639499999999999602e+01,2.359650236220472291e-02
1.069999999999999988e-04,2.252400000000000237e-06,6.311500000000000270e-04,9.571917602000000898e+02,8.234400000000000053e-02,7.758700000000000330e+01,2.475974803149606426e-02
1.097399999999999895e-04,-2.193699999999999851e-06,7.235499999999999961e-04,9.696461788000000297e+02,8.850399999999999934e-02,7.859699999999999420e+01,2.857258661417322668e-02
1.152199999999999980e-04,2.252400000000000237e-06,8.320299999999999875e-04,9.923069260000000895e+02,1.011799999999999922e-01,8.043399999999999750e+01,3.266840944881889419e-02
