{'temperature':534.67, 'engineering_strain_rate':0.0001 }
time, displacement, load, engineering_strain, engineering_stress
5.099899999999252032e+00,4.248125000000000090e-06,2.957639999999999958e+01,1.699250000000000036e-05,2.410101892537924506e+00
7.600000000000363798e+00,1.982500000000000077e-06,3.023410000000000153e+01,7.930000000000000308e-06,2.463696110046552867e+00
1.059979999999995925e+01,8.633574999999999751e-06,3.681170000000000186e+01,3.453429999999999900e-05,2.999687177531352944e+00
1.309979999999995925e+01,1.243505000000000048e-05,4.223819999999999908e+01,4.974020000000000194e-05,3.441878178459695903e+00
1.809979999999995925e+01,1.980812499999999934e-05,5.325560000000000116e+01,7.923249999999999738e-05,4.339656697510267946e+00
2.059970000000066648e+01,1.244222499999999928e-05,5.868209999999999837e+01,4.976889999999999710e-05,4.781847698438610905e+00
2.309979999999995925e+01,3.841400000000000186e-05,6.427299999999999613e+01,1.536560000000000074e-04,5.237435216560839102e+00
2.559959999999955471e+01,3.730200000000000302e-05,7.052169999999999561e+01,1.492080000000000121e-04,5.746625100924781293e+00
3.059970000000066648e+01,3.485825000000000121e-05,8.351239999999999952e+01,1.394330000000000049e-04,6.805202569967411463e+00
3.309959999999955471e+01,1.926407499999999902e-05,9.074769999999999470e+01,7.705629999999999609e-05,7.394787854960839901e+00
3.559950000000026193e+01,3.587000000000000046e-05,9.732529999999999859e+01,1.434800000000000019e-04,7.930778922445639978e+00
3.809950000000026193e+01,4.382349999999999809e-05,1.052184000000000026e+02,1.752939999999999924e-04,8.573966573680783299e+00
4.309959999999955471e+01,4.215024999999999848e-05,1.195246000000000066e+02,1.686009999999999939e-04,9.739740626473755825e+00
4.559939999999915017e+01,5.298625000000000112e-05,1.277464999999999975e+02,2.119450000000000045e-04,1.040972131209666962e+01
4.809959999999955471e+01,5.293924999999999971e-05,1.351462999999999965e+02,2.117569999999999988e-04,1.101271126301707071e+01
5.059950000000026193e+01,7.072775000000000058e-05,1.432038000000000011e+02,2.829110000000000023e-04,1.166929543144609838e+01
5.559939999999915017e+01,6.392875000000000012e-05,1.594833000000000141e+02,2.557150000000000005e-04,1.299586843423112903e+01
