#time, displacement
2.000000000000000042e-08,6.706238242246663907e-07
4.079999999999999900e-06,1.362341870144953310e-04
7.740000000000000433e-06,2.556188693245835014e-04
1.205999999999999973e-05,3.895855183653597689e-04
1.698000000000000006e-05,5.280498882737853089e-04
2.112000000000000108e-05,6.287577266731673564e-04
2.494000000000000177e-05,7.108125566401235452e-04
2.894000000000000074e-05,7.976647806778211199e-04
3.220000000000000341e-05,8.784030155382637492e-04
3.545999999999999592e-05,9.759670630394762019e-04
3.861999999999999277e-05,1.093524353351184265e-03
4.175999999999999320e-05,1.239421465743197363e-03
4.478000000000000155e-05,1.413208958884814214e-03
4.761999999999999469e-05,1.611859866308229788e-03
5.035999999999999895e-05,1.840511397214244539e-03
5.311999999999999285e-05,2.112028376444772659e-03
5.585999999999999711e-05,2.426855582181218930e-03
6.677999999999999420e-05,4.248695496629543294e-03
6.951999999999999846e-05,4.885993321938947656e-03
7.226000000000000272e-05,5.611098269529702504e-03
7.499999999999999343e-05,6.431793497087561970e-03
7.773999999999999769e-05,7.355862162298287127e-03
8.048000000000000195e-05,8.391087422847628638e-03
8.321999999999999266e-05,9.545252436421333697e-03
8.595999999999998336e-05,1.082614036070516338e-02
8.870000000000000117e-05,1.224153435338488569e-02
9.143999999999999188e-05,1.379795521932920647e-02
9.417999999999999614e-05,1.548850585585107367e-02
9.692000000000000040e-05,1.729819417451712582e-02
9.965999999999999111e-05,1.921191630203897965e-02
1.023999999999999954e-04,2.121456836512829180e-02
1.051399999999999996e-04,2.329104649049668421e-02
1.078799999999999903e-04,2.542624740117091151e-02
1.133599999999999989e-04,2.982542838989112738e-02
1.160999999999999896e-04,3.207556369253119349e-02
1.188399999999999938e-04,3.435093812213636799e-02
1.215799999999999981e-04,3.664520861979050220e-02
1.243199999999999752e-04,3.895203212657743358e-02
1.270599999999999930e-04,4.126506558358105509e-02
1.298000000000000109e-04,4.357796593188519030e-02
1.325399999999999745e-04,4.588439011257364891e-02
1.352799999999999923e-04,4.817799506673035165e-02
1.380200000000000101e-04,5.045243773543912902e-02
1.407599999999999737e-04,5.270303994020338056e-02
1.434999999999999915e-04,5.493379947890734277e-02
1.462400000000000093e-04,5.715153119451529123e-02
1.489799999999999729e-04,5.936305141343794362e-02
1.517199999999999907e-04,6.157517646208618411e-02
1.544600000000000085e-04,6.379472266687076509e-02
1.571999999999999721e-04,6.602850635420240422e-02
1.599399999999999899e-04,6.828334385049202038e-02
1.626800000000000078e-04,7.056598927607282690e-02
1.654199999999999714e-04,7.287895827487160527e-02
1.681599999999999892e-04,7.521788802654587325e-02
1.709000000000000070e-04,7.757778638766946178e-02
1.736399999999999706e-04,7.995366121481625732e-02
1.763799999999999884e-04,8.234052036456025736e-02
1.791200000000000062e-04,8.473337169347533449e-02
1.818599999999999969e-04,8.712722305813540291e-02
1.845999999999999876e-04,8.951708231511436298e-02
1.873400000000000054e-04,9.189825305436698233e-02
1.900799999999999961e-04,9.427027901567754109e-02
1.928199999999999868e-04,9.663587596036252170e-02
1.955600000000000047e-04,9.899783610070549134e-02
1.982999999999999954e-04,1.013589516489900172e-01
2.037800000000000039e-04,1.060898178185180896e-01
2.065199999999999946e-04,1.084651528643287843e-01
2.092599999999999853e-04,1.108508121672153318e-01
2.120000000000000031e-04,1.132495879394613547e-01
2.147399999999999938e-04,1.156642723506279835e-01
2.174799999999999845e-04,1.180968841191156887e-01
2.202200000000000023e-04,1.205466940543799548e-01
2.229599999999999930e-04,1.230123629851089945e-01
2.256799999999999941e-04,1.254743987899176738e-01
2.284199999999999848e-04,1.279676768403077147e-01
2.311599999999999755e-04,1.304728061472003597e-01
2.338999999999999933e-04,1.329884475392839882e-01
2.366399999999999840e-04,1.355132618452467574e-01
2.393799999999999747e-04,1.380459098937769635e-01
2.421199999999999926e-04,1.405850532836687705e-01
2.448600000000000104e-04,1.431296356054339303e-01
2.476000000000000011e-04,1.456793013332717823e-01
2.503399999999999918e-04,1.482338019904001214e-01
2.530799999999999825e-04,1.507928891000365756e-01
2.558199999999999732e-04,1.533563141853988565e-01
2.585599999999999639e-04,1.559238287697045922e-01
2.613000000000000088e-04,1.584951843761715218e-01
2.640399999999999995e-04,1.610701325280172458e-01
2.667799999999999360e-04,1.636484247484594201e-01
2.695199999999999809e-04,1.662298116462579411e-01
2.722599999999999716e-04,1.688140185916203739e-01
2.749999999999999624e-04,1.714007431315970054e-01
2.777400000000000073e-04,1.739896813803180897e-01
2.804799999999999980e-04,1.765805294519138813e-01
2.832199999999999887e-04,1.791729834605146343e-01
2.859599999999999794e-04,1.817667395202506309e-01
2.886999999999999701e-04,1.843614937452521807e-01
2.914399999999999608e-04,1.869569422496495381e-01
2.941800000000000057e-04,1.895527811475730129e-01
2.949599999999999813e-04,1.902917716535433290e-01
