{'temperature':534.67, 'engineering_strain_rate':500 }
time, transmitted displacement, incident displacement, load, engineering_strain, engineering_stress, displacement
8.640000000000000287e-06,3.670300000000000248e-07,3.480199999999999730e-06,3.533098244000000054e+00,-3.340400000000000069e-05,2.854900000000000215e-01,1.225657480314960553e-04
2.087999999999999660e-05,3.670300000000000248e-07,3.480199999999999730e-06,1.626628000400000218e+01,1.037700000000000043e-04,1.314400000000000013e+00,1.225657480314960553e-04
3.027999999999999808e-05,-1.176400000000000078e-06,6.501199999999999690e-06,3.890094935999999848e+01,2.219900000000000074e-04,3.143299999999999983e+00,3.022677165354330361e-04
4.028000000000000059e-05,8.815100000000001160e-07,6.501199999999999690e-06,8.566796562999999765e+01,4.057100000000000170e-05,6.922299999999999898e+00,2.212476377952755956e-04
4.743999999999999303e-05,-6.619299999999999457e-07,8.515199999999999381e-06,1.372481425900000147e+02,4.553299999999999926e-04,1.108999999999999986e+01,3.613043307086614194e-04
5.335999999999999733e-05,-1.474499999999999869e-07,7.508200000000000383e-06,1.920902981400000158e+02,4.971599999999999631e-04,1.552200000000000024e+01,3.014035433070866039e-04
5.907999999999999678e-05,3.670300000000000248e-07,9.522200000000000073e-06,2.570241297000000031e+02,4.555800000000000257e-04,2.076900000000000190e+01,3.604397637795275756e-04
6.436000000000000043e-05,-1.176400000000000078e-06,1.254300000000000002e-05,3.243544251999999801e+02,7.627600000000000222e-04,2.620800000000000196e+01,5.401338582677164867e-04
6.965999999999999373e-05,8.815100000000001160e-07,1.052900000000000033e-05,3.982491435000000024e+02,1.080499999999999863e-03,3.217900000000000205e+01,3.798224409448818818e-04
7.493999999999999739e-05,3.453899999999999660e-06,1.355000000000000071e-05,4.733803112999999598e+02,1.181500000000000042e-03,3.825000000000000000e+01,3.974842519685039817e-04
8.019999999999999785e-05,1.910500000000000173e-06,2.059900000000000047e-05,5.383725932000000967e+02,1.659099999999999724e-03,4.350199999999999534e+01,7.357677165354330022e-04
8.545999999999998476e-05,8.815100000000001160e-07,1.757800000000000009e-05,5.849979797999999391e+02,2.052400000000000231e-03,4.726899999999999835e+01,6.573421259842519978e-04
9.071999999999999877e-05,2.425000000000000076e-06,3.368999999999999762e-05,6.113231137000000217e+02,2.439199999999999875e-03,4.939699999999999847e+01,1.230905511811023704e-03
9.597999999999999924e-05,3.453899999999999660e-06,3.167599999999999962e-05,6.265202021000000059e+02,3.514100000000000036e-03,5.062500000000000000e+01,1.111106299212598434e-03
1.012399999999999861e-04,3.968399999999999986e-06,4.073900000000000416e-05,6.399637802999999394e+02,4.263600000000000202e-03,5.171100000000000563e+01,1.447661417322834753e-03
1.065000000000000002e-04,6.026300000000000222e-06,4.073900000000000416e-05,6.527329315000000634e+02,4.832999999999999623e-03,5.274300000000000210e+01,1.366641732283464805e-03
1.117600000000000006e-04,1.910500000000000173e-06,5.483699999999999691e-05,6.636586489000000029e+02,6.193500000000000220e-03,5.362600000000000477e+01,2.083720472440944715e-03
1.170199999999999875e-04,7.055300000000000026e-06,5.886499999999999968e-05,6.752587932999999794e+02,6.987499999999999788e-03,5.456199999999999761e+01,2.039751968503937009e-03
1.222800000000000015e-04,6.540800000000000124e-06,7.296299999999999921e-05,6.851953511000000390e+02,7.901100000000001178e-03,5.536500000000000199e+01,2.615047244094488230e-03
1.275399999999999884e-04,6.540800000000000124e-06,7.497699999999999721e-05,6.940753066000000899e+02,9.062299999999998829e-03,5.608399999999999608e+01,2.694338582677165313e-03
1.328000000000000025e-04,7.569799999999999928e-06,9.411000000000000528e-05,7.021459497000000738e+02,1.035699999999999989e-02,5.673600000000000421e+01,3.407094488188976925e-03
1.380599999999999894e-04,7.055300000000000026e-06,1.041799999999999953e-04,7.101266692000000376e+02,1.204200000000000062e-02,5.738000000000000256e+01,3.823807086614173113e-03
1.433199999999999763e-04,7.055300000000000026e-06,1.142499999999999988e-04,7.181073887000001150e+02,1.329099999999999900e-02,5.802600000000000335e+01,4.220263779527558962e-03
1.485800000000000174e-04,9.627699999999999317e-06,1.233100000000000103e-04,7.264927644000000555e+02,1.499199999999999838e-02,5.870199999999999818e+01,4.475681102362205101e-03
1.538400000000000043e-04,9.627699999999999317e-06,1.404300000000000090e-04,7.338889805000000024e+02,1.647900000000000059e-02,5.930100000000000193e+01,5.149696850393701252e-03
1.590999999999999912e-04,7.569799999999999928e-06,1.535200000000000074e-04,7.412627157000000580e+02,1.854400000000000145e-02,5.989699999999999847e+01,5.746070866141732812e-03
1.643600000000000052e-04,9.627699999999999317e-06,1.736599999999999873e-04,7.482992374000000382e+02,2.039099999999999940e-02,6.046399999999999864e+01,6.457964566929133045e-03
1.696199999999999921e-04,1.374400000000000089e-05,1.807099999999999961e-04,7.545489276000000700e+02,2.166399999999999923e-02,6.096999999999999886e+01,6.573464566929134063e-03
1.748799999999999790e-04,1.168599999999999958e-05,2.058899999999999955e-04,7.606862132999999631e+02,2.410500000000000143e-02,6.146600000000000108e+01,7.645826771653542811e-03
1.801399999999999660e-04,9.627699999999999317e-06,2.139400000000000015e-04,7.668684607999999798e+02,2.589100000000000082e-02,6.196399999999999864e+01,8.043791338582677308e-03
1.854000000000000071e-04,1.117099999999999858e-05,2.340800000000000086e-04,7.734553645000000870e+02,2.788000000000000200e-02,6.249800000000000466e+01,8.775944881889763405e-03
1.906599999999999940e-04,1.580100000000000000e-05,2.491899999999999909e-04,7.799073827999999367e+02,2.963999999999999621e-02,6.301800000000000068e+01,9.188543307086613487e-03
2.011799999999999949e-04,1.528700000000000119e-05,2.834299999999999884e-04,7.938905026000001044e+02,3.395000000000000101e-02,6.414799999999999613e+01,1.055681102362204631e-02
2.064399999999999818e-04,1.528700000000000119e-05,3.005500000000000142e-04,8.012192760000000362e+02,3.574499999999999900e-02,6.474099999999999966e+01,1.123082677165354419e-02
2.116999999999999687e-04,1.528700000000000119e-05,3.226999999999999834e-04,8.081883550000000014e+02,3.780599999999999933e-02,6.530400000000000205e+01,1.210287401574803093e-02
2.169600000000000098e-04,1.580100000000000000e-05,3.378000000000000252e-04,8.147527777999999898e+02,4.013500000000000401e-02,6.583499999999999375e+01,1.267712598425196902e-02
2.222199999999999967e-04,1.785899999999999960e-05,3.529100000000000075e-04,8.203055601000000934e+02,4.196499999999999536e-02,6.628300000000000125e+01,1.319098425196850444e-02
2.274799999999999836e-04,1.580100000000000000e-05,3.740600000000000066e-04,8.258583423999999695e+02,4.399399999999999838e-02,6.673199999999999932e+01,1.410468503937007886e-02
2.327399999999999977e-04,1.682999999999999980e-05,3.851300000000000209e-04,8.309615067000000863e+02,4.588199999999999917e-02,6.714499999999999602e+01,1.450000000000000074e-02
2.379999999999999846e-04,2.094599999999999902e-05,4.092999999999999742e-04,8.361096327999999858e+02,4.771500000000000047e-02,6.756100000000000705e+01,1.528952755905511884e-02
