{'temperature':534.67, 'engineering_strain_rate':0.01 }
time, displacement, load, engineering_strain, engineering_stress
1.000010000000111177e+01,3.265324999999999945e-06,5.074900000000000411e+00,1.306129999999999978e-05,4.089470241477623502e-01
1.023330000000169093e+01,6.848824999999999602e-06,5.403800000000000381e+00,2.739529999999999841e-05,4.354505367770159507e-01
1.033330000000023574e+01,4.165950000000000322e-06,5.074900000000000411e+00,1.666380000000000129e-05,4.089470241477623502e-01
1.050000000000000000e+01,1.191229999999999901e-06,4.910499999999999865e+00,4.764919999999999604e-06,3.956992969472475918e-01
1.073320000000057917e+01,4.815325000000000352e-06,5.403800000000000381e+00,1.926130000000000141e-05,4.354505367770159507e-01
1.086660000000119908e+01,1.354530000000000057e-05,5.403800000000000381e+00,5.418120000000000228e-05,4.354505367770159507e-01
1.098330000000169093e+01,6.229749999999999519e-07,5.568200000000000038e+00,2.491899999999999808e-06,4.486982639775306536e-01
1.113320000000021537e+01,4.246800000000000150e-07,5.403800000000000381e+00,1.698720000000000060e-06,4.354505367770159507e-01
1.133320000000094296e+01,3.074600000000000005e-05,3.253629999999999711e+01,1.229840000000000002e-04,2.621849309696513863e+00
1.139990000000034343e+01,4.410874999999999676e-05,4.717130000000000223e+01,1.764349999999999870e-04,3.801171010301945596e+00
1.147020000000156870e+01,6.280475000000000207e-05,6.443750000000000000e+01,2.512190000000000083e-04,5.192520811941404801e+00
1.153320000000167056e+01,5.568850000000000053e-05,7.989470000000000027e+01,2.227540000000000021e-04,6.438097265005858105e+00
1.166660000000047148e+01,1.025154999999999979e-04,1.185379999999999967e+02,4.100619999999999916e-04,9.552062572351662340e+00
1.173330000000169093e+01,1.063964999999999968e-04,1.402438999999999965e+02,4.255859999999999873e-04,1.130117353245903722e+01
1.179989999999997963e+01,1.316442499999999924e-04,1.621142999999999859e+02,5.265769999999999696e-04,1.306354027799514839e+01
1.186680000000160362e+01,1.563402499999999877e-04,1.846425000000000125e+02,6.253609999999999508e-04,1.487891404878977042e+01
1.201660000000083528e+01,1.917544999999999883e-04,2.403874000000000137e+02,7.670179999999999533e-04,1.937096531411807376e+01
1.208340000000134751e+01,2.191187500000000101e-04,2.647244000000000028e+02,8.764750000000000405e-04,2.133209631703125453e+01
1.214990000000034343e+01,2.472805000000000120e-04,2.907058000000000106e+02,9.891220000000000481e-04,2.342573682486247577e+01
1.221650000000045111e+01,2.689100000000000257e-04,3.163584000000000174e+02,1.075640000000000103e-03,2.549288187829266761e+01
1.234990000000107102e+01,3.467650000000000181e-04,3.679923000000000002e+02,1.387060000000000072e-03,2.965365938132585910e+01
1.241660000000047148e+01,3.905649999999999985e-04,3.918360000000000127e+02,1.562259999999999994e-03,3.157503914440927062e+01
1.248330000000169093e+01,4.642700000000000255e-04,4.163374999999999773e+02,1.857080000000000102e-03,3.354942593275119123e+01
1.254989999999997963e+01,5.251649999999999634e-04,4.390301000000000045e+02,2.100659999999999854e-03,3.537804743074632086e+01
1.268330000000059954e+01,6.936425000000000186e-04,4.789889000000000010e+02,2.774570000000000074e-03,3.859801873038092168e+01
1.274990000000070722e+01,8.065200000000000233e-04,4.972416999999999803e+02,3.226080000000000093e-03,4.006887101167991005e+01
1.281670000000121945e+01,9.353974999999999833e-04,5.131923000000000457e+02,3.741589999999999933e-03,4.135420676280236307e+01
1.288320000000021537e+01,1.083692499999999986e-03,5.281562999999999874e+02,4.334769999999999943e-03,4.256004003426526339e+01
1.301660000000083528e+01,1.399075000000000058e-03,5.515067000000000235e+02,5.596300000000000233e-03,4.444166855751890921e+01
1.308320000000094296e+01,1.577505000000000096e-03,5.626885999999999513e+02,6.310020000000000386e-03,4.534273157931595932e+01
1.315000000000145519e+01,1.761385000000000077e-03,5.718971999999999980e+02,7.045540000000000309e-03,4.608478158356571441e+01
1.321650000000045111e+01,1.969434999999999849e-03,5.807768999999999551e+02,7.877739999999999396e-03,4.680032807518621496e+01
1.335000000000036380e+01,2.391547500000000114e-03,5.947542999999999438e+02,9.566190000000000457e-03,4.792665886698958388e+01
1.341650000000117871e+01,2.592249999999999936e-03,6.014963000000000193e+02,1.036899999999999974e-02,4.846994461386228892e+01
1.348330000000169093e+01,2.837875000000000120e-03,6.059361999999999853e+02,1.135150000000000048e-02,4.882772188878664821e+01
1.354989999999997963e+01,3.060675000000000114e-03,6.118559999999999945e+02,1.224270000000000046e-02,4.930475288320031524e+01
1.368339999999989232e+01,3.533500000000000182e-03,6.213935000000000173e+02,1.413400000000000073e-02,5.007330640007932487e+01
1.374990000000070722e+01,3.776224999999999807e-03,6.253400000000000318e+02,1.510489999999999923e-02,5.039132437694569688e+01
1.381770000000142318e+01,4.015399999999999699e-03,6.296154999999999973e+02,1.606159999999999879e-02,5.073585392466954147e+01
1.388320000000021537e+01,4.244625000000000134e-03,6.342197999999999638e+02,1.697850000000000054e-02,5.110687892679441546e+01
1.401650000000154250e+01,4.744024999999999805e-03,6.409618000000000393e+02,1.897609999999999922e-02,5.165016467366712050e+01
1.408340000000134751e+01,4.990124999999999769e-03,6.449083000000000538e+02,1.996049999999999908e-02,5.196818265053348540e+01
1.414990000000034343e+01,5.236325000000000007e-03,6.478682000000000016e+02,2.094530000000000003e-02,5.220669814774031892e+01
1.421650000000045111e+01,5.481525000000000113e-03,6.506636999999999489e+02,2.192610000000000045e-02,5.243196591774663062e+01
1.435060000000157743e+01,5.976175000000000237e-03,6.583923999999999523e+02,2.390470000000000095e-02,5.305476220250707797e+01
1.441670000000158325e+01,6.227274999999999998e-03,6.603656999999999471e+02,2.490909999999999999e-02,5.321377522005437299e+01
1.448330000000169093e+01,6.476575000000000040e-03,6.638188999999999851e+02,2.590630000000000016e-02,5.349204195709098997e+01
1.454980000000068685e+01,6.722449999999999606e-03,6.669432000000000471e+02,2.688979999999999843e-02,5.374380518149833819e+01
1.468330000000059954e+01,7.239024999999999627e-03,6.720408999999999651e+02,2.895609999999999851e-02,5.415458948168119946e+01
1.474990000000070722e+01,7.489899999999999856e-03,6.750008000000000266e+02,2.995959999999999943e-02,5.439310497888804008e+01
1.481650000000081491e+01,7.742699999999999930e-03,6.779606999999999744e+02,3.097079999999999972e-02,5.463162047609486649e+01
1.488310000000092259e+01,7.989750000000000324e-03,6.810850000000000364e+02,3.195900000000000130e-02,5.488338370050222181e+01
1.506650000000081491e+01,8.678699999999999262e-03,6.889781000000000404e+02,3.471479999999999705e-02,5.551942771246319097e+01
1.584979999999995925e+01,1.156010000000000024e-02,7.174261999999999944e+02,4.624040000000000095e-02,5.781184053589969807e+01
1.664990000000034343e+01,1.456662499999999971e-02,7.452164999999999964e+02,5.826649999999999885e-02,6.005124633407770318e+01
1.744980000000032305e+01,1.757237500000000119e-02,7.700469000000000506e+02,7.028950000000000475e-02,6.205213663504888189e+01
1.904989999999997963e+01,2.359790000000000151e-02,8.142811000000000377e+02,9.439160000000000605e-02,6.561662942417910926e+01
1.984979999999995925e+01,2.662849999999999939e-02,8.333561999999999443e+02,1.065139999999999976e-01,6.715374451616533236e+01
2.064990000000034343e+01,2.966500000000000040e-02,8.516090000000000373e+02,1.186600000000000016e-01,6.862459679746434915e+01
2.144980000000032305e+01,3.271025000000000321e-02,8.685462999999999738e+02,1.308410000000000128e-01,6.998944308647453738e+01
2.306660000000010768e+01,3.896374999999999839e-02,8.989675999999999476e+02,1.558549999999999935e-01,7.244086086923012147e+01
2.384970000000066648e+01,4.191025000000000306e-02,9.122871999999999844e+02,1.676410000000000122e-01,7.351418463577499551e+01
