{'temperature':851.67, 'direction':'R11' }
time,displacement,load,engineering_strain,engineering_stress,temperature,true_stress,true_strain,plastic_strain
1.1888841796875e+04,0.0021261157384087,15.3321184519203,-0.0001603245626878,0.288734520290903,395.822885131835,0.28868822905600167,-0.00016033741604429944,-0.0001603374202281868
11890.4853515625,0.0021202964045925,15.5405956784353,-0.0001718386965766,0.290234427171058,395.857656860351,0.2901845536661968,-0.00017185346253697432,-0.00017185346674254757
11892.029296875,0.0021804412176069,26.2733085972154,-5.28361695462127e-05,0.509776374093102,395.570117187499,0.5097494394646551,-5.283756542578595e-05,-5.283757281345898e-05
11893.4736328125,0.002245218438045,46.2302837839564,7.53320388124533e-05,0.933028453295623,395.726177978515,0.933098740239608,7.532920149694941e-05,7.532918797377927e-05
11894.818359375,0.0022836088539306,74.8069733000435,0.0001512913156837,1.52439903489896,395.700634765624,1.5246296632568113,0.00015127987230688407,0.000151279850210802
11896.11328125,0.0023223467397606,112.410248195671,0.0002279380965869,2.31205423662269,395.76262512207,2.3125812419157463,0.00022791212264578706,0.0002279120891301169
11897.353515625,0.0023665483254943,155.052034318772,0.0003153953541196,3.19592821837517,395.730407714843,3.196936199385105,0.0003153456274602376,0.00031534558112782893
11898.5537109375,0.0024301328904391,195.323762828795,0.0004412037743194,4.03680493944495,395.67385559082,4.038585993176435,0.0004411064725529809,0.0004411064140227491
11899.798828125,0.0024752925250011,239.313949809279,0.0005305566272639,4.94422585542975,395.723458862304,4.9468490474581115,0.0005304159318589982,0.0005304158601655338
11900.9443359375,0.0025316720299503,288.574331306069,0.0006421091157563,5.96733320856698,395.643478393554,5.971164887958001,0.0006419030519035715,0.00064190296536495
11902.1396484375,0.0025795733255488,332.723465234603,0.0007368866192274,6.8851695796754,395.625433349609,6.890243169463888,0.0007366152515859139,0.0007366151517273173
11903.28515625,0.0026320166520107,380.255463326327,0.0008406509849649,7.87218608520168,395.690335083007,7.878803846781798,0.0008402978358286563,0.0008402977216430933
11904.462890625,0.0026939155723657,430.107587406132,0.0009631241887794,8.90557611814291,395.631146240234,8.91415329467738,0.0009626606822634856,0.0009626605530728581
11905.623046875,0.0027369752051455,480.576042547103,0.0010483219781975,9.94672190691087,395.604284667968,9.957149275045245,0.0010477728724388614,0.0010477727281323502
11906.7216796875,0.0028003828841129,534.847808362156,0.0011737804118025,11.0676307218865,395.776330566405,11.080621691207334,0.0011730920701636734,0.0011730919095749534
11907.8671875,0.0028638641820215,582.730411807523,0.0012993845078445,12.0689679540947,395.546057128905,12.084650185476816,0.0012985410383764895,0.0012985408632366319
11909.01171875,0.0029315174109023,636.541582737202,0.001433243186508,13.1759205455816,395.815277099609,13.19480484559486,0.0014322170738212232,0.0014322168825921674
11910.1279296875,0.0029798916437457,686.747522942908,0.001528956443612,14.2161243283979,395.737081909179,14.237860165232023,0.0015277887797620845,0.0015277885734162851
11911.251953125,0.0030486869688079,741.80985223853,0.00166507487378,15.3602528912656,395.811404418945,15.385828864674066,0.0016636901734857995,0.0016636899505027725
11912.3623046875,0.0031053792826435,793.173207237226,0.001777246285935,16.4153666436558,395.616973876952,16.44454079564215,0.0017756688524697643,0.001775668614143086
11913.4951171875,0.003169320913776,845.128826226398,0.0019037611972938,17.4901803400972,395.746777343749,17.52347746969956,0.0019019513406049364,0.0019019510866414948
11914.5908203125,0.0032285827291784,897.856457567534,0.0020210166252491,18.5817947266636,395.703079223632,18.619348846049224,0.0020189771186048286,0.002018976848759193
11915.736328125,0.0032945954301357,952.665547492193,0.0021516293553632,19.7082739554688,395.615490722655,19.750678859986216,0.0021493179159019307,0.002149317629660208
11916.83203125,0.0033617897580678,1007.12265993831,0.0022845800526096,20.8392647498707,395.663061523437,20.886873722602246,0.002281974367444223,0.002281974064735908
11917.927734375,0.0034416826372218,1061.52883910826,0.0024426561033036,21.966033568636,395.75564880371,22.01968903923565,0.0024396776680933176,0.0024396773489673896
11919.0732421875,0.0034980263352929,1109.1657224271,0.0025541377443072,22.9463302453554,395.731176757812,23.004938338590573,0.002550881477955446,0.0025508811445505426
11920.1689453125,0.0035815400059525,1166.44282596122,0.0027193778930743,24.1328954775303,395.715878295898,24.19852194558886,0.0027156870746508663,0.00271568672394765
11921.314453125,0.0036631295582147,1219.07962263419,0.0028808109811803,25.2214786734318,395.513674926757,25.294136992275586,0.0028766693973989958,0.0028766690308173
11922.41015625,0.003748593701134,1274.93213121541,0.0030499103343603,26.3723583721292,395.693548583984,26.45279170716307,0.0030452687929650164,0.0030452684095912236
11923.5556640625,0.0038384013615849,1322.95825892498,0.0032276037713285,27.3736978405532,395.734994506835,27.46204929815232,0.003222406238990001,0.0032224058409892867
11924.6513671875,0.0039458007979808,1380.16258495458,0.0034401042961814,28.5504885729893,395.757269287109,28.64870523923795,0.003434200672909272,0.003434200257710645
11925.796875,0.0040607251214068,1431.11485133418,0.0036674935625122,29.6162668390499,395.687231445312,29.724884315479287,0.003660784706118423,0.003660784275322998
11926.9921875,0.0041893365523433,1474.6655467102,0.003921964139763,30.5240676322123,395.655920410155,30.64378193984767,0.003914293288400754,0.003914292844287972
11928.1875,0.0043469827780756,1519.13611461707,0.0042338829619971,31.4443599274428,395.647653198241,31.57749167672834,0.004224945297997186,0.004224944840352379
11929.4326171875,0.0045469280984986,1561.70425879696,0.0046294947729859,32.3276495580258,395.794375610351,32.477310252766756,0.004618811621101006,0.00461881115041535
11930.7275390625,0.0047753911623987,1593.5209811351,0.0050815317912188,32.9923580283577,395.921267700195,33.160009755063854,0.005068664380906733,0.005068663900326881
11932.1220703125,0.0050667047502443,1619.65502077044,0.0056579248561301,33.5275202748596,395.696405029296,33.71721647606136,0.005641978918296222,0.00564197842964091
11933.6162109375,0.0054245890534343,1632.7394940168,0.0063660347384218,33.797968226906,395.73362121582,34.013127277792485,0.0063458571282456674,0.006345856635301794
11934.9111328125,0.0057512486131685,1637.57047135362,0.0070123633433119,33.9076009480654,395.554269409179,34.14537337716541,0.006987891062559956,0.006987890567699473
11936.2060546875,0.0061176142767145,1644.33142468536,0.0077372544452039,34.0442270314636,395.446383666991,34.30763588965472,0.007707475398768267,0.007707474901556152
11937.6865234375,0.0065211274277961,1645.16413984276,0.008535645565934,34.0617723814865,395.521997070312,34.35251160917026,0.008499422919814313,0.008499422421951825
11939.0732421875,0.0069293424516446,1650.52761140955,0.0093433398121207,34.171478897771,395.812036132812,34.49075464837449,0.009299960806550283,0.009299960306684273
11940.638671875,0.0073753179767807,1645.76732594741,0.0102257469861549,34.0690266658956,395.610656738281,34.41740792397617,0.010173817745592102,0.010173817246789089
11942.0830078125,0.0077875026943543,1646.82572820785,0.0110412956683461,34.0984530310434,395.666220092773,34.47494414416084,0.01098078556254825,0.010980785062911377
