{'temperature':533.0699999999999, 'direction':'R11' }
time,displacement,load,engineering_strain,engineering_stress
2.87850687e+04,0.0083,39.8049,8.3e-06,0.824030514344249
28786.5688,0.0659,78.6199,6.59e-05,1.6275683806439263
28787.5687,0.1152,107.2377,0.0001152,2.220006508949759
28788.5687,0.1563,142.1054,0.0001563,2.941828414418708
28789.5687,0.2715,179.9336,0.00027150000000000004,3.7249378080540922
28790.5687,0.3455,216.446,0.0003455,4.4808078580213815
28791.5686,0.4113,255.9188,0.0004113,5.2979633259815495
28792.5687,0.5182,295.3917,0.0005182,6.115120864115275
28793.5686,0.5428,334.2067,0.0005428,6.918658730414951
28794.5686,0.6497,369.0744,0.0006497,7.6404806358839
28795.5686,0.7402,401.6395,0.0007402,8.314634725020461
28796.5686,0.7731,430.5862,0.0007731,8.91388165415654
28797.5686,0.8553,455.2568,0.0008552999999999999,9.424605891805202
28798.5686,0.8635,474.0064,0.0008635,9.812755153120992
28799.5686,0.8964,488.1508,0.0008964,10.105568781772007
28800.5685,0.8964,495.3875,0.0008964,10.255381031599416
28801.5685,0.8964,496.3744,0.0008964,10.275811574437267
28802.5685,0.8964,493.4139,0.0008964,10.214524086270831
28803.5685,0.88,483.8746,0.00088,10.017044020111033
28804.5685,0.8635,466.4408,0.0008635,9.656134102463339
28805.5684,0.8307,446.0464,0.0008307,9.23393462647565
28806.5685,0.7649,420.3891,0.0007649,8.702783986336252
28807.5684,0.6991,390.4555,0.0006991,8.083106514362324
28808.5684,0.6251,354.601,0.0006251,7.340856136229083
28809.5684,0.5757,319.0754,0.0005757,6.605414558926086
28810.5684,0.4935,280.9183,0.0004935,5.815496364460457
28811.5684,0.3948,240.7875,0.0003948,4.984719154492684
28812.5683,0.3537,204.6041,0.00035370000000000003,4.235659975529197
28813.5683,0.2468,163.1576,0.0002468,3.377645492066887
28814.5683,0.1728,128.9478,0.0001728,2.6694432584319854
28815.5683,0.0823,96.3827,8.23e-05,1.9952891692954244
28816.5683,0.0247,67.107,2.47e-05,1.389231369155544
28818.0683,0.0001,32.2393,1.0000000000000001e-07,0.6674094636865949
28826.5681,0.0412,77.6331,4.12e-05,1.6071399079796334
28827.5681,0.1399,105.9219,0.00013989999999999999,2.192767165281664
28828.5681,0.2139,142.4343,0.0002139,2.9486372152489535
28829.568,0.2797,177.9599,0.0002797,3.68407879255195
28830.568,0.3537,217.4328,0.00035370000000000003,4.501236330685674
28832.5681,0.4606,295.3917,0.00046060000000000003,6.115120864115275
28833.588,0.5675,333.2198,0.0005675,6.898228187577101
28834.568,0.6497,368.0875,0.0006497,7.620050093046049
28835.5679,0.6991,401.3105,0.0006991,8.30782385401666
28836.5679,0.7813,429.5994,0.0007813,8.893453181492246
28837.5679,0.8224,454.27,0.0008224,9.40417741914091
28838.568,0.8307,474.6643,0.0008307,9.82637482495504
28839.5679,0.88,488.8087,0.00088,10.119188453606055
28840.5679,0.9211,496.0454,0.0009211,10.269000703433463
28841.5679,0.8882,497.6901,0.0008882,10.303048847931803
28842.5678,0.88,493.4139,0.00088,10.214524086270831
28843.5678,0.8307,482.5588,0.0008307,9.989804676442938
28844.5678,0.8307,467.0986,0.0008307,9.669751704123827
28845.5678,0.7731,444.7307,0.0007731,9.206697352981113
28846.5678,0.7402,419.7312,0.0007402,8.689164314502205
28847.5678,0.6909,388.1529,0.0006908999999999999,8.035438698029935
28848.5678,0.5839,355.5878,0.0005838999999999999,7.361284608893375
28849.5678,0.5264,316.7728,0.0005264,6.557746742593698
28850.5677,0.4277,280.5893,0.00042770000000000004,5.808685493456654
28851.5677,0.3866,239.4718,0.0003866,4.957481880998146
28852.5677,0.2879,202.3015,0.0002879,4.187992159196809
28853.5677,0.255,162.1708,0.000255,3.357217019402594
28854.5677,0.1317,128.9478,0.0001317,2.6694432584319854
28855.5676,0.0741,94.738,7.41e-05,1.9612410247970842
28856.5676,0.0905,67.107,9.049999999999999e-05,1.389231369155544
28858.0676,0.0001,31.9103,1.0000000000000001e-07,0.6605985926827925
28865.5675,0.0165,49.6731,1.65e-05,1.0283193813342908
28866.5675,0.0165,76.3173,1.65e-05,1.5799005643115382
28867.5675,0.0741,106.9088,7.41e-05,2.2131977081195138
28868.5675,0.1892,143.4212,0.00018920000000000002,2.969067758086803
28869.5674,0.255,176.9731,0.000255,3.663650319887657
28870.5674,0.3208,216.7749,0.0003208,4.487616658851627
28871.5674,0.403,254.603,0.00040300000000000004,5.270723982313455
28872.5674,0.4606,294.4049,0.00046060000000000003,6.094692391450982
28873.5674,0.5346,331.5751,0.0005346,6.864180043078761
28874.5673,0.6251,368.7454,0.0006251,7.633669764880097
