{'temperature':533.0699999999999, 'direction':'R22' }
time,displacement,load,engineering_strain,engineering_stress
2.65470043e+04,0.0576,110.8561,5.76e-05,2.332381028077131
26548.0043,0.1317,146.3816,0.0001317,3.0798275124199335
26549.0043,0.1892,182.5651,0.00018920000000000002,3.841118130883229
26550.0043,0.2797,221.3801,0.0002797,4.65777476596974
26551.0042,0.3537,259.5372,0.00035370000000000003,5.46058937090751
26552.0042,0.403,298.3521,0.00040300000000000004,6.2772439020222714
26553.0042,0.5099,336.1803,0.0005099,7.073138543871545
26555.0042,0.658,402.9552,0.0006580000000000001,8.478063576519705
26556.0042,0.6991,432.8888,0.0006991,9.107858064527578
26557.0041,0.7566,456.2436,0.0007566000000000001,9.599236458991536
26558.0042,0.7731,477.2958,0.0007731,10.04216879992077
26559.0041,0.806,490.1245,0.0008060000000000001,10.31208102392011
26560.0041,0.8307,497.3612,0.0008307,10.464339147612767
26562.004,0.7895,492.756,0.0007894999999999999,10.367447040543325
26563.0041,0.7813,481.901,0.0007813,10.139060906990213
26564.0041,0.7484,465.125,0.0007484,9.786098606070173
26565.0041,0.7237,444.0728,0.0007237,9.343166265140937
26566.0041,0.6744,417.4286,0.0006744,8.782579823905024
26567.004,0.5839,386.5082,0.0005838999999999999,8.132023342659911
26569.0039,0.4606,314.1413,0.00046060000000000003,6.609444209705073
26570.004,0.3948,275.6552,0.0003948,5.799707537707056
26571.0039,0.3043,236.5113,0.0003043,4.97613093953205
26572.0039,0.2139,198.0253,0.0002139,4.166396371505784
26573.0039,0.1399,159.5392,0.00013989999999999999,3.3566596995077678
26574.0039,0.0905,125.3294,9.049999999999999e-05,2.6368951714906985
26587.0037,0.033,111.185,3.3e-05,2.339300991165627
26588.0037,0.107,144.079,0.000107,3.0313814588852126
26589.0036,0.181,181.5783,0.00018099999999999998,3.820356137645992
26590.0036,0.2961,221.0511,0.0002961,4.650852698909494
26591.0036,0.3537,259.5372,0.00035370000000000003,5.46058937090751
